Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
11,11,2007-11-20,,PHO,L,98,100,,35,79,.443,6,18,.333,29,61,.475,.481,22,30,.733,7,36,43,17,7,1,19,24,36,83,.434,5,21,.238,31,62,.500,.464,23,29,.793,7,35,42,17,9,7,14,24
12,12,2007-11-21,@,PHO,L,111,127,,43,95,.453,3,17,.176,40,78,.513,.468,22,34,.647,20,35,55,12,3,4,14,20,49,92,.533,10,24,.417,39,68,.574,.587,19,21,.905,7,31,38,33,7,7,7,23
13,13,2007-11-23,@,POR,L,84,87,,32,72,.444,7,19,.368,25,53,.472,.493,13,18,.722,4,32,36,18,6,3,18,25,33,73,.452,5,20,.250,28,53,.528,.486,16,27,.593,10,28,38,21,7,8,17,20
14,14,2007-11-26,,SAS,W,112,99,,43,78,.551,5,12,.417,38,66,.576,.583,21,23,.913,6,36,42,18,9,8,10,20,39,87,.448,9,25,.360,30,62,.484,.500,12,20,.600,14,29,43,24,6,3,12,21
15,15,2007-11-28,,GSW,L,96,103,,30,87,.345,5,18,.278,25,69,.362,.374,31,36,.861,19,37,56,10,8,5,20,23,37,89,.416,8,31,.258,29,58,.500,.461,21,26,.808,13,33,46,19,12,8,17,31
16,16,2007-12-01,,HOU,W,107,99,,39,87,.448,4,14,.286,35,73,.479,.471,25,31,.806,11,31,42,16,9,4,5,17,35,82,.427,7,24,.292,28,58,.483,.470,22,25,.880,13,35,48,16,5,6,13,27
17,17,2007-12-04,,UTA,W,117,107,,38,76,.500,5,9,.556,33,67,.493,.533,36,47,.766,11,29,40,15,8,5,13,26,42,89,.472,5,15,.333,37,74,.500,.500,18,22,.818,11,29,40,21,5,5,16,33
18,18,2007-12-07,,LAC,L,87,97,,30,79,.380,6,15,.400,24,64,.375,.418,21,29,.724,14,26,40,17,7,4,15,28,35,73,.479,3,13,.231,32,60,.533,.500,24,32,.750,9,38,47,19,10,5,18,27
19,19,2007-12-08,@,DEN,L,97,101,,40,90,.444,5,18,.278,35,72,.486,.472,12,13,.923,7,27,34,27,19,2,23,28,36,78,.462,2,15,.133,34,63,.540,.474,27,34,.794,12,33,45,29,12,13,26,13
20,20,2007-12-10,,MIL,W,96,93,,36,78,.462,8,18,.444,28,60,.467,.513,16,25,.640,13,31,44,20,10,8,14,18,36,84,.429,8,16,.500,28,68,.412,.476,13,17,.765,11,25,36,19,6,1,14,20
21,21,2007-12-12,@,BOS,L,78,90,,31,70,.443,5,18,.278,26,52,.500,.479,11,12,.917,9,26,35,15,5,4,22,25,27,69,.391,6,22,.273,21,47,.447,.435,30,32,.938,11,22,33,16,10,3,8,18
22,22,2007-12-14,@,PHI,W,109,99,,43,80,.538,5,12,.417,38,68,.559,.569,18,21,.857,13,26,39,27,9,1,19,20,38,74,.514,7,16,.438,31,58,.534,.561,16,24,.667,10,21,31,23,11,4,21,21
23,23,2007-12-15,@,WAS,L,79,92,,29,67,.433,7,20,.350,22,47,.468,.485,14,23,.609,9,35,44,20,3,5,20,19,34,81,.420,9,22,.409,25,59,.424,.475,15,17,.882,10,31,41,20,7,3,12,22
24,24,2007-12-18,@,NJN,W,106,101,,35,77,.455,13,21,.619,22,56,.393,.539,23,28,.821,7,24,31,23,9,5,16,20,39,77,.506,4,15,.267,35,62,.565,.532,19,26,.731,13,32,45,27,7,9,22,20
25,25,2007-12-19,@,MIL,W,102,89,,37,76,.487,10,20,.500,27,56,.482,.553,18,23,.783,10,22,32,25,11,2,15,17,34,70,.486,8,18,.444,26,52,.500,.543,13,19,.684,11,29,40,21,7,9,20,19
26,26,2007-12-23,,DEN,L,105,106,,39,90,.433,8,23,.348,31,67,.463,.478,19,31,.613,10,36,46,23,12,6,15,24,39,91,.429,9,28,.321,30,63,.476,.478,19,22,.864,12,41,53,18,7,10,19,23
27,27,2007-12-26,,BOS,L,69,89,,26,68,.382,2,15,.133,24,53,.453,.397,15,21,.714,9,27,36,11,11,4,21,20,31,76,.408,11,22,.500,20,54,.370,.480,16,22,.727,16,29,45,19,11,4,18,20
28,28,2007-12-28,,PHI,L,80,92,,32,76,.421,7,22,.318,25,54,.463,.467,9,10,.900,14,18,32,14,6,3,23,23,38,76,.500,3,8,.375,35,68,.515,.520,13,20,.650,13,26,39,17,11,7,17,12
29,29,2007-12-30,,PHO,L,102,117,,38,88,.432,5,23,.217,33,65,.508,.460,21,25,.840,13,32,45,18,6,6,13,21,44,96,.458,11,27,.407,33,69,.478,.516,18,26,.692,18,29,47,30,7,6,9,20
30,30,2008-01-02,@,NYK,W,107,97,,34,78,.436,4,16,.250,30,62,.484,.462,35,43,.814,11,40,51,17,15,6,18,25,35,80,.438,5,19,.263,30,61,.492,.469,22,34,.647,10,32,42,20,6,1,21,32
31,31,2008-01-04,@,CLE,L,93,97,,42,76,.553,3,15,.200,39,61,.639,.572,6,12,.500,9,32,41,27,2,2,22,23,35,91,.385,5,16,.313,30,75,.400,.412,22,31,.710,19,24,43,24,13,2,9,15
32,32,2008-01-05,@,CHI,L,93,94,,33,74,.446,4,6,.667,29,68,.426,.473,23,28,.821,8,37,45,16,4,3,19,29,30,83,.361,8,25,.320,22,58,.379,.410,26,36,.722,18,28,46,24,9,8,16,22
33,33,2008-01-08,,ORL,W,104,100,,36,72,.500,7,15,.467,29,57,.509,.549,25,30,.833,12,22,34,17,10,2,17,23,34,75,.453,10,28,.357,24,47,.511,.520,22,25,.880,12,25,37,19,6,2,19,23
34,34,2008-01-10,,MEM,W,116,113,,43,89,.483,5,17,.294,38,72,.528,.511,25,28,.893,14,29,43,18,9,5,12,27,38,74,.514,13,28,.464,25,46,.543,.601,24,32,.750,4,30,34,23,9,5,19,22
35,35,2008-01-12,,IND,L,105,111,,37,74,.500,7,14,.500,30,60,.500,.547,24,25,.960,8,32,40,17,7,2,23,23,38,80,.475,11,28,.393,27,52,.519,.544,24,29,.828,10,27,37,22,14,2,17,25
36,36,2008-01-14,,DAL,W,122,120,,44,87,.506,8,16,.500,36,71,.507,.552,26,33,.788,12,23,35,20,7,5,10,25,44,77,.571,11,17,.647,33,60,.550,.643,21,26,.808,10,26,36,28,3,7,19,29
37,37,2008-01-16,@,TOR,L,91,116,,34,73,.466,12,27,.444,22,46,.478,.548,11,15,.733,6,23,29,19,10,4,20,17,43,82,.524,11,25,.440,32,57,.561,.591,19,22,.864,12,30,42,34,16,1,15,18
38,38,2008-01-18,@,DET,W,100,93,,36,71,.507,7,23,.304,29,48,.604,.556,21,26,.808,5,35,40,25,8,1,12,22,34,81,.420,6,19,.316,28,62,.452,.457,19,30,.633,17,28,45,23,8,5,11,18
39,39,2008-01-19,@,IND,W,110,104,,37,80,.463,10,20,.500,27,60,.450,.525,26,28,.929,6,38,44,20,11,4,22,23,40,94,.426,8,28,.286,32,66,.485,.468,16,22,.727,13,31,44,26,10,3,16,22
40,40,2008-01-22,,NJN,W,128,94,,46,80,.575,15,24,.625,31,56,.554,.669,21,24,.875,9,32,41,30,10,7,13,18,36,80,.450,8,18,.444,28,62,.452,.500,14,24,.583,10,19,29,26,5,7,14,20
41,41,2008-01-23,@,LAC,L,85,111,,31,74,.419,6,19,.316,25,55,.455,.459,17,33,.515,13,27,40,20,8,3,22,20,41,87,.471,4,7,.571,37,80,.463,.494,25,29,.862,15,35,50,30,11,4,13,24
42,42,2008-01-25,@,UTA,L,113,127,,34,70,.486,9,21,.429,25,49,.510,.550,36,42,.857,9,25,34,20,4,2,14,20,45,78,.577,8,14,.571,37,64,.578,.628,29,38,.763,9,28,37,31,8,6,9,30
43,43,2008-01-27,@,SEA,W,103,101,,37,81,.457,6,16,.375,31,65,.477,.494,23,26,.885,6,30,36,25,7,8,15,26,34,81,.420,4,13,.308,30,68,.441,.444,29,39,.744,15,30,45,25,8,4,13,25
44,44,2008-01-30,,CHA,W,105,91,,41,90,.456,4,12,.333,37,78,.474,.478,19,27,.704,13,42,55,22,7,10,13,19,34,83,.410,7,21,.333,27,62,.435,.452,16,28,.571,7,32,39,23,9,7,11,22
45,45,2008-02-01,,NOH,W,112,103,,43,87,.494,10,23,.435,33,64,.516,.552,16,24,.667,11,31,42,26,7,7,11,18,38,79,.481,14,28,.500,24,51,.471,.570,13,18,.722,7,31,38,24,6,4,16,19
46,46,2008-02-02,,CHI,W,105,101,,32,84,.381,6,20,.300,26,64,.406,.417,35,40,.875,12,30,42,16,9,5,16,25,34,74,.459,6,13,.462,28,61,.459,.500,27,34,.794,9,31,40,17,7,7,19,27
47,47,2008-02-06,,SEA,L,92,105,,36,98,.367,7,22,.318,29,76,.382,.403,13,20,.650,14,28,42,14,10,2,11,16,40,76,.526,5,10,.500,35,66,.530,.559,20,26,.769,7,47,54,27,4,7,18,17
48,48,2008-02-08,,UTA,W,117,104,,34,69,.493,9,18,.500,25,51,.490,.558,40,50,.800,12,33,45,18,9,3,22,21,39,83,.470,7,17,.412,32,66,.485,.512,19,23,.826,7,24,31,25,12,7,13,29
49,49,2008-02-09,@,GSW,L,102,105,,42,92,.457,3,16,.188,39,76,.513,.473,15,22,.682,16,36,52,18,9,4,18,24,38,91,.418,7,31,.226,31,60,.517,.456,22,33,.667,18,31,49,21,10,5,17,23
50,50,2008-02-12,@,MEM,L,94,107,,34,91,.374,8,22,.364,26,69,.377,.418,18,20,.900,12,30,42,23,7,1,11,26,37,74,.500,8,23,.348,29,51,.569,.554,25,38,.658,9,40,49,18,6,4,17,23
51,51,2008-02-13,@,HOU,L,87,89,,31,70,.443,4,13,.308,27,57,.474,.471,21,28,.750,7,30,37,16,10,1,18,16,33,81,.407,9,23,.391,24,58,.414,.463,14,19,.737,14,30,44,23,7,7,18,21
52,52,2008-02-19,@,POR,W,105,94,,39,81,.481,10,19,.526,29,62,.468,.543,17,21,.810,12,33,45,23,6,2,11,18,39,86,.453,6,19,.316,33,67,.493,.488,10,16,.625,10,27,37,27,5,8,7,16
53,53,2008-02-20,,ATL,W,119,107,,40,86,.465,10,19,.526,30,67,.448,.523,29,36,.806,15,25,40,23,8,5,14,21,37,75,.493,9,18,.500,28,57,.491,.553,24,33,.727,12,24,36,17,5,10,17,25
54,54,2008-02-22,@,CHA,W,116,115,OT,40,87,.460,9,17,.529,31,70,.443,.511,27,36,.750,15,38,53,21,8,11,20,30,36,82,.439,11,25,.440,25,57,.439,.506,32,45,.711,9,32,41,21,10,8,14,29
55,55,2008-02-24,@,ORL,L,93,112,,35,81,.432,6,15,.400,29,66,.439,.469,17,26,.654,9,33,42,19,2,7,16,24,40,83,.482,11,22,.500,29,61,.475,.548,21,29,.724,8,34,42,24,6,6,8,23
56,56,2008-02-26,@,MIA,L,86,107,,32,76,.421,2,17,.118,30,59,.508,.434,20,24,.833,9,28,37,16,7,1,17,26,39,75,.520,5,11,.455,34,64,.531,.553,24,32,.750,8,32,40,27,9,8,15,20
57,57,2008-02-27,@,ATL,L,117,123,,44,89,.494,6,20,.300,38,69,.551,.528,23,35,.657,16,24,40,25,9,3,12,27,40,83,.482,8,17,.471,32,66,.485,.530,35,40,.875,13,33,46,28,8,4,16,26
58,58,2008-02-29,@,DAL,L,106,115,,39,83,.470,5,12,.417,34,71,.479,.500,23,27,.852,12,31,43,20,5,7,12,21,46,94,.489,5,12,.417,41,82,.500,.516,18,20,.900,15,34,49,24,6,6,9,20
59,59,2008-03-02,,MIA,W,120,109,,41,73,.562,12,17,.706,29,56,.518,.644,26,30,.867,8,26,34,22,7,1,13,19,40,71,.563,11,24,.458,29,47,.617,.641,18,21,.857,4,26,30,24,5,2,16,25
60,60,2008-03-04,,LAL,L,105,117,,43,96,.448,3,11,.273,40,85,.471,.464,16,17,.941,13,31,44,14,7,7,14,30,39,86,.453,6,19,.316,33,67,.493,.488,33,40,.825,14,33,47,22,10,5,16,17
61,61,2008-03-05,@,LAC,L,109,116,2OT,43,90,.478,3,13,.231,40,77,.519,.494,20,27,.741,6,32,38,22,4,6,14,30,40,93,.430,7,20,.350,33,73,.452,.468,29,39,.744,16,33,49,28,5,10,12,21
62,62,2008-03-07,,MIN,L,103,111,,32,71,.451,5,12,.417,27,59,.458,.486,34,39,.872,9,28,37,17,6,7,16,17,44,85,.518,6,13,.462,38,72,.528,.553,17,22,.773,14,26,40,25,9,6,11,25
63,63,2008-03-09,@,LAL,W,114,113,,44,80,.550,4,13,.308,40,67,.597,.575,22,24,.917,8,29,37,21,13,8,21,26,41,86,.477,8,18,.444,33,68,.485,.523,23,27,.852,11,25,36,29,5,6,19,26
64,64,2008-03-13,,POR,W,96,85,,34,74,.459,4,19,.211,30,55,.545,.486,24,28,.857,5,32,37,18,11,3,15,18,30,78,.385,6,17,.353,24,61,.393,.423,19,25,.760,13,30,43,13,5,7,20,27
65,65,2008-03-15,@,PHO,L,99,127,,37,86,.430,6,14,.429,31,72,.431,.465,19,26,.731,13,30,43,14,8,1,16,26,48,79,.608,11,19,.579,37,60,.617,.677,20,36,.556,8,38,46,28,7,5,15,20
66,66,2008-03-16,,TOR,W,106,100,,40,83,.482,4,14,.286,36,69,.522,.506,22,26,.846,10,40,50,20,5,4,22,19,43,92,.467,6,16,.375,37,76,.487,.500,8,13,.615,6,30,36,26,12,6,12,23
67,67,2008-03-18,,GSW,W,122,105,,47,81,.580,5,16,.313,42,65,.646,.611,23,30,.767,10,38,48,25,5,8,12,26,38,93,.409,5,27,.185,33,66,.500,.435,24,38,.632,16,27,43,15,9,3,9,28
68,68,2008-03-21,@,SAS,L,89,102,,29,75,.387,5,14,.357,24,61,.393,.420,26,32,.813,12,27,39,11,4,3,11,21,38,77,.494,7,12,.583,31,65,.477,.539,19,23,.826,9,29,38,27,3,6,9,19
69,69,2008-03-22,@,MEM,L,111,117,,43,89,.483,8,20,.400,35,69,.507,.528,17,22,.773,13,33,46,20,4,7,9,22,41,81,.506,12,25,.480,29,56,.518,.580,23,35,.657,8,32,40,21,5,6,9,20
70,70,2008-03-24,@,HOU,L,100,108,,40,77,.519,9,17,.529,31,60,.517,.578,11,16,.688,8,21,29,25,4,3,13,27,35,70,.500,5,17,.294,30,53,.566,.536,33,42,.786,10,29,39,18,7,1,9,16
71,71,2008-03-26,,MEM,W,107,106,OT,35,88,.398,7,30,.233,28,58,.483,.438,30,31,.968,11,35,46,24,12,2,19,20,42,86,.488,6,23,.261,36,63,.571,.523,16,22,.727,10,34,44,21,9,5,24,32
72,72,2008-03-28,,WAS,L,108,114,,36,74,.486,8,19,.421,28,55,.509,.541,28,33,.848,6,33,39,16,10,5,19,19,41,89,.461,8,20,.400,33,69,.478,.506,24,30,.800,12,30,42,20,8,3,14,21
73,73,2008-03-30,@,SEA,W,120,107,,43,78,.551,6,17,.353,37,61,.607,.590,28,32,.875,10,32,42,24,11,4,16,18,44,92,.478,8,17,.471,36,75,.480,.522,11,15,.733,11,20,31,24,6,4,14,25
74,74,2008-04-01,,HOU,W,99,98,,36,71,.507,6,14,.429,30,57,.526,.549,21,29,.724,4,24,28,16,9,4,16,26,33,82,.402,4,16,.250,29,66,.439,.427,28,35,.800,21,28,49,19,11,9,17,27
75,75,2008-04-03,,LAC,W,110,98,,38,81,.469,5,11,.455,33,70,.471,.500,29,35,.829,11,33,44,21,13,5,15,20,40,94,.426,5,12,.417,35,82,.427,.452,13,24,.542,21,29,50,22,10,7,17,26
76,76,2008-04-05,@,DEN,W,118,115,,41,88,.466,6,15,.400,35,73,.479,.500,30,36,.833,14,31,45,27,11,1,22,24,41,90,.456,8,31,.258,33,59,.559,.500,25,35,.714,16,29,45,29,10,7,22,27
77,77,2008-04-06,,LAL,L,92,114,,33,79,.418,5,18,.278,28,61,.459,.449,21,25,.840,8,25,33,11,10,2,16,22,41,78,.526,12,22,.545,29,56,.518,.603,20,24,.833,12,34,46,26,11,6,19,23
78,78,2008-04-08,@,GSW,L,132,140,,46,87,.529,6,12,.500,40,75,.533,.563,34,40,.850,8,23,31,21,8,2,15,29,45,86,.523,10,24,.417,35,62,.565,.581,40,52,.769,17,31,48,28,12,8,16,25
79,79,2008-04-11,,POR,W,103,86,,43,77,.558,5,12,.417,38,65,.585,.591,12,15,.800,6,33,39,18,7,3,16,17,36,86,.419,2,17,.118,34,69,.493,.430,12,20,.600,17,29,46,20,8,5,14,16
80,80,2008-04-12,,NOH,W,94,91,,38,78,.487,7,21,.333,31,57,.544,.532,11,20,.550,5,38,43,16,7,5,17,24,33,86,.384,3,18,.167,30,68,.441,.401,22,28,.786,11,35,46,19,10,1,17,22
81,81,2008-04-14,,SAS,L,98,101,,38,76,.500,2,10,.200,36,66,.545,.513,20,25,.800,10,21,31,18,8,4,13,18,39,75,.520,6,19,.316,33,56,.589,.560,17,21,.810,4,27,31,23,6,2,13,24
82,82,2008-04-15,@,LAL,L,101,124,,38,86,.442,8,13,.615,30,73,.411,.488,17,20,.850,10,31,41,22,9,4,21,25,43,86,.500,7,18,.389,36,68,.529,.541,31,36,.861,13,32,45,32,11,10,15,18
,,,,,38-44,8408,8593,,3043,6558,.464,510,1367,.373,2533,5191,.488,.503,1812,2272,.798,829,2456,3285,1567,651,334,1317,1839,3137,6732,.466,597,1600,.373,2540,5132,.495,.510,1722,2287,.753,970,2465,3435,1878,661,452,1250,1892
