Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Devin Carter,2024-25,22,SAC,NBA,PG,36,0,396,10.8,.471,.480,.346,5.4,16.2,10.8,13.5,2.6,1.0,11.0,17.9,-0.1,0.4,0.4,.043,-3.5,0.3,-3.2,-0.1,
Isaiah Crawford,2024-25,23,SAC,NBA,SF,15,0,46,9.2,.509,.455,.364,2.4,17.1,9.7,2.8,1.1,4.3,7.3,12.9,0.0,0.0,0.0,.037,-3.4,-0.7,-4.1,0.0,
Jae Crowder,2024-25,34,SAC,NBA,PF,9,2,103,6.6,.467,.682,.273,6.5,15.3,10.9,7.1,1.4,0.0,14.0,12.0,0.0,0.1,0.1,.026,-3.8,-0.5,-4.3,-0.1,
Terence Davis,2024-25,27,SAC,NBA,SG,1,0,8,-4.0,.000,.500,.000,0.0,14.0,7.0,14.1,0.0,0.0,0.0,10.8,0.0,0.0,0.0,-0.191,-12.8,-4.1,-16.9,0.0,
DeMar DeRozan,2024-25,35,SAC,NBA,SF,77,77,2768,17.7,.569,.196,.337,2.0,10.1,6.0,18.7,1.1,1.1,6.5,25.0,5.7,1.4,7.1,.123,1.2,-1.2,-0.1,1.3,
Keon Ellis,2024-25,25,SAC,NBA,SG,80,28,1948,13.5,.664,.692,.185,3.4,8.8,6.1,8.0,3.0,3.2,12.4,12.7,2.7,2.2,5.0,.122,-0.1,2.0,1.9,1.9,
De'Aaron Fox,2024-25,27,SAC,NBA,PG,45,45,1663,19.0,.567,.324,.279,3.0,12.2,7.6,26.0,1.9,1.2,11.8,29.1,2.2,1.3,3.5,.101,2.0,-0.8,1.2,1.3,
Markelle Fultz,2024-25,26,SAC,NBA,PG,21,0,184,8.9,.452,.119,.015,3.6,8.5,6.1,20.0,2.7,1.1,18.2,19.3,-0.3,0.2,-0.1,-0.026,-4.5,-0.2,-4.7,-0.1,
Kevin Huerter,2024-25,26,SAC,NBA,SG,43,15,899,10.6,.524,.661,.090,2.4,12.6,7.5,11.0,2.0,1.7,10.3,17.2,0.1,0.8,0.8,.044,-2.3,0.0,-2.3,-0.1,
Colby Jones,2024-25,22,SAC,NBA,SG,24,0,130,8.6,.500,.385,.000,6.9,13.0,9.9,6.7,2.3,5.3,21.2,10.9,-0.1,0.2,0.1,.036,-3.9,1.2,-2.7,0.0,
Isaac Jones,2024-25,24,SAC,NBA,PF,40,0,304,15.2,.678,.096,.434,8.1,12.9,10.5,5.6,0.8,3.2,13.9,16.3,0.5,0.2,0.7,.115,-0.9,-0.8,-1.7,0.0,
Mason Jones,2024-25,26,SAC,NBA,SG,10,0,45,20.6,.569,.444,.278,5.0,17.5,11.2,35.6,0.0,2.2,4.7,20.3,0.2,0.0,0.2,.198,3.5,-0.6,2.9,0.1,
Skal Labissi̬re,2024-25,28,SAC,NBA,PF,4,0,12,15.9,.625,.250,.000,9.3,18.7,14.0,11.6,0.0,0.0,0.0,14.3,0.0,0.0,0.0,.165,3.3,-1.3,2.1,0.0,
Jake LaRavia,2024-25,23,SAC,NBA,PF,19,0,367,10.2,.551,.542,.198,7.0,9.5,8.2,8.8,2.4,0.8,14.0,14.2,0.2,0.3,0.5,.063,-2.5,-0.2,-2.7,-0.1,
Zach LaVine,2024-25,29,SAC,NBA,SG,32,32,1170,15.9,.642,.450,.201,1.0,9.9,5.4,15.6,0.8,0.2,13.5,23.7,1.7,0.4,2.1,.086,1.8,-2.3,-0.4,0.5,
Alex Len,2024-25,31,SAC,NBA,C,36,3,258,13.1,.557,.146,.317,10.8,17.0,13.9,14.5,1.5,6.8,19.1,9.6,0.3,0.3,0.6,.121,-2.1,2.4,0.3,0.2,
Trey Lyles,2024-25,29,SAC,NBA,PF,69,5,1349,12.3,.551,.636,.214,6.6,19.6,13.1,7.9,1.5,1.7,8.7,14.3,1.3,1.2,2.6,.091,-0.4,-0.3,-0.7,0.4,
