cluster,Off Rtg_value,Off Rtg_rank,Off Rtg_of,Def Rtg_value,Def Rtg_rank,Def Rtg_of,SRS_value,SRS_rank,SRS_of,Pace_value,Pace_rank,Pace_of,Rk,Gtm,h/a,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
0,114.28944099378882,5.22360248447205,30.0,106.64764862466726,5.848269742679681,30.0,7.265643300798581,2.9911268855368234,30.0,97.4251109139308,13.044365572315883,30.0,40.8340727595386,40.8340727595386,0.49955634427684115,0.7346938775510204,111.91215616681455,104.42768411712511,-0.8908606921029282,41.712511091393075,86.20674356699202,0.48485625554569656,11.760425909494232,31.09849157054126,0.3781286601597161,29.952085181898845,55.108251996450754,0.545647737355812,0.5529094942324756,16.726708074534162,21.547471162377995,0.7768447204968945,9.817213842058562,34.358473824312334,44.1756876663709,26.292812777284826,8.201419698314108,5.479148181011535,14.035492457852706,19.283939662821652,38.785270629991125,86.87843833185448,0.4470647737355812,10.082519964507542,28.97338065661047,0.3458349600709849,28.702750665483585,57.90505767524401,0.49889618456078083,0.5049343389529726,16.774622892635314,21.955634427684117,0.7647506654835847,10.60603371783496,32.016858917480036,42.622892635315,22.893522626441882,7.684117125110914,4.036379769299024,14.531499556344277,19.31322094055013
1,108.42800734618918,14.50872359963269,29.811753902662993,109.86042240587695,20.94214876033058,29.811753902662993,-1.0606060606060606,17.380165289256198,29.811753902662993,96.33553719008263,9.154269972451791,29.811753902662993,40.92699724517907,40.92699724517907,0.5004591368227732,0.45500459136822774,105.3067033976125,106.70431588613407,-0.82277318640955,39.27594123048669,85.37373737373737,0.46089439853076214,8.275482093663912,23.046831955922865,0.35752066115702474,31.000459136822773,62.32690541781451,0.5013856749311295,0.5091570247933884,18.479338842975206,24.199265381083563,0.7623732782369146,10.9623507805326,31.717171717171716,42.67952249770432,23.04775022956841,7.955463728191001,4.296143250688705,14.552341597796143,20.617998163452707,39.87419651056015,85.60146923783287,0.46679155188246096,8.75068870523416,23.931129476584022,0.3599086317722681,31.123507805325985,61.670339761248854,0.5100638200183655,0.5177961432506887,18.205234159779614,23.82966023875115,0.7657456382001837,11.365013774104684,32.445821854912765,43.81083562901745,23.661616161616163,7.96831955922865,5.083103764921947,14.73921028466483,20.983011937557393
2,108.06549586776859,7.152892561983471,29.576446280991735,100.88615702479339,5.101239669421488,29.576446280991735,6.401074380165289,3.0681818181818183,29.576446280991735,91.20847107438017,16.169421487603305,29.576446280991735,40.95454545454545,40.95454545454545,0.5,0.7210743801652892,99.25206611570248,92.65702479338843,-0.8491735537190083,37.08161157024794,80.01962809917356,0.4643677685950413,5.908057851239669,16.59917355371901,0.3517706611570248,31.173553719008265,63.42045454545455,0.49315289256198347,0.5014597107438017,19.180785123966942,26.201446280991735,0.7335795454545455,11.660123966942148,31.65392561983471,43.31404958677686,21.791322314049587,7.668388429752066,5.740702479338843,14.255165289256198,21.160123966942148,34.78615702479339,80.70351239669421,0.432099173553719,5.315082644628099,15.775826446280991,0.3312179752066116,29.47107438016529,64.92768595041322,0.4557210743801653,0.4651456611570248,17.769628099173552,23.714876033057852,0.7497582644628099,11.424586776859504,29.392561983471076,40.81714876033058,19.522727272727273,7.470041322314049,4.476239669421488,14.758264462809917,22.805785123966942
