Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
55,55,2018-02-08,,DAL,W,121,103,,45,88,.511,14,29,.483,31,59,.525,.591,17,20,.850,18,33,51,37,6,7,16,18,40,92,.435,9,37,.243,31,55,.564,.484,14,17,.824,9,25,34,19,15,7,12,16
56,56,2018-02-10,,SAS,W,122,105,,48,85,.565,12,27,.444,36,58,.621,.635,14,15,.933,11,33,44,35,5,6,16,18,43,94,.457,5,27,.185,38,67,.567,.484,14,19,.737,11,23,34,30,8,5,10,13
57,57,2018-02-12,,PHO,W,129,83,,52,89,.584,11,26,.423,41,63,.651,.646,14,21,.667,7,42,49,36,8,16,12,18,33,95,.347,3,23,.130,30,72,.417,.363,14,22,.636,15,32,47,13,2,3,17,17
58,58,2018-02-14,@,POR,L,117,123,,43,90,.478,13,37,.351,30,53,.566,.550,18,19,.947,8,33,41,24,8,7,16,24,45,93,.484,12,33,.364,33,60,.550,.548,21,24,.875,13,36,49,20,9,0,14,18
59,59,2018-02-22,,LAC,W,134,127,,47,76,.618,14,25,.560,33,51,.647,.711,26,34,.765,3,29,32,31,8,8,15,24,44,88,.500,11,32,.344,33,56,.589,.563,28,34,.824,8,28,36,32,9,3,15,19
60,60,2018-02-24,,OKC,W,112,80,,42,89,.472,17,38,.447,25,51,.490,.567,11,13,.846,12,42,54,36,8,6,16,21,29,88,.330,9,34,.265,20,54,.370,.381,13,21,.619,14,29,43,19,8,3,16,17
61,61,2018-02-26,@,NYK,W,125,111,,44,85,.518,15,31,.484,29,54,.537,.606,22,26,.846,8,35,43,31,8,5,12,13,47,96,.490,10,25,.400,37,71,.521,.542,7,9,.778,10,29,39,28,7,3,14,18
62,62,2018-02-28,@,WAS,W,109,101,,37,72,.514,10,24,.417,27,48,.563,.583,25,30,.833,3,33,36,24,10,8,14,21,36,90,.400,11,32,.344,25,58,.431,.461,18,21,.857,18,33,51,25,6,4,18,24
63,63,2018-03-02,@,ATL,W,114,109,,42,79,.532,11,31,.355,31,48,.646,.601,19,22,.864,2,33,35,33,12,5,18,20,38,86,.442,15,35,.429,23,51,.451,.529,18,20,.900,3,32,35,21,10,2,22,21
64,64,2018-03-06,,BRK,W,114,101,,47,83,.566,11,23,.478,36,60,.600,.633,9,11,.818,5,36,41,30,8,7,17,18,36,85,.424,9,34,.265,27,51,.529,.476,20,25,.800,10,28,38,24,7,1,16,18
