Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
33,33,2002-01-11,@,MIN,L,102,120,,37,93,.398,9,21,.429,28,72,.389,.446,19,30,.633,11,26,37,26,9,3,6,25,41,77,.532,8,18,.444,33,59,.559,.584,30,32,.938,8,43,51,30,4,5,13,25
34,34,2002-01-12,@,CHI,L,104,106,OT,34,83,.410,11,25,.440,23,58,.397,.476,25,40,.625,16,35,51,28,12,7,17,31,38,97,.392,1,6,.167,37,91,.407,.397,29,39,.744,22,26,48,25,11,2,17,34
35,35,2002-01-14,,MEM,W,120,81,,48,97,.495,10,22,.455,38,75,.507,.546,14,17,.824,15,30,45,32,14,8,8,17,31,78,.397,1,10,.100,30,68,.441,.404,18,23,.783,16,32,48,17,3,4,25,19
36,36,2002-01-16,,MIA,L,96,102,,37,92,.402,11,26,.423,26,66,.394,.462,11,14,.786,17,25,42,22,5,6,10,23,40,79,.506,4,12,.333,36,67,.537,.532,18,22,.818,12,27,39,22,6,5,8,20
37,37,2002-01-19,@,SAS,W,98,81,,41,88,.466,7,21,.333,34,67,.507,.506,9,12,.750,13,30,43,15,9,6,9,17,34,82,.415,1,15,.067,33,67,.493,.421,12,15,.800,10,29,39,12,6,9,12,13
38,38,2002-01-22,,DEN,L,91,107,,37,82,.451,3,22,.136,34,60,.567,.470,14,21,.667,14,23,37,23,11,4,16,26,39,69,.565,10,17,.588,29,52,.558,.638,19,31,.613,7,32,39,22,9,4,17,22
39,39,2002-01-23,@,LAC,L,90,95,,32,80,.400,7,15,.467,25,65,.385,.444,19,31,.613,12,34,46,21,3,6,9,18,36,82,.439,6,16,.375,30,66,.455,.476,17,22,.773,12,34,46,20,6,7,11,22
40,40,2002-01-25,,SAS,W,94,91,,35,79,.443,2,11,.182,33,68,.485,.456,22,26,.846,10,34,44,17,7,4,13,20,39,85,.459,3,10,.300,36,75,.480,.476,10,13,.769,11,29,40,14,8,5,14,18
41,41,2002-01-27,@,PHI,L,87,93,,36,85,.424,3,17,.176,33,68,.485,.441,12,18,.667,10,32,42,20,4,6,9,24,34,82,.415,1,7,.143,33,75,.440,.421,24,29,.828,14,40,54,21,4,3,11,22
42,42,2002-01-29,@,ATL,W,127,93,,50,87,.575,7,17,.412,43,70,.614,.615,20,24,.833,17,38,55,26,10,6,19,15,41,98,.418,4,7,.571,37,91,.407,.439,7,12,.583,18,20,38,24,12,3,16,21
43,43,2002-01-30,@,ORL,W,111,93,,41,88,.466,6,17,.353,35,71,.493,.500,23,36,.639,16,35,51,23,4,3,9,16,34,84,.405,11,31,.355,23,53,.434,.470,14,17,.824,7,32,39,19,4,2,17,25
44,44,2002-02-01,@,MEM,W,100,85,,41,75,.547,11,20,.550,30,55,.545,.620,7,9,.778,10,27,37,28,9,5,15,19,37,73,.507,0,6,.000,37,67,.552,.507,11,15,.733,8,22,30,24,9,4,11,15
45,45,2002-02-03,@,DAL,W,101,94,,37,93,.398,6,21,.286,31,72,.431,.430,21,26,.808,17,40,57,25,4,3,9,24,32,85,.376,4,28,.143,28,57,.491,.400,26,33,.788,9,39,48,21,3,5,6,24
46,46,2002-02-06,,CHI,L,89,97,,33,76,.434,3,17,.176,30,59,.508,.454,20,26,.769,13,22,35,17,9,3,20,24,34,74,.459,2,12,.167,32,62,.516,.473,27,31,.871,15,28,43,18,10,7,21,26
47,47,2002-02-12,,WAS,W,103,94,,43,89,.483,10,22,.455,33,67,.493,.539,7,14,.500,15,29,44,29,4,3,9,21,33,77,.429,5,16,.313,28,61,.459,.461,23,27,.852,8,29,37,20,3,3,9,18
48,48,2002-02-14,@,SEA,W,92,87,,38,85,.447,8,15,.533,30,70,.429,.494,8,12,.667,13,25,38,25,7,3,10,18,34,79,.430,5,20,.250,29,59,.492,.462,14,19,.737,12,34,46,24,9,2,15,17
49,49,2002-02-15,,ATL,L,90,93,,31,74,.419,7,21,.333,24,53,.453,.466,21,34,.618,10,32,42,19,7,9,12,23,34,79,.430,2,14,.143,32,65,.492,.443,23,25,.920,7,32,39,19,7,9,13,28
50,50,2002-02-17,@,POR,L,105,111,,39,85,.459,10,23,.435,29,62,.468,.518,17,22,.773,11,25,36,24,7,4,10,28,41,83,.494,6,14,.429,35,69,.507,.530,23,31,.742,14,30,44,28,7,2,13,17
51,51,2002-02-19,,BOS,L,108,109,,42,80,.525,9,20,.450,33,60,.550,.581,15,19,.789,9,37,46,31,10,2,21,26,35,78,.449,11,23,.478,24,55,.436,.519,28,37,.757,9,26,35,23,14,2,12,21
52,52,2002-02-21,@,CLE,W,104,97,,43,86,.500,3,12,.250,40,74,.541,.517,15,22,.682,8,22,30,20,7,4,5,20,36,78,.462,4,7,.571,32,71,.451,.487,21,28,.750,15,36,51,27,0,3,18,23
53,53,2002-02-22,@,CHH,W,96,94,,36,77,.468,5,16,.313,31,61,.508,.500,19,29,.655,11,28,39,19,9,1,16,20,37,84,.440,4,13,.308,33,71,.465,.464,16,23,.696,14,34,48,20,10,5,11,24
54,54,2002-02-24,@,NYK,W,107,91,,42,87,.483,9,19,.474,33,68,.485,.534,14,19,.737,17,31,48,21,11,3,11,22,37,85,.435,5,21,.238,32,64,.500,.465,12,18,.667,16,26,42,19,7,3,15,20
55,55,2002-02-26,@,MIL,W,99,89,,36,80,.450,9,19,.474,27,61,.443,.506,18,26,.692,8,26,34,22,6,2,5,23,31,66,.470,4,14,.286,27,52,.519,.500,23,30,.767,7,34,41,19,3,3,13,23
56,56,2002-02-27,@,MIN,L,101,112,,38,83,.458,10,20,.500,28,63,.444,.518,15,21,.714,9,29,38,29,5,5,9,21,42,88,.477,11,22,.500,31,66,.470,.540,17,20,.850,13,30,43,27,5,4,9,24
57,57,2002-03-01,,IND,W,96,84,,36,73,.493,4,12,.333,32,61,.525,.521,20,29,.690,1,41,42,25,10,12,20,25,29,88,.330,2,18,.111,27,70,.386,.341,24,31,.774,12,38,50,8,14,2,18,28
58,58,2002-03-03,,HOU,W,95,79,,40,91,.440,4,16,.250,36,75,.480,.462,11,20,.550,23,35,58,21,9,4,14,21,25,75,.333,7,20,.350,18,55,.327,.380,22,26,.846,11,28,39,14,6,0,16,20
59,59,2002-03-05,,NJN,W,101,92,,34,71,.479,8,15,.533,26,56,.464,.535,25,43,.581,11,39,50,21,4,5,15,23,32,91,.352,6,24,.250,26,67,.388,.385,22,27,.815,17,29,46,19,10,2,9,30
60,60,2002-03-06,@,UTA,L,84,92,,32,75,.427,4,18,.222,28,57,.491,.453,16,25,.640,16,28,44,17,7,7,24,28,29,68,.426,2,6,.333,27,62,.435,.441,32,36,.889,9,23,32,17,11,8,18,24
61,61,2002-03-10,,NYK,W,117,103,,46,87,.529,7,21,.333,39,66,.591,.569,18,27,.667,13,28,41,23,6,9,8,25,35,74,.473,7,13,.538,28,61,.459,.520,26,31,.839,8,26,34,14,4,0,10,26
62,62,2002-03-12,,CHH,W,107,66,,42,92,.457,4,11,.364,38,81,.469,.478,19,25,.760,16,36,52,24,13,8,9,19,26,74,.351,3,14,.214,23,60,.383,.372,11,16,.688,9,29,38,18,6,6,22,23
63,63,2002-03-14,@,GSW,W,110,102,,37,84,.440,4,13,.308,33,71,.465,.464,32,48,.667,16,39,55,20,10,8,17,26,36,88,.409,5,14,.357,31,74,.419,.438,25,33,.758,13,35,48,17,8,6,14,31
64,64,2002-03-15,,LAC,W,98,92,,35,78,.449,5,9,.556,30,69,.435,.481,23,34,.676,13,26,39,21,12,5,8,21,33,88,.375,7,16,.438,26,72,.361,.415,19,20,.950,19,33,52,16,4,6,18,27
65,65,2002-03-17,,DAL,W,105,103,,41,84,.488,8,23,.348,33,61,.541,.536,15,22,.682,7,37,44,30,5,5,8,17,37,85,.435,15,40,.375,22,45,.489,.524,14,16,.875,7,36,43,21,4,5,9,23
66,66,2002-03-19,@,DAL,L,98,114,,36,82,.439,3,12,.250,33,70,.471,.457,23,32,.719,11,34,45,18,5,1,10,30,36,88,.409,10,24,.417,26,64,.406,.466,32,37,.865,19,37,56,18,5,5,10,28
67,67,2002-03-20,@,SAS,L,90,108,,31,77,.403,6,18,.333,25,59,.424,.442,22,31,.710,9,30,39,16,10,9,21,32,40,83,.482,2,9,.222,38,74,.514,.494,26,37,.703,11,32,43,24,11,4,16,26
68,68,2002-03-22,,DET,W,94,82,,38,78,.487,4,21,.190,34,57,.596,.513,14,21,.667,11,36,47,25,12,2,21,28,26,69,.377,7,19,.368,19,50,.380,.428,23,34,.676,8,28,36,18,10,1,21,18
69,69,2002-03-24,@,SAC,W,97,96,,41,81,.506,5,16,.313,36,65,.554,.537,10,15,.667,7,29,36,26,10,2,20,22,35,87,.402,8,19,.421,27,68,.397,.448,18,24,.750,16,32,48,18,13,4,20,19
70,70,2002-03-26,,CLE,W,121,116,,43,78,.551,9,26,.346,34,52,.654,.609,26,35,.743,11,27,38,27,2,4,14,25,43,82,.524,7,15,.467,36,67,.537,.567,23,28,.821,7,26,33,24,8,1,8,26
71,71,2002-03-27,@,PHO,L,106,118,,38,83,.458,6,16,.375,32,67,.478,.494,24,37,.649,17,21,38,21,4,4,13,26,42,78,.538,4,11,.364,38,67,.567,.564,30,35,.857,11,29,40,28,6,4,11,24
72,72,2002-03-29,,POR,W,91,79,,34,81,.420,2,9,.222,32,72,.444,.432,21,28,.750,13,42,55,22,5,7,12,17,30,92,.326,6,25,.240,24,67,.358,.359,13,19,.684,14,33,47,10,7,6,10,18
73,73,2002-03-31,,SAS,W,96,95,,34,80,.425,4,12,.333,30,68,.441,.450,24,28,.857,13,30,43,18,6,10,13,22,36,81,.444,5,18,.278,31,63,.492,.475,18,21,.857,9,31,40,14,6,5,14,27
74,74,2002-04-02,@,WAS,W,113,93,,42,82,.512,10,18,.556,32,64,.500,.573,19,23,.826,11,34,45,28,7,4,15,17,37,82,.451,3,12,.250,34,70,.486,.470,16,22,.727,9,26,35,20,10,4,13,24
75,75,2002-04-03,@,NJN,L,92,94,,36,86,.419,9,25,.360,27,61,.443,.471,11,15,.733,16,21,37,14,7,5,10,18,43,86,.500,3,12,.250,40,74,.541,.517,5,13,.385,16,32,48,30,8,5,11,20
76,76,2002-04-05,@,BOS,L,81,99,,28,82,.341,3,19,.158,25,63,.397,.360,22,25,.880,8,33,41,11,8,7,13,21,40,88,.455,10,25,.400,30,63,.476,.511,9,17,.529,12,37,49,28,8,1,14,21
77,77,2002-04-07,@,MIA,W,96,88,,37,75,.493,4,13,.308,33,62,.532,.520,18,27,.667,9,34,43,23,3,8,9,17,37,89,.416,4,16,.250,33,73,.452,.438,10,14,.714,14,30,44,21,5,1,7,26
78,78,2002-04-09,,UTA,W,112,82,,42,76,.553,5,13,.385,37,63,.587,.586,23,26,.885,7,40,47,29,8,11,14,28,25,78,.321,3,9,.333,22,69,.319,.340,29,38,.763,15,23,38,16,10,3,14,23
79,79,2002-04-11,,MIN,W,96,83,,35,77,.455,4,16,.250,31,61,.508,.481,22,26,.846,7,38,45,15,5,3,10,25,27,81,.333,5,15,.333,22,66,.333,.364,24,36,.667,16,32,48,13,3,1,12,24
80,80,2002-04-14,@,POR,L,120,128,2OT,39,87,.448,11,23,.478,28,64,.438,.511,31,40,.775,8,37,45,27,7,2,20,32,47,98,.480,10,28,.357,37,70,.529,.531,24,33,.727,13,35,48,31,14,5,12,28
81,81,2002-04-15,,SEA,W,111,104,,41,80,.513,5,14,.357,36,66,.545,.544,24,30,.800,9,32,41,25,6,2,11,24,42,86,.488,4,11,.364,38,75,.507,.512,16,23,.696,8,27,35,26,5,4,10,26
82,82,2002-04-17,,SAC,W,109,95,,44,101,.436,8,24,.333,36,77,.468,.475,13,16,.813,15,35,50,22,12,2,10,23,38,84,.452,5,18,.278,33,66,.500,.482,14,19,.737,10,37,47,13,6,3,17,13
,,,,,58-24,8304,7720,,3150,6840,.461,510,1439,.354,2640,5401,.489,.498,1494,2138,.699,1022,2607,3629,1882,625,478,1040,1822,2872,6777,.424,399,1259,.317,2473,5518,.448,.453,1577,2072,.761,1016,2525,3541,1643,586,352,1148,1888
