Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Mike Bibby,2002-03,24,SAC,NBA,PG,55,55,1835,17.6,.559,.196,.267,2.1,6.3,4.3,24.3,2.0,0.3,14.0,21.9,3.5,2.0,5.6,.146,1.8,-0.1,1.8,1.8,
Doug Christie,2002-03,32,SAC,NBA,SG,80,80,2710,15.0,.590,.332,.312,2.5,10.6,6.8,19.3,3.3,0.9,18.5,12.7,4.2,4.7,8.9,.157,0.0,3.2,3.2,3.6,"DPOY-5,DEF1"
Keon Clark,2002-03,27,SAC,NBA,C,80,11,1780,13.9,.528,.009,.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,1.3,3.4,4.7,.127,-2.3,2.1,-0.2,0.8,6MOY-11
Mateen Cleaves,2002-03,25,SAC,NBA,PG,12,0,55,-3.7,.323,.043,.174,2.1,13.0,7.8,25.7,1.8,0.0,36.1,31.1,-0.4,0.1,-0.4,-0.325,-12.4,-3.8,-16.2,-0.2,
Vlade Divac,2002-03,34,SAC,NBA,C,80,80,2384,15.6,.519,.038,.383,7.4,17.8,12.9,16.7,1.8,2.9,16.6,17.0,2.6,4.4,7.0,.141,-0.2,2.4,2.1,2.5,
Lawrence Funderburke,2002-03,32,SAC,NBA,PF,27,0,229,11.8,.466,.000,.236,8.4,16.9,12.9,5.2,0.2,3.2,7.0,16.5,0.1,0.3,0.5,.097,-2.8,-0.1,-2.9,-0.1,
Bobby Jackson,2002-03,29,SAC,NBA,PG,59,26,1676,18.4,.561,.321,.204,3.8,9.8,7.0,17.7,2.1,0.1,11.7,23.8,3.3,2.2,5.5,.157,2.4,0.5,2.9,2.1,6MOY-1
Jim Jackson,2002-03,32,SAC,NBA,SF,63,0,1309,12.4,.501,.154,.119,7.2,13.8,10.7,13.6,1.2,0.2,14.1,19.1,0.8,1.7,2.5,.090,-1.1,-0.4,-1.5,0.2,
Damon Jones,2002-03,26,SAC,NBA,PG,49,1,709,11.5,.505,.576,.129,1.8,8.5,5.3,16.0,1.3,0.4,9.4,15.2,0.8,0.7,1.5,.103,-0.2,0.1,-0.1,0.3,
Scot Pollard,2002-03,27,SAC,NBA,C,23,0,325,14.6,.497,.000,.437,16.0,18.8,17.5,2.7,2.0,3.1,12.6,16.1,0.4,0.6,1.0,.150,-2.3,0.4,-1.8,0.0,
Peja StojakoviÄ,2002-03,25,SAC,NBA,SF,72,72,2450,19.6,.600,.393,.255,2.8,14.0,8.7,9.4,1.5,0.1,8.1,22.5,6.9,3.3,10.1,.199,3.6,-0.1,3.5,3.4,AS
Hedo TÃ¼rkoÄlu,2002-03,23,SAC,NBA,SF,67,11,1175,12.0,.509,.199,.281,3.4,13.3,8.6,10.9,1.1,0.7,10.2,18.4,1.1,1.5,2.6,.105,-1.6,-0.1,-1.6,0.1,
Gerald Wallace,2002-03,20,SAC,NBA,SF,47,7,571,12.5,.510,.022,.404,7.5,16.0,12.0,6.1,2.1,1.7,17.0,20.1,-0.1,1.0,0.9,.074,-3.0,0.8,-2.3,0.0,
Chris Webber,2002-03,29,SAC,NBA,PF,67,67,2622,20.9,.485,.015,.247,6.9,21.1,14.4,24.6,2.0,2.2,11.9,30.4,1.7,5.3,6.9,.127,2.0,1.5,3.5,3.6,"MVP-10,AS,NBA2"
