Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Trevor Ariza,2019-20,34,SAC,NBA,SF,32,0,791,9.4,.543,.739,.164,2.9,18.2,10.4,8.3,2.1,0.8,13.7,11.2,0.3,0.8,1.1,.066,-1.9,1.3,-0.6,0.3,
Marvin Bagley III,2019-20,20,SAC,NBA,C,13,6,334,15.6,.512,.132,.186,9.5,23.5,16.3,4.9,0.9,3.4,9.1,25.8,0.0,0.3,0.4,.051,-2.2,-1.4,-3.5,-0.1,
Harrison Barnes,2019-20,27,SAC,NBA,PF,72,72,2482,13.3,.574,.338,.337,3.4,12.9,8.1,9.2,0.8,0.5,8.8,17.4,3.4,1.1,4.6,.088,0.0,-1.3,-1.3,0.5,
Kent Bazemore,2019-20,30,SAC,NBA,SF,25,0,577,12.6,.533,.351,.361,2.7,21.6,11.9,8.0,2.4,1.5,11.4,20.4,0.1,0.7,0.8,.065,-3.0,0.3,-2.8,-0.1,
Nemanja Bjelica,2019-20,31,SAC,NBA,PF,72,67,2011,15.7,.602,.490,.129,6.1,19.9,12.8,14.7,1.5,1.9,12.5,17.0,3.4,1.9,5.3,.127,1.2,0.5,1.8,1.9,
Bogdan BogdanoviÄ,2019-20,27,SAC,NBA,SG,61,28,1766,15.2,.565,.576,.151,1.6,11.8,6.6,18.0,1.8,0.8,11.1,22.6,1.8,1.3,3.1,.084,1.2,-0.5,0.6,1.2,
Corey Brewer,2019-20,33,SAC,NBA,PF,5,0,33,8.7,.470,.250,.750,6.7,21.0,13.6,7.7,5.9,0.0,27.3,9.6,0.0,0.1,0.0,.064,-6.0,2.8,-3.2,0.0,
Dewayne Dedmon,2019-20,30,SAC,NBA,C,34,10,541,8.5,.477,.415,.164,9.3,25.8,17.4,3.9,1.3,4.6,20.4,18.5,-0.8,0.7,-0.1,-0.007,-6.3,-0.1,-6.4,-0.6,
Yogi Ferrell,2019-20,26,SAC,NBA,PG,50,0,530,12.2,.528,.420,.223,1.2,9.4,5.2,18.8,1.6,0.7,11.9,19.2,0.3,0.3,0.7,.060,-1.5,-0.3,-1.8,0.0,
De'Aaron Fox,2019-20,22,SAC,NBA,PG,51,49,1634,20.6,.558,.227,.420,2.4,11.4,6.8,35.3,2.2,1.5,14.1,29.8,2.6,1.4,4.0,.118,2.3,-0.5,1.8,1.6,
Wenyen Gabriel,2019-20,22,SAC,NBA,PF,11,0,61,7.4,.444,.471,.588,7.2,11.3,9.2,6.6,2.4,3.1,18.9,18.8,-0.1,0.1,0.0,-0.029,-4.4,0.5,-3.9,0.0,
Harry Giles,2019-20,21,SAC,NBA,C,46,17,667,16.4,.580,.008,.195,7.1,25.1,15.9,14.2,1.6,2.6,13.9,20.6,0.8,0.8,1.6,.112,-2.2,0.9,-1.3,0.1,
Kyle Guy,2019-20,22,SAC,NBA,SG,3,0,10,6.6,.400,.600,.000,0.0,11.5,5.6,15.6,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.045,-7.5,-4.8,-12.3,0.0,
Buddy Hield,2019-20,27,SAC,NBA,SG,72,44,2216,16.0,.566,.592,.117,2.8,14.1,8.3,15.5,1.4,0.7,12.1,27.2,1.4,1.5,3.0,.064,2.5,-1.4,1.1,1.7,
Richaun Holmes,2019-20,26,SAC,NBA,C,44,38,1242,19.7,.681,.000,.343,11.2,21.5,16.2,5.1,1.6,4.3,11.6,15.6,3.4,1.5,4.9,.190,0.3,0.7,1.0,0.9,
Justin James,2019-20,23,SAC,NBA,SF,36,0,232,11.0,.477,.345,.250,2.8,12.9,7.8,11.2,1.3,3.7,7.9,18.9,-0.1,0.2,0.1,.028,-1.4,0.0,-1.4,0.0,
DaQuan Jeffries,2019-20,22,SAC,NBA,SG,13,0,141,11.2,.586,.450,.150,2.3,12.3,7.2,7.1,1.4,0.7,4.5,13.7,0.2,0.1,0.3,.100,-2.8,-1.1,-3.8,-0.1,
Cory Joseph,2019-20,28,SAC,NBA,PG,72,26,1759,10.1,.517,.386,.170,2.7,9.4,6.0,19.1,1.5,1.1,15.3,12.9,1.2,1.1,2.3,.062,-2.1,0.1,-2.0,0.0,
Alex Len,2019-20,26,SAC,NBA,C,15,3,225,18.2,.640,.051,.407,15.1,30.8,22.8,5.2,0.6,6.4,18.7,16.5,0.4,0.3,0.7,.150,-1.3,-0.3,-1.6,0.0,
Eric Mika,2019-20,25,SAC,NBA,C,1,0,19,13.9,.773,.000,.667,11.6,30.4,20.7,0.0,0.0,0.0,0.0,8.9,0.1,0.0,0.1,.218,-1.9,-1.5,-3.4,0.0,
Jabari Parker,2019-20,24,SAC,NBA,PF,6,0,80,26.5,.638,.111,.250,9.6,23.1,16.2,21.5,1.8,1.2,9.1,23.8,0.3,0.1,0.4,.234,3.5,-0.9,2.6,0.1,
Caleb Swanigan,2019-20,22,SAC,NBA,C,7,0,23,-0.1,.512,.000,.500,9.6,25.1,17.1,11.5,2.1,8.3,55.1,20.5,-0.1,0.0,-0.1,-0.177,-15.4,3.7,-11.7,-0.1,
Anthony Tolliver,2019-20,34,SAC,NBA,PF,9,0,82,0.2,.252,.882,.118,2.7,12.7,7.6,4.5,2.4,1.2,18.3,11.6,-0.2,0.1,-0.2,-0.100,-7.8,-1.0,-8.8,-0.1,
