Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
14,14,2019-11-22,@,BRK,L,97,116,,39,86,.453,4,26,.154,35,60,.583,.477,15,19,.789,7,26,33,26,8,2,16,25,41,81,.506,12,34,.353,29,47,.617,.580,22,31,.710,13,35,48,22,9,3,18,18
15,15,2019-11-24,@,WAS,W,113,106,,39,81,.481,11,31,.355,28,50,.560,.549,24,28,.857,6,33,39,22,9,5,14,17,42,92,.457,13,34,.382,29,58,.500,.527,9,12,.750,12,33,45,29,5,2,17,23
16,16,2019-11-25,@,BOS,L,102,103,,37,79,.468,18,47,.383,19,32,.594,.582,10,15,.667,8,28,36,28,3,8,17,18,38,85,.447,7,30,.233,31,55,.564,.488,20,23,.870,11,27,38,20,10,4,12,16
17,17,2019-11-27,@,PHI,L,91,97,,39,95,.411,9,34,.265,30,61,.492,.458,4,9,.444,8,34,42,22,9,3,11,19,36,77,.468,5,26,.192,31,51,.608,.500,20,24,.833,7,42,49,20,8,10,17,12
18,18,2019-11-30,,DEN,W,100,97,OT,37,96,.385,8,33,.242,29,63,.460,.427,18,21,.857,13,37,50,22,12,4,16,23,36,87,.414,11,32,.344,25,55,.455,.477,14,21,.667,9,39,48,23,11,5,17,21
19,19,2019-12-02,,CHI,L,106,113,,40,83,.482,9,33,.273,31,50,.620,.536,17,20,.850,10,31,41,22,7,5,18,26,36,75,.480,16,37,.432,20,38,.526,.587,25,29,.862,3,29,32,20,9,0,18,20
20,20,2019-12-04,@,POR,L,116,127,,44,95,.463,11,34,.324,33,61,.541,.521,17,23,.739,13,31,44,26,7,7,10,17,47,84,.560,16,32,.500,31,52,.596,.655,17,21,.810,6,37,43,28,6,10,12,18
21,21,2019-12-06,@,SAS,L,104,105,OT,40,102,.392,9,34,.265,31,68,.456,.436,15,18,.833,16,36,52,19,10,3,15,20,41,96,.427,11,32,.344,30,64,.469,.484,12,17,.706,13,39,52,25,10,5,16,16
22,22,2019-12-08,@,DAL,W,110,106,,44,85,.518,13,34,.382,31,51,.608,.594,9,11,.818,7,28,35,24,7,1,11,16,41,86,.477,17,44,.386,24,42,.571,.576,7,8,.875,10,30,40,24,3,1,13,11
23,23,2019-12-09,@,HOU,W,119,118,,40,88,.455,20,45,.444,20,43,.465,.568,19,22,.864,9,28,37,24,14,5,10,17,41,84,.488,17,50,.340,24,34,.706,.589,19,23,.826,11,40,51,25,4,6,19,20
24,24,2019-12-11,,OKC,W,94,93,,39,88,.443,10,31,.323,29,57,.509,.500,6,10,.600,6,35,41,12,8,3,16,21,34,79,.430,13,33,.394,21,46,.457,.513,12,18,.667,7,36,43,24,8,8,18,16
25,25,2019-12-13,,NYK,L,101,103,,39,83,.470,17,39,.436,22,44,.500,.572,6,8,.750,8,33,41,19,0,3,14,18,44,95,.463,9,30,.300,35,65,.538,.511,6,10,.600,14,34,48,24,7,3,9,18
26,26,2019-12-15,@,GSW,W,100,79,,38,63,.603,10,22,.455,28,41,.683,.683,14,16,.875,4,34,38,27,9,3,29,20,30,76,.395,6,25,.240,24,51,.471,.434,13,18,.722,7,18,25,24,14,1,21,17
27,27,2019-12-17,@,CHO,L,102,110,,38,91,.418,14,39,.359,24,52,.462,.495,12,13,.923,10,23,33,23,10,5,10,22,39,81,.481,13,30,.433,26,51,.510,.562,19,27,.704,16,35,51,26,5,8,19,18
28,28,2019-12-20,@,IND,L,105,119,,41,91,.451,10,32,.313,31,59,.525,.505,13,15,.867,13,28,41,25,4,6,12,15,45,86,.523,14,31,.452,31,55,.564,.605,15,18,.833,7,32,39,34,5,7,9,15
29,29,2019-12-21,@,MEM,L,115,119,,43,100,.430,11,36,.306,32,64,.500,.485,18,24,.750,18,33,51,22,10,3,13,23,40,83,.482,15,35,.429,25,48,.521,.572,24,29,.828,8,36,44,32,8,6,14,16
30,30,2019-12-23,,HOU,L,104,113,,41,87,.471,7,30,.233,34,57,.596,.511,15,23,.652,11,38,49,20,4,4,19,24,39,87,.448,15,39,.385,24,48,.500,.534,20,23,.870,6,33,39,18,10,3,11,22
31,31,2019-12-26,,MIN,L,104,105,2OT,37,107,.346,9,39,.231,28,68,.412,.388,21,25,.840,16,51,67,20,8,8,12,23,36,104,.346,10,46,.217,26,58,.448,.394,23,29,.793,14,51,65,23,7,5,15,20
32,32,2019-12-28,,PHO,L,110,112,,41,84,.488,12,31,.387,29,53,.547,.560,16,24,.667,7,29,36,19,3,4,12,16,45,86,.523,9,26,.346,36,60,.600,.576,13,15,.867,7,33,40,30,10,2,14,21
33,33,2019-12-29,@,DEN,L,115,120,,45,85,.529,13,34,.382,32,51,.627,.606,12,17,.706,9,26,35,32,5,4,14,26,42,81,.519,8,29,.276,34,52,.654,.568,28,31,.903,10,27,37,23,6,4,12,18
34,34,2019-12-31,,LAC,L,87,105,,33,80,.413,8,28,.286,25,52,.481,.463,13,19,.684,11,30,41,20,8,5,16,23,36,88,.409,12,36,.333,24,52,.462,.477,21,22,.955,14,37,51,21,9,2,12,17
35,35,2020-01-02,,MEM,W,128,123,,44,90,.489,14,34,.412,30,56,.536,.567,26,31,.839,7,34,41,26,9,8,13,24,45,93,.484,13,34,.382,32,59,.542,.554,20,21,.952,8,34,42,31,4,0,17,25
36,36,2020-01-04,,NOP,L,115,117,,38,85,.447,12,21,.571,26,64,.406,.518,27,36,.750,14,37,51,20,9,3,21,24,38,87,.437,16,45,.356,22,42,.524,.529,25,33,.758,9,35,44,28,11,3,15,25
37,37,2020-01-06,,GSW,W,111,98,,39,81,.481,15,30,.500,24,51,.471,.574,18,23,.783,6,37,43,27,10,3,23,23,34,86,.395,5,26,.192,29,60,.483,.424,25,32,.781,10,34,44,19,13,4,19,18
38,38,2020-01-07,@,PHO,W,114,103,,37,84,.440,15,36,.417,22,48,.458,.530,25,28,.893,8,33,41,18,8,1,16,22,37,77,.481,11,35,.314,26,42,.619,.552,18,22,.818,6,35,41,24,4,2,19,25
39,39,2020-01-10,,MIL,L,106,127,,44,96,.458,10,35,.286,34,61,.557,.510,8,10,.800,6,39,45,26,8,3,16,24,47,95,.495,10,39,.256,37,56,.661,.547,23,30,.767,7,45,52,29,11,4,11,12
40,40,2020-01-13,,ORL,L,112,114,,45,87,.517,12,31,.387,33,56,.589,.586,10,11,.909,4,40,44,25,6,4,12,21,40,92,.435,9,29,.310,31,63,.492,.484,25,30,.833,12,34,46,17,6,5,8,12
41,41,2020-01-15,,DAL,L,123,127,,50,96,.521,12,33,.364,38,63,.603,.583,11,20,.550,11,31,42,28,5,0,8,22,47,92,.511,13,40,.325,34,52,.654,.582,20,24,.833,13,34,47,24,4,2,11,18
42,42,2020-01-18,@,UTA,L,101,123,,42,86,.488,10,26,.385,32,60,.533,.547,7,12,.583,7,30,37,20,3,3,10,23,43,85,.506,14,42,.333,29,43,.674,.588,23,24,.958,10,37,47,24,7,4,10,14
43,43,2020-01-20,@,MIA,L,113,118,OT,44,106,.415,13,51,.255,31,55,.564,.476,12,15,.800,16,33,49,27,11,3,15,21,42,83,.506,16,42,.381,26,41,.634,.602,18,22,.818,5,37,42,26,9,3,21,20
44,44,2020-01-22,@,DET,L,106,127,,42,98,.429,10,35,.286,32,63,.508,.480,12,23,.522,12,33,45,23,10,1,11,28,39,73,.534,12,29,.414,27,44,.614,.616,37,44,.841,3,45,48,19,9,4,17,19
45,45,2020-01-24,@,CHI,W,98,81,,35,81,.432,10,32,.313,25,49,.510,.494,18,21,.857,7,35,42,24,8,8,14,20,31,79,.392,8,37,.216,23,42,.548,.443,11,14,.786,8,35,43,23,6,4,21,21
46,46,2020-01-27,@,MIN,W,133,129,OT,44,88,.500,18,40,.450,26,48,.542,.602,27,34,.794,9,35,44,27,6,8,16,27,43,89,.483,23,46,.500,20,43,.465,.612,20,33,.606,10,35,45,29,7,8,22,27
47,47,2020-01-29,,OKC,L,100,120,,42,91,.462,9,39,.231,33,52,.635,.511,7,11,.636,11,28,39,22,6,2,14,22,44,88,.500,15,34,.441,29,54,.537,.585,17,20,.850,10,35,45,32,9,5,13,17
48,48,2020-01-30,@,LAC,W,124,103,,44,88,.500,21,41,.512,23,47,.489,.619,15,18,.833,11,36,47,27,11,8,12,21,35,92,.380,13,31,.419,22,61,.361,.451,20,25,.800,11,28,39,26,6,6,15,20
49,49,2020-02-01,,LAL,L,113,129,,39,91,.429,14,44,.318,25,47,.532,.505,21,26,.808,13,31,44,21,5,4,16,24,44,86,.512,19,43,.442,25,43,.581,.622,22,27,.815,11,35,46,33,10,5,15,22
50,50,2020-02-03,,MIN,W,113,109,,38,75,.507,14,27,.519,24,48,.500,.600,23,31,.742,7,27,34,26,7,7,17,20,37,85,.435,13,38,.342,24,47,.511,.512,22,28,.786,14,31,45,25,12,6,16,25
51,51,2020-02-07,,MIA,W,105,97,,40,82,.488,19,44,.432,21,38,.553,.604,6,12,.500,6,30,36,29,8,3,14,24,34,77,.442,12,40,.300,22,37,.595,.519,17,25,.680,7,35,42,21,7,5,20,16
52,52,2020-02-08,,SAS,W,122,102,,45,86,.523,19,35,.543,26,51,.510,.634,13,20,.650,8,31,39,25,6,2,11,16,41,81,.506,7,24,.292,34,57,.596,.549,13,18,.722,8,33,41,23,7,4,15,22
53,53,2020-02-10,@,MIL,L,111,123,,42,101,.416,14,43,.326,28,58,.483,.485,13,18,.722,10,39,49,23,6,5,13,22,43,96,.448,18,42,.429,25,54,.463,.542,19,23,.826,8,47,55,26,7,5,13,18
54,54,2020-02-12,@,DAL,L,111,130,,41,99,.414,12,39,.308,29,60,.483,.475,17,22,.773,10,30,40,26,7,2,5,16,48,85,.565,17,40,.425,31,45,.689,.665,17,21,.810,3,44,47,34,1,7,12,18
55,55,2020-02-20,,MEM,W,129,125,,42,83,.506,19,39,.487,23,44,.523,.620,26,36,.722,3,24,27,22,9,2,10,21,43,85,.506,12,30,.400,31,55,.564,.576,27,32,.844,11,40,51,25,5,5,20,29
56,56,2020-02-22,@,LAC,W,112,103,,40,89,.449,12,31,.387,28,58,.483,.517,20,26,.769,11,37,48,25,11,4,13,24,34,87,.391,10,30,.333,24,57,.421,.448,25,29,.862,13,34,47,20,7,3,19,22
57,57,2020-02-25,@,GSW,W,112,94,,40,76,.526,13,30,.433,27,46,.587,.612,19,34,.559,2,38,40,25,7,4,10,23,35,79,.443,4,28,.143,31,51,.608,.468,20,24,.833,5,29,34,21,7,2,17,25
58,58,2020-02-27,@,OKC,L,108,112,,41,91,.451,12,35,.343,29,56,.518,.516,14,14,1.000,12,33,45,30,6,2,15,33,41,84,.488,9,26,.346,32,58,.552,.542,21,29,.724,10,27,37,20,6,4,11,20
59,59,2020-02-28,@,MEM,W,104,101,,38,91,.418,11,38,.289,27,53,.509,.478,17,21,.810,8,39,47,24,11,3,9,16,39,91,.429,8,30,.267,31,61,.508,.473,15,20,.750,10,42,52,27,7,5,14,16
60,60,2020-03-01,,DET,W,106,100,,37,91,.407,9,35,.257,28,56,.500,.456,23,26,.885,17,34,51,18,8,7,11,20,33,80,.413,18,42,.429,15,38,.395,.525,16,24,.667,7,35,42,23,6,4,16,25
61,61,2020-03-03,,WAS,W,133,126,,50,89,.562,13,29,.448,37,60,.617,.635,20,24,.833,8,34,42,23,13,2,15,24,41,80,.513,16,38,.421,25,42,.595,.613,28,34,.824,2,29,31,28,10,5,14,22
62,62,2020-03-05,,PHI,L,108,125,,42,79,.532,11,29,.379,31,50,.620,.601,13,18,.722,4,33,37,23,7,4,18,21,47,96,.490,17,37,.459,30,59,.508,.578,14,17,.824,14,31,45,24,8,2,13,18
63,63,2020-03-07,@,POR,W,123,111,,41,85,.482,21,39,.538,20,46,.435,.606,20,23,.870,11,36,47,30,9,3,15,23,42,89,.472,10,39,.256,32,50,.640,.528,17,26,.654,10,31,41,22,9,3,11,16
64,64,2020-03-08,,TOR,L,113,118,,42,90,.467,8,31,.258,34,59,.576,.511,21,23,.913,10,40,50,24,5,7,11,22,39,82,.476,19,48,.396,20,34,.588,.591,21,27,.778,2,34,36,27,10,3,9,22
65,65,2020-07-31,@,SAS,L,120,129,,46,95,.484,12,38,.316,34,57,.596,.547,16,20,.800,8,34,42,22,11,2,18,25,48,90,.533,11,25,.440,37,65,.569,.594,22,27,.815,9,33,42,32,6,4,15,17
66,66,2020-08-02,@,ORL,L,116,132,,45,91,.495,8,28,.286,37,63,.587,.538,18,22,.818,9,30,39,30,10,0,15,28,43,82,.524,18,38,.474,25,44,.568,.634,28,35,.800,12,34,46,31,10,4,18,25
67,67,2020-08-04,,DAL,L,110,114,OT,43,104,.413,16,43,.372,27,61,.443,.490,8,12,.667,8,39,47,26,8,3,11,37,33,90,.367,9,41,.220,24,49,.490,.417,39,50,.780,17,44,61,22,4,2,17,21
68,68,2020-08-06,,NOP,W,140,125,,50,93,.538,16,33,.485,34,60,.567,.624,24,33,.727,13,26,39,26,11,3,8,20,47,82,.573,14,34,.412,33,48,.688,.659,17,23,.739,5,25,30,31,4,3,17,26
69,69,2020-08-07,@,BRK,L,106,119,,38,89,.427,12,40,.300,26,49,.531,.494,18,24,.750,13,37,50,19,3,4,15,26,42,86,.488,17,40,.425,25,46,.543,.587,18,28,.643,7,37,44,30,9,3,11,23
70,70,2020-08-09,,HOU,L,112,129,,41,87,.471,10,37,.270,31,50,.620,.529,20,23,.870,5,36,41,29,9,2,18,22,43,91,.473,18,57,.316,25,34,.735,.571,25,30,.833,8,40,48,21,9,3,15,18
71,71,2020-08-11,,NOP,W,112,106,,43,88,.489,11,26,.423,32,62,.516,.551,15,16,.938,14,31,45,27,4,6,21,22,42,82,.512,7,24,.292,35,58,.603,.555,15,19,.789,5,29,34,25,8,6,19,18
72,72,2020-08-13,@,LAL,W,136,122,,54,95,.568,21,47,.447,33,48,.688,.679,7,12,.583,9,35,44,37,12,2,15,15,48,98,.490,15,35,.429,33,63,.524,.566,11,15,.733,15,32,47,29,6,1,17,18
,,,,,31-41,7927,8074,,2943,6364,.462,914,2511,.364,2029,3853,.527,.534,1127,1464,.770,695,2372,3067,1713,556,293,1043,1595,2898,6158,.471,894,2506,.357,2004,3652,.549,.543,1384,1752,.790,654,2481,3135,1791,557,304,1094,1404
