Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
34,34,2009-01-07,@,GSW,W,114,106,,41,91,.451,5,19,.263,36,72,.500,.478,27,29,.931,15,36,51,22,7,5,16,16,45,93,.484,5,16,.313,40,77,.519,.511,11,17,.647,10,33,43,25,9,6,17,23
35,35,2009-01-09,,IND,W,121,119,,44,78,.564,5,16,.313,39,62,.629,.596,28,37,.757,8,26,34,28,7,2,13,21,41,84,.488,11,31,.355,30,53,.566,.554,26,30,.867,11,23,34,30,9,3,13,27
36,36,2009-01-11,,MIA,W,108,105,,37,83,.446,9,17,.529,28,66,.424,.500,25,31,.806,17,36,53,26,6,3,17,16,43,93,.462,9,23,.391,34,70,.486,.511,10,14,.714,9,29,38,21,9,3,10,28
37,37,2009-01-13,@,HOU,W,105,100,,41,81,.506,5,11,.455,36,70,.514,.537,18,24,.750,9,25,34,22,4,4,7,14,44,83,.530,6,14,.429,38,69,.551,.566,6,8,.750,9,30,39,25,5,4,12,23
38,38,2009-01-14,@,SAS,L,111,112,,47,83,.566,9,16,.563,38,67,.567,.620,8,11,.727,8,24,32,20,9,2,11,14,44,77,.571,10,20,.500,34,57,.596,.636,14,21,.667,7,24,31,22,9,3,12,17
39,39,2009-01-16,,ORL,L,103,109,,37,93,.398,9,26,.346,28,67,.418,.446,20,27,.741,12,28,40,19,7,3,11,24,37,83,.446,12,28,.429,25,55,.455,.518,23,34,.676,15,39,54,19,8,5,16,23
40,40,2009-01-19,,CLE,W,105,88,,44,84,.524,10,24,.417,34,60,.567,.583,7,15,.467,17,28,45,27,9,7,15,17,34,80,.425,8,23,.348,26,57,.456,.475,12,19,.632,15,26,41,19,9,8,13,14
41,41,2009-01-21,@,LAC,W,108,97,,43,86,.500,5,21,.238,38,65,.585,.529,17,23,.739,17,29,46,25,5,9,13,16,38,78,.487,6,14,.429,32,64,.500,.526,15,17,.882,8,18,26,20,7,5,11,16
42,42,2009-01-22,,WAS,W,117,97,,45,84,.536,8,19,.421,37,65,.569,.583,19,23,.826,13,28,41,35,8,4,13,18,37,83,.446,5,15,.333,32,68,.471,.476,18,20,.900,14,22,36,24,9,4,15,17
43,43,2009-01-25,,SAS,W,99,85,,32,69,.464,7,17,.412,25,52,.481,.514,28,32,.875,6,37,43,20,8,8,18,16,33,88,.375,5,23,.217,28,65,.431,.403,14,16,.875,10,30,40,21,14,2,14,26
44,44,2009-01-27,,CHA,L,110,117,2OT,43,99,.434,7,22,.318,36,77,.468,.470,17,23,.739,11,31,42,19,4,9,12,26,45,96,.469,9,26,.346,36,70,.514,.516,18,27,.667,11,42,53,31,7,3,15,23
45,45,2009-01-30,@,MIN,W,132,119,,48,95,.505,10,27,.370,38,68,.559,.558,26,33,.788,19,34,53,23,5,7,13,25,41,96,.427,4,15,.267,37,81,.457,.448,33,37,.892,16,27,43,24,10,9,9,26
46,46,2009-01-31,@,MEM,W,115,98,,44,82,.537,4,16,.250,40,66,.606,.561,23,28,.821,12,26,38,18,8,3,14,19,39,76,.513,6,11,.545,33,65,.508,.553,14,21,.667,11,24,35,21,7,2,23,22
47,47,2009-02-02,@,NYK,W,126,117,,44,84,.524,7,16,.438,37,68,.544,.565,31,36,.861,13,39,52,25,6,8,16,23,41,93,.441,7,27,.259,34,66,.515,.478,28,33,.848,14,27,41,21,8,1,13,29
48,48,2009-02-04,@,TOR,W,115,107,,45,89,.506,7,17,.412,38,72,.528,.545,18,23,.783,10,35,45,25,6,7,5,20,42,90,.467,6,15,.400,36,75,.480,.500,17,19,.895,8,32,40,25,0,10,9,23
49,49,2009-02-05,@,BOS,W,110,109,OT,42,88,.477,9,22,.409,33,66,.500,.528,17,29,.586,12,30,42,21,12,3,13,24,42,93,.452,8,18,.444,34,75,.453,.495,17,20,.850,12,35,47,26,8,8,16,28
50,50,2009-02-08,@,CLE,W,101,91,,43,88,.489,3,20,.150,40,68,.588,.506,12,16,.750,12,30,42,25,7,5,6,16,34,87,.391,11,23,.478,23,64,.359,.454,12,19,.632,15,27,42,22,5,4,9,21
51,51,2009-02-10,,OKC,W,105,98,,45,99,.455,5,20,.250,40,79,.506,.480,10,17,.588,16,40,56,21,7,4,13,18,35,89,.393,7,18,.389,28,71,.394,.433,21,25,.840,10,36,46,25,8,6,14,20
52,52,2009-02-11,@,UTA,L,109,113,,42,90,.467,5,19,.263,37,71,.521,.494,20,26,.769,13,26,39,18,10,2,13,28,41,70,.586,6,17,.353,35,53,.660,.629,25,37,.676,5,30,35,23,8,5,16,23
53,53,2009-02-17,,ATL,W,96,83,,42,96,.438,7,21,.333,35,75,.467,.474,5,10,.500,28,39,67,30,6,9,23,23,31,84,.369,2,15,.133,29,69,.420,.381,19,28,.679,15,24,39,15,15,6,15,18
54,54,2009-02-18,@,GSW,W,129,121,,46,92,.500,9,21,.429,37,71,.521,.549,28,33,.848,18,25,43,33,10,4,15,17,48,93,.516,8,19,.421,40,74,.541,.559,17,19,.895,15,23,38,27,8,7,15,28
55,55,2009-02-20,,NOH,W,115,111,OT,38,92,.413,7,21,.333,31,71,.437,.451,32,38,.842,12,41,53,26,5,3,10,22,42,92,.457,12,32,.375,30,60,.500,.522,15,19,.789,8,41,49,27,6,6,15,31
56,56,2009-02-22,@,MIN,W,111,108,,43,82,.524,5,13,.385,38,69,.551,.555,20,27,.741,4,32,36,32,12,3,15,20,42,84,.500,10,25,.400,32,59,.542,.560,14,19,.737,8,27,35,26,11,3,20,24
57,57,2009-02-24,@,OKC,W,107,93,,41,78,.526,7,15,.467,34,63,.540,.571,18,23,.783,3,27,30,21,10,3,12,21,33,79,.418,5,15,.333,28,64,.438,.449,22,29,.759,12,33,45,17,6,1,17,18
58,58,2009-02-26,,PHO,W,132,106,,54,94,.574,9,20,.450,45,74,.608,.622,15,20,.750,14,35,49,38,13,7,17,22,39,91,.429,8,25,.320,31,66,.470,.473,20,25,.800,17,25,42,23,11,6,19,16
59,59,2009-02-27,@,DEN,L,79,90,,28,94,.298,2,21,.095,26,73,.356,.309,21,27,.778,22,31,53,14,7,1,15,28,30,72,.417,3,21,.143,27,51,.529,.438,27,36,.750,11,39,50,17,7,11,18,26
60,60,2009-03-01,@,PHO,L,111,118,,42,94,.447,8,26,.308,34,68,.500,.489,19,20,.950,15,28,43,19,12,4,16,32,43,77,.558,6,18,.333,37,59,.627,.597,26,42,.619,10,26,36,24,9,5,15,19
61,61,2009-03-03,,MEM,W,99,89,,40,90,.444,4,16,.250,36,74,.486,.467,15,21,.714,18,26,44,28,13,13,10,21,32,78,.410,7,14,.500,25,64,.391,.455,18,19,.947,15,30,45,19,3,10,19,18
62,62,2009-03-06,,MIN,W,110,90,,41,84,.488,8,19,.421,33,65,.508,.536,20,26,.769,6,35,41,23,8,13,4,21,29,88,.330,6,21,.286,23,67,.343,.364,26,32,.813,18,36,54,25,2,4,11,18
63,63,2009-03-09,@,POR,L,94,111,,36,82,.439,8,24,.333,28,58,.483,.488,14,16,.875,11,27,38,22,6,4,14,25,40,83,.482,11,24,.458,29,59,.492,.548,20,28,.714,15,31,46,24,6,3,10,16
64,64,2009-03-11,@,HOU,W,102,96,,43,86,.500,2,11,.182,41,75,.547,.512,14,20,.700,11,25,36,17,15,4,14,18,39,76,.513,5,28,.179,34,48,.708,.546,13,15,.867,9,24,33,17,10,5,23,22
65,65,2009-03-12,@,SAS,W,102,95,,43,83,.518,4,9,.444,39,74,.527,.542,12,15,.800,11,31,42,17,9,6,11,14,38,73,.521,11,17,.647,27,56,.482,.596,8,16,.500,3,30,33,22,6,4,18,18
66,66,2009-03-15,,DAL,W,107,100,,42,80,.525,8,22,.364,34,58,.586,.575,15,22,.682,14,35,49,22,8,8,16,22,33,83,.398,13,34,.382,20,49,.408,.476,21,30,.700,13,27,40,21,11,4,13,20
67,67,2009-03-17,,PHI,L,93,94,,37,74,.500,7,18,.389,30,56,.536,.547,12,15,.800,10,33,43,28,5,5,18,19,38,86,.442,5,20,.250,33,66,.500,.471,13,18,.722,14,24,38,22,7,5,10,15
68,68,2009-03-19,,GSW,W,114,106,,45,90,.500,8,16,.500,37,74,.500,.544,16,20,.800,11,39,50,24,8,7,22,21,43,94,.457,5,15,.333,38,79,.481,.484,15,19,.789,12,30,42,24,15,3,16,21
69,69,2009-03-21,@,CHI,W,117,109,,45,91,.495,11,21,.524,34,70,.486,.555,16,28,.571,14,25,39,22,16,3,11,24,39,77,.506,6,15,.400,33,62,.532,.545,25,29,.862,8,37,45,17,2,9,23,23
70,70,2009-03-24,@,OKC,W,107,89,,43,86,.500,5,13,.385,38,73,.521,.529,16,17,.941,9,32,41,24,10,4,13,17,34,82,.415,3,18,.167,31,64,.484,.433,18,21,.857,11,34,45,26,7,4,19,17
71,71,2009-03-26,@,DET,W,92,77,,35,77,.455,6,18,.333,29,59,.492,.494,16,19,.842,7,32,39,24,8,1,13,17,30,76,.395,3,13,.231,27,63,.429,.414,14,19,.737,11,28,39,18,4,7,15,22
72,72,2009-03-27,@,NJN,W,103,95,,41,87,.471,7,21,.333,34,66,.515,.511,14,19,.737,11,26,37,29,11,5,11,17,39,83,.470,9,27,.333,30,56,.536,.524,8,17,.471,16,32,48,23,7,4,22,20
73,73,2009-03-29,@,ATL,L,76,86,,28,80,.350,4,20,.200,24,60,.400,.375,16,23,.696,15,35,50,14,7,7,15,15,33,84,.393,10,19,.526,23,65,.354,.452,10,13,.769,13,32,45,20,7,3,14,22
74,74,2009-03-31,@,CHA,L,84,94,,38,97,.392,4,14,.286,34,83,.410,.412,4,6,.667,18,24,42,22,8,4,12,21,35,68,.515,7,17,.412,28,51,.549,.566,17,22,.773,6,34,40,25,6,9,18,12
75,75,2009-04-01,@,MIL,W,104,98,,34,72,.472,5,13,.385,29,59,.492,.507,31,36,.861,10,31,41,15,13,3,20,20,42,93,.452,7,21,.333,35,72,.486,.489,7,9,.778,12,27,39,32,11,3,17,25
76,76,2009-04-03,,HOU,W,93,81,,34,86,.395,7,18,.389,27,68,.397,.436,18,21,.857,11,31,42,20,11,4,10,21,31,73,.425,5,19,.263,26,54,.481,.459,14,22,.636,10,32,42,19,4,7,20,17
77,77,2009-04-05,,LAC,W,88,85,,33,78,.423,5,20,.250,28,58,.483,.455,17,29,.586,9,29,38,21,7,3,10,24,30,81,.370,5,21,.238,25,60,.417,.401,20,27,.741,16,30,46,15,5,2,16,26
78,78,2009-04-07,@,SAC,W,122,104,,47,92,.511,6,19,.316,41,73,.562,.543,22,29,.759,12,38,50,21,11,4,8,15,42,95,.442,7,30,.233,35,65,.538,.479,13,17,.765,13,32,45,19,4,7,13,19
79,79,2009-04-09,,DEN,W,116,102,,37,87,.425,5,24,.208,32,63,.508,.454,37,46,.804,18,33,51,21,9,2,11,25,36,81,.444,5,21,.238,31,60,.517,.475,25,29,.862,10,36,46,21,3,3,13,32
80,80,2009-04-10,@,POR,L,98,106,,38,85,.447,7,18,.389,31,67,.463,.488,15,20,.750,14,25,39,19,2,1,11,31,35,82,.427,9,25,.360,26,57,.456,.482,27,37,.730,14,30,44,19,4,6,8,19
81,81,2009-04-12,,MEM,W,92,75,,38,84,.452,3,15,.200,35,69,.507,.470,13,16,.813,9,38,47,20,13,4,10,21,26,71,.366,8,19,.421,18,52,.346,.423,15,19,.789,8,33,41,16,4,9,19,18
82,82,2009-04-14,,UTA,W,125,112,,48,86,.558,8,13,.615,40,73,.548,.605,21,24,.875,7,23,30,39,11,8,16,31,37,75,.493,3,12,.250,34,63,.540,.513,35,47,.745,12,23,35,27,12,3,16,27
,,,,,65-17,8768,8140,,3307,6981,.474,547,1516,.361,2760,5465,.505,.513,1607,2087,.770,1015,2587,3602,1908,718,420,1103,1698,3050,6825,.447,586,1700,.345,2464,5125,.481,.490,1454,1931,.753,959,2440,3399,1854,635,392,1275,1816
