Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
12,12,1999-11-30,@,ORL,W,111,102,,42,91,.462,10,26,.385,32,65,.492,.516,17,20,.850,13,31,44,23,11,6,19,25,42,92,.457,2,12,.167,40,80,.500,.467,16,24,.667,15,34,49,17,10,4,17,21
13,13,1999-12-02,@,ATL,L,100,110,,41,101,.406,7,20,.350,34,81,.420,.441,11,13,.846,15,38,53,21,8,1,12,19,45,87,.517,4,9,.444,41,78,.526,.540,16,22,.727,9,42,51,23,5,2,15,15
14,14,1999-12-04,@,WAS,W,114,104,,48,94,.511,2,12,.167,46,82,.561,.521,16,22,.727,10,27,37,31,13,4,13,32,35,78,.449,2,6,.333,33,72,.458,.462,32,43,.744,17,33,50,18,8,1,22,23
15,15,1999-12-06,@,NJN,L,95,109,,34,82,.415,3,16,.188,31,66,.470,.433,24,27,.889,9,32,41,16,10,3,24,17,43,91,.473,9,19,.474,34,72,.472,.522,14,16,.875,14,33,47,25,13,3,21,28
16,16,1999-12-08,,LAL,W,103,91,,37,82,.451,4,13,.308,33,69,.478,.476,25,35,.714,10,35,45,16,11,2,16,23,35,83,.422,3,15,.200,32,68,.471,.440,18,23,.783,10,27,37,16,4,2,17,25
17,17,1999-12-10,,MIA,L,97,107,,38,106,.358,8,27,.296,30,79,.380,.396,13,19,.684,21,24,45,25,8,5,14,23,41,76,.539,3,6,.500,38,70,.543,.559,22,29,.759,8,36,44,33,5,12,17,25
18,18,1999-12-11,,POR,L,96,101,,36,91,.396,5,15,.333,31,76,.408,.423,19,25,.760,13,31,44,24,8,3,12,20,39,93,.419,6,14,.429,33,79,.418,.452,17,23,.739,16,42,58,28,10,5,13,22
19,19,1999-12-15,@,VAN,W,109,106,,38,92,.413,3,13,.231,35,79,.443,.429,30,38,.789,11,38,49,22,11,5,16,27,37,86,.430,6,15,.400,31,71,.437,.465,26,35,.743,12,43,55,22,6,6,17,30
20,20,1999-12-16,@,DEN,L,106,116,,39,89,.438,4,16,.250,35,73,.479,.461,24,29,.828,15,25,40,27,5,6,16,23,47,104,.452,2,16,.125,45,88,.511,.462,20,25,.800,25,33,58,23,9,7,14,25
21,21,1999-12-18,@,PHO,L,103,119,,36,87,.414,8,18,.444,28,69,.406,.460,23,35,.657,15,37,52,19,8,5,18,27,42,94,.447,10,27,.370,32,67,.478,.500,25,31,.806,15,43,58,24,10,7,14,25
22,22,1999-12-20,@,GSW,L,99,111,,40,101,.396,3,17,.176,37,84,.440,.411,16,24,.667,27,30,57,25,12,3,24,25,45,86,.523,1,11,.091,44,75,.587,.529,20,32,.625,13,34,47,31,14,5,17,24
23,23,1999-12-21,,MIL,W,108,95,,38,85,.447,7,25,.280,31,60,.517,.488,25,34,.735,18,34,52,21,8,5,18,21,38,84,.452,6,18,.333,32,66,.485,.488,13,23,.565,8,29,37,21,9,3,15,30
24,24,1999-12-23,@,LAC,L,91,97,,36,86,.419,3,17,.176,33,69,.478,.436,16,33,.485,11,36,47,22,9,5,20,23,37,86,.430,5,13,.385,32,73,.438,.459,18,24,.750,9,40,49,21,9,9,20,27
25,25,1999-12-26,,DAL,W,118,111,,47,84,.560,7,18,.389,40,66,.606,.601,17,26,.654,7,33,40,32,9,3,16,12,46,101,.455,6,16,.375,40,85,.471,.485,13,15,.867,17,24,41,26,8,6,15,23
26,26,1999-12-28,,BOS,W,114,101,,39,75,.520,8,19,.421,31,56,.554,.573,28,32,.875,8,36,44,29,6,12,17,22,40,89,.449,5,11,.455,35,78,.449,.478,16,24,.667,13,26,39,23,8,2,13,33
27,27,1999-12-29,@,SEA,W,113,104,,37,75,.493,8,17,.471,29,58,.500,.547,31,35,.886,7,32,39,22,11,3,13,18,38,90,.422,9,25,.360,29,65,.446,.472,19,20,.950,13,30,43,21,7,4,15,24
28,28,2000-01-04,@,CLE,W,111,107,,36,83,.434,10,27,.370,26,56,.464,.494,29,41,.707,14,28,42,32,13,4,20,25,43,83,.518,5,12,.417,38,71,.535,.548,16,24,.667,11,31,42,34,7,4,23,32
29,29,2000-01-06,@,TOR,L,89,101,,36,89,.404,2,12,.167,34,77,.442,.416,15,16,.938,13,36,49,16,5,7,18,16,45,106,.425,5,12,.417,40,94,.426,.448,6,9,.667,19,33,52,34,9,15,11,18
30,30,2000-01-07,@,BOS,L,93,101,,39,92,.424,6,23,.261,33,69,.478,.457,9,10,.900,15,30,45,23,12,6,19,18,41,86,.477,5,14,.357,36,72,.500,.506,14,19,.737,16,35,51,25,13,1,21,20
31,31,2000-01-09,,IND,W,116,113,,44,81,.543,7,16,.438,37,65,.569,.586,21,29,.724,8,33,41,30,6,3,16,21,41,99,.414,11,29,.379,30,70,.429,.470,20,24,.833,17,27,44,24,12,4,11,25
32,32,2000-01-11,,HOU,W,110,93,,42,88,.477,7,18,.389,35,70,.500,.517,19,22,.864,10,31,41,24,20,6,16,21,35,86,.407,4,16,.250,31,70,.443,.430,19,26,.731,19,34,53,19,10,4,30,23
33,33,2000-01-13,,SAS,W,107,103,,39,101,.386,7,22,.318,32,79,.405,.421,22,30,.733,23,36,59,12,8,6,16,24,34,79,.430,3,7,.429,31,72,.431,.449,32,41,.780,9,39,48,19,13,10,17,22
34,34,2000-01-15,@,GSW,W,114,99,,37,75,.493,4,17,.235,33,58,.569,.520,36,43,.837,12,37,49,23,10,5,16,13,41,98,.418,6,19,.316,35,79,.443,.449,11,15,.733,18,28,46,27,9,2,16,30
35,35,2000-01-16,,CLE,W,113,102,,42,86,.488,9,22,.409,33,64,.516,.541,20,29,.690,7,32,39,23,10,10,18,22,39,92,.424,0,5,.000,39,87,.448,.424,24,31,.774,19,37,56,19,10,3,22,26
36,36,2000-01-18,,LAC,W,104,98,,41,95,.432,5,17,.294,36,78,.462,.458,17,20,.850,12,36,48,27,11,8,15,20,38,90,.422,4,13,.308,34,77,.442,.444,18,25,.720,16,38,54,13,10,3,20,22
37,37,2000-01-20,,ORL,W,111,103,,43,95,.453,11,32,.344,32,63,.508,.511,14,19,.737,20,31,51,27,10,4,23,22,41,88,.466,1,7,.143,40,81,.494,.472,20,26,.769,13,28,41,18,14,5,19,24
38,38,2000-01-22,,UTA,L,101,104,,39,88,.443,8,21,.381,31,67,.463,.489,15,19,.789,12,24,36,16,9,4,13,22,42,81,.519,5,11,.455,37,70,.529,.549,15,21,.714,12,32,44,28,9,3,19,23
39,39,2000-01-25,@,CHH,W,110,99,,44,83,.530,9,17,.529,35,66,.530,.584,13,17,.765,5,37,42,32,12,5,21,26,37,86,.430,7,18,.389,30,68,.441,.471,18,25,.720,10,32,42,26,10,6,20,16
40,40,2000-01-26,@,MIL,L,104,112,,38,97,.392,11,37,.297,27,60,.450,.448,17,29,.586,22,35,57,28,5,5,17,21,40,90,.444,5,14,.357,35,76,.461,.472,27,36,.750,15,37,52,22,12,4,16,23
41,41,2000-01-28,@,CHI,W,102,90,,41,86,.477,8,23,.348,33,63,.524,.523,12,19,.632,13,28,41,27,15,4,19,20,35,81,.432,4,14,.286,31,67,.463,.457,16,24,.667,16,29,45,25,11,6,23,19
42,42,2000-01-30,@,NYK,L,111,120,,43,87,.494,7,25,.280,36,62,.581,.534,18,22,.818,13,27,40,24,11,3,20,23,44,82,.537,8,13,.615,36,69,.522,.585,24,24,1.000,7,32,39,24,8,2,17,20
43,43,2000-01-31,@,MIN,L,90,105,,34,95,.358,4,18,.222,30,77,.390,.379,18,20,.900,13,23,36,22,12,3,17,14,46,79,.582,2,7,.286,44,72,.611,.595,11,14,.786,7,40,47,34,9,4,22,23
44,44,2000-02-02,@,DET,W,113,110,,43,83,.518,8,23,.348,35,60,.583,.566,19,23,.826,11,32,43,27,13,2,21,23,41,91,.451,8,20,.400,33,71,.465,.495,20,26,.769,16,30,46,17,15,3,21,27
45,45,2000-02-04,@,IND,L,94,104,,34,87,.391,7,21,.333,27,66,.409,.431,19,24,.792,10,33,43,18,7,6,17,27,38,88,.432,4,19,.211,34,69,.493,.455,24,27,.889,11,44,55,25,7,4,13,22
46,46,2000-02-06,@,PHI,L,108,119,,38,90,.422,10,31,.323,28,59,.475,.478,22,33,.667,15,33,48,25,11,6,16,26,46,99,.465,1,10,.100,45,89,.506,.470,26,33,.788,20,37,57,31,13,3,14,26
47,47,2000-02-08,,CHI,W,119,80,,48,94,.511,12,33,.364,36,61,.590,.574,11,11,1.000,10,31,41,29,16,6,11,16,31,72,.431,6,13,.462,25,59,.424,.472,12,19,.632,11,30,41,18,6,3,24,15
48,48,2000-02-10,,DEN,W,96,84,,33,84,.393,8,29,.276,25,55,.455,.440,22,26,.846,13,38,51,21,8,6,16,18,31,85,.365,3,18,.167,28,67,.418,.382,19,24,.792,13,38,51,17,6,5,17,27
49,49,2000-02-15,,PHO,L,108,117,,41,87,.471,12,32,.375,29,55,.527,.540,14,20,.700,10,23,33,24,12,4,19,23,45,87,.517,5,11,.455,40,76,.526,.546,22,23,.957,15,31,46,37,12,1,18,20
50,50,2000-02-17,@,UTA,L,108,119,,34,77,.442,5,12,.417,29,65,.446,.474,35,43,.814,9,28,37,16,8,2,12,30,42,80,.525,7,13,.538,35,67,.522,.569,28,38,.737,7,36,43,30,3,7,11,33
51,51,2000-02-18,,SEA,W,118,85,,46,99,.465,11,34,.324,35,65,.538,.520,15,15,1.000,11,39,50,26,11,7,12,23,30,84,.357,8,23,.348,22,61,.361,.405,17,21,.810,8,33,41,20,7,7,18,23
52,52,2000-02-20,,POR,L,103,108,OT,41,98,.418,3,20,.150,38,78,.487,.434,18,24,.750,18,29,47,23,7,4,17,23,39,86,.453,8,13,.615,31,73,.425,.500,22,26,.846,13,34,47,22,15,5,20,28
53,53,2000-02-21,@,DEN,L,117,123,OT,44,100,.440,9,19,.474,35,81,.432,.485,20,28,.714,17,38,55,30,7,8,14,23,47,99,.475,12,21,.571,35,78,.449,.535,17,27,.630,17,34,51,33,10,14,16,22
54,54,2000-02-23,,ATL,L,94,100,,38,92,.413,3,17,.176,35,75,.467,.429,15,16,.938,15,37,52,17,6,6,16,14,45,104,.433,2,2,1.000,43,102,.422,.442,8,10,.800,18,32,50,23,12,9,10,15
55,55,2000-02-26,@,VAN,L,90,102,,41,94,.436,4,16,.250,37,78,.474,.457,4,7,.571,13,28,41,24,11,2,16,18,39,81,.481,7,17,.412,32,64,.500,.525,17,21,.810,13,36,49,27,10,5,18,14
56,56,2000-02-29,,VAN,W,112,87,,45,89,.506,8,17,.471,37,72,.514,.551,14,18,.778,11,30,41,29,13,4,13,17,36,74,.486,4,12,.333,32,62,.516,.514,11,20,.550,10,31,41,26,10,2,24,19
57,57,2000-03-02,@,HOU,L,99,102,,39,95,.411,6,17,.353,33,78,.423,.442,15,19,.789,17,34,51,31,14,3,20,23,36,83,.434,9,24,.375,27,59,.458,.488,21,26,.808,11,37,48,25,15,2,23,21
58,58,2000-03-04,@,SAS,W,108,103,OT,45,95,.474,7,18,.389,38,77,.494,.511,11,15,.733,12,28,40,21,12,6,15,20,39,82,.476,5,15,.333,34,67,.507,.506,20,28,.714,10,39,49,28,10,3,22,21
59,59,2000-03-06,,DAL,W,130,109,,50,93,.538,14,27,.519,36,66,.545,.613,16,27,.593,19,31,50,29,7,5,19,20,41,88,.466,9,20,.450,32,68,.471,.517,18,23,.783,14,26,40,20,10,1,17,24
60,60,2000-03-08,,CHH,W,105,92,,47,92,.511,2,9,.222,45,83,.542,.522,9,13,.692,10,33,43,23,7,3,12,19,37,78,.474,2,7,.286,35,71,.493,.487,16,21,.762,10,32,42,22,3,8,18,21
61,61,2000-03-10,,TOR,W,103,88,,39,94,.415,3,21,.143,36,73,.493,.431,22,24,.917,13,36,49,26,6,4,7,24,34,82,.415,4,15,.267,30,67,.448,.439,16,29,.552,13,37,50,19,3,7,14,28
62,62,2000-03-12,@,LAL,L,106,109,,41,85,.482,9,23,.391,32,62,.516,.535,15,19,.789,9,24,33,24,8,3,14,26,46,98,.469,3,11,.273,43,87,.494,.485,14,21,.667,26,33,59,28,6,6,17,21
63,63,2000-03-14,@,POR,L,91,96,,34,83,.410,3,16,.188,31,67,.463,.428,20,28,.714,10,27,37,21,12,2,13,25,36,87,.414,4,15,.267,32,72,.444,.437,20,25,.800,19,40,59,22,9,4,19,27
64,64,2000-03-15,,LAC,W,98,78,,38,84,.452,3,12,.250,35,72,.486,.470,19,23,.826,12,35,47,23,6,2,17,19,31,88,.352,3,17,.176,28,71,.394,.369,13,17,.765,20,32,52,17,10,7,23,24
65,65,2000-03-18,@,LAC,W,104,83,,39,84,.464,5,23,.217,34,61,.557,.494,21,27,.778,7,27,34,21,11,4,10,21,34,77,.442,3,12,.250,31,65,.477,.461,12,19,.632,11,37,48,16,7,4,27,27
66,66,2000-03-21,,WAS,W,98,86,,35,79,.443,3,10,.300,32,69,.464,.462,25,32,.781,14,40,54,12,8,4,21,21,38,99,.384,2,15,.133,36,84,.429,.394,8,13,.615,19,23,42,18,9,5,16,28
67,67,2000-03-22,@,PHO,L,93,114,,34,87,.391,5,15,.333,29,72,.403,.420,20,26,.769,15,21,36,21,12,4,21,18,46,85,.541,7,13,.538,39,72,.542,.582,15,22,.682,15,37,52,35,13,7,26,27
68,68,2000-03-24,,DET,W,113,103,,36,75,.480,10,28,.357,26,47,.553,.547,31,44,.705,12,34,46,23,9,5,19,27,39,91,.429,5,18,.278,34,73,.466,.456,20,27,.741,15,26,41,18,9,3,15,30
69,69,2000-03-26,,LAL,L,89,90,,38,87,.437,4,18,.222,34,69,.493,.460,9,13,.692,11,33,44,20,5,6,12,24,34,89,.382,4,11,.364,30,78,.385,.404,18,25,.720,15,38,53,15,5,5,9,15
70,70,2000-03-28,,NYK,W,103,95,,39,77,.506,4,11,.364,35,66,.530,.532,21,28,.750,10,28,38,28,8,5,11,16,38,86,.442,5,18,.278,33,68,.485,.471,14,14,1.000,11,29,40,12,6,2,15,22
71,71,2000-03-31,@,SEA,L,108,123,,44,86,.512,6,17,.353,38,69,.551,.547,14,18,.778,7,30,37,29,10,6,17,23,49,91,.538,3,14,.214,46,77,.597,.555,22,30,.733,12,35,47,36,11,2,13,19
72,72,2000-04-02,,PHI,W,117,95,,47,83,.566,10,19,.526,37,64,.578,.627,13,20,.650,14,26,40,31,9,3,17,21,40,82,.488,1,4,.250,39,78,.500,.494,14,21,.667,16,22,38,25,10,5,18,24
73,73,2000-04-04,@,DAL,L,102,105,,46,97,.474,2,15,.133,44,82,.537,.485,8,12,.667,19,28,47,24,11,3,14,12,43,79,.544,13,19,.684,30,60,.500,.627,6,8,.750,5,27,32,28,6,9,19,18
74,74,2000-04-05,@,SAS,W,108,98,,39,77,.506,6,11,.545,33,66,.500,.545,24,26,.923,10,31,41,25,10,4,16,17,37,80,.463,3,8,.375,34,72,.472,.481,21,22,.955,11,22,33,23,9,12,13,23
75,75,2000-04-07,,MIN,L,92,95,,32,90,.356,4,16,.250,28,74,.378,.378,24,32,.750,14,36,50,21,9,2,13,18,37,81,.457,3,8,.375,34,73,.466,.475,18,22,.818,8,37,45,24,6,8,14,28
76,76,2000-04-09,,PHO,L,97,102,,37,98,.378,7,22,.318,30,76,.395,.413,16,23,.696,20,32,52,19,8,3,12,25,39,78,.500,5,10,.500,34,68,.500,.532,19,32,.594,12,36,48,28,7,5,16,27
77,77,2000-04-11,,SAS,L,92,98,OT,37,83,.446,6,19,.316,31,64,.484,.482,12,21,.571,7,41,48,19,11,4,21,26,36,93,.387,3,7,.429,33,86,.384,.403,23,34,.676,15,36,51,20,11,8,15,24
78,78,2000-04-13,,GSW,W,130,107,,46,80,.575,5,17,.294,41,63,.651,.606,33,46,.717,7,36,43,32,11,4,18,28,39,93,.419,1,5,.200,38,88,.432,.425,28,35,.800,16,29,45,19,12,2,16,32
79,79,2000-04-14,@,LAL,L,114,121,,42,93,.452,5,20,.250,37,73,.507,.478,25,33,.758,14,24,38,22,13,4,16,21,49,89,.551,4,12,.333,45,77,.584,.573,19,27,.704,14,29,43,25,10,8,21,24
80,80,2000-04-16,@,POR,L,95,102,,37,88,.420,5,15,.333,32,73,.438,.449,16,23,.696,10,32,42,22,7,6,8,19,40,88,.455,3,13,.231,37,75,.493,.472,19,21,.905,13,37,50,29,5,3,12,22
81,81,2000-04-18,,SEA,L,112,119,OT,42,99,.424,13,24,.542,29,75,.387,.490,15,18,.833,15,37,52,24,7,8,20,21,50,112,.446,7,19,.368,43,93,.462,.478,12,19,.632,17,37,54,32,17,6,10,24
82,82,2000-04-19,@,UTA,L,86,95,,32,79,.405,6,16,.375,26,63,.413,.443,16,22,.727,11,27,38,15,8,4,22,22,36,84,.429,3,10,.300,33,74,.446,.446,20,24,.833,16,34,50,25,10,7,20,27
,,,,,44-38,8607,8368,,3276,7288,.450,534,1656,.322,2742,5632,.487,.486,1521,2016,.754,1056,2635,3691,1953,787,381,1325,1729,3269,7240,.452,396,1123,.353,2873,6117,.470,.479,1434,1910,.751,1143,2761,3904,1950,753,404,1437,1943
