Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
52,52,2014-02-10,@,DET,L,100,109,,43,82,.524,5,17,.294,38,65,.585,.555,9,11,.818,8,30,38,27,2,3,19,18,43,90,.478,5,16,.313,38,74,.514,.506,18,26,.692,18,24,42,16,13,4,13,19
53,53,2014-02-12,@,BOS,W,104,92,,41,82,.500,9,19,.474,32,63,.508,.555,13,14,.929,6,34,40,24,9,2,10,19,37,80,.463,6,17,.353,31,63,.492,.500,12,17,.706,9,29,38,24,5,2,14,15
54,54,2014-02-18,@,LAC,W,113,103,,44,88,.500,9,20,.450,35,68,.515,.551,16,21,.762,12,36,48,26,5,4,17,28,35,81,.432,6,21,.286,29,60,.483,.469,27,38,.711,9,29,38,19,11,6,12,20
55,55,2014-02-19,@,POR,W,111,109,,43,88,.489,9,24,.375,34,64,.531,.540,16,21,.762,9,31,40,16,9,5,14,20,42,93,.452,7,22,.318,35,71,.493,.489,18,25,.720,13,32,45,18,6,5,14,20
56,56,2014-02-21,@,PHO,L,85,106,,29,83,.349,2,21,.095,27,62,.435,.361,25,27,.926,15,32,47,12,5,0,18,17,42,82,.512,5,25,.200,37,57,.649,.543,17,25,.680,9,34,43,19,11,6,15,20
57,57,2014-02-26,,DET,W,120,110,,44,82,.537,9,19,.474,35,63,.556,.591,23,25,.920,9,28,37,34,10,7,18,16,45,90,.500,5,10,.500,40,80,.500,.528,15,17,.882,9,28,37,24,10,4,15,19
58,58,2014-02-28,,CHA,W,92,82,,34,73,.466,9,20,.450,25,53,.472,.527,15,15,1.000,4,40,44,26,4,8,19,15,33,90,.367,3,17,.176,30,73,.411,.383,13,15,.867,12,29,41,23,12,3,12,18
59,59,2014-03-02,,DAL,W,112,106,,39,84,.464,10,27,.370,29,57,.509,.524,24,28,.857,11,35,46,28,5,6,13,14,45,97,.464,7,18,.389,38,79,.481,.500,9,14,.643,14,29,43,24,10,5,7,23
60,60,2014-03-04,@,CLE,W,122,101,,43,90,.478,14,33,.424,29,57,.509,.556,22,24,.917,7,35,42,39,12,10,11,18,38,79,.481,10,19,.526,28,60,.467,.544,15,20,.750,4,35,39,24,5,3,16,24
61,61,2014-03-06,,MIA,W,111,87,,40,79,.506,9,23,.391,31,56,.554,.563,22,26,.846,8,37,45,30,9,5,18,17,34,79,.430,4,13,.308,30,66,.455,.456,15,18,.833,8,28,36,25,10,4,21,22
62,62,2014-03-08,,ORL,W,121,112,,43,81,.531,9,20,.450,34,61,.557,.586,26,35,.743,8,36,44,26,4,8,13,15,46,96,.479,7,18,.389,39,78,.500,.516,13,17,.765,12,33,45,24,8,4,10,26
63,63,2014-03-11,@,CHI,W,104,96,,40,79,.506,12,21,.571,28,58,.483,.582,12,15,.800,5,33,38,25,6,3,12,26,32,75,.427,8,18,.444,24,57,.421,.480,24,28,.857,10,29,39,22,4,5,14,17
64,64,2014-03-12,,POR,W,103,90,,38,88,.432,11,24,.458,27,64,.422,.494,16,22,.727,15,40,55,21,11,2,12,21,32,83,.386,4,21,.190,28,62,.452,.410,22,30,.733,14,34,48,13,3,2,12,17
65,65,2014-03-14,,LAL,W,119,85,,48,98,.490,13,27,.481,35,71,.493,.556,10,13,.769,18,46,64,36,7,8,16,19,31,91,.341,4,21,.190,27,70,.386,.363,19,25,.760,8,29,37,23,9,7,10,15
66,66,2014-03-16,,UTA,W,122,104,,49,78,.628,10,16,.625,39,62,.629,.692,14,19,.737,4,36,40,31,4,5,12,19,42,91,.462,5,11,.455,37,80,.463,.489,15,21,.714,13,26,39,19,8,3,8,18
67,67,2014-03-19,@,LAL,W,125,109,,50,95,.526,12,27,.444,38,68,.559,.589,13,16,.813,9,43,52,34,9,6,12,21,39,91,.429,9,26,.346,30,65,.462,.478,22,29,.759,12,34,46,19,10,6,12,19
68,68,2014-03-21,@,SAC,W,99,79,,36,93,.387,5,25,.200,31,68,.456,.414,22,27,.815,13,39,52,18,7,7,9,17,32,80,.400,4,14,.286,28,66,.424,.425,11,18,.611,7,41,48,17,3,9,15,22
69,69,2014-03-22,@,GSW,W,99,90,,35,89,.393,10,28,.357,25,61,.410,.449,19,25,.760,9,31,40,24,10,6,14,18,31,77,.403,3,15,.200,28,62,.452,.422,25,29,.862,11,43,54,21,4,8,18,20
70,70,2014-03-24,,PHI,W,113,91,,44,79,.557,13,27,.481,31,52,.596,.639,12,16,.750,6,41,47,31,9,4,17,17,36,88,.409,11,33,.333,25,55,.455,.472,8,18,.444,12,25,37,22,13,3,14,15
71,71,2014-03-26,,DEN,W,108,103,,43,88,.489,8,20,.400,35,68,.515,.534,14,20,.700,13,30,43,30,11,6,21,18,38,83,.458,7,19,.368,31,64,.484,.500,20,25,.800,9,34,43,22,13,6,18,22
72,72,2014-03-28,@,DEN,W,133,102,,55,98,.561,13,24,.542,42,74,.568,.628,10,14,.714,11,40,51,37,6,10,14,25,35,87,.402,6,23,.261,29,64,.453,.437,26,35,.743,10,31,41,15,7,8,12,19
73,73,2014-03-29,,NOP,W,96,80,,37,78,.474,9,21,.429,28,57,.491,.532,13,20,.650,9,37,46,24,7,11,13,16,32,81,.395,3,12,.250,29,69,.420,.414,13,16,.813,8,33,41,16,7,2,14,19
74,74,2014-03-31,@,IND,W,103,77,,37,80,.463,8,17,.471,29,63,.460,.513,21,25,.840,15,25,40,18,10,5,8,19,26,69,.377,6,14,.429,20,55,.364,.420,19,24,.792,7,27,34,14,4,3,16,22
75,75,2014-04-02,,GSW,W,111,90,,44,83,.530,4,19,.211,40,64,.625,.554,19,22,.864,8,37,45,29,6,2,13,12,36,85,.424,8,21,.381,28,64,.438,.471,10,10,1.000,7,26,33,21,7,2,13,19
76,76,2014-04-03,@,OKC,L,94,106,,38,88,.432,9,22,.409,29,66,.439,.483,9,12,.750,13,29,42,18,5,3,19,18,40,81,.494,6,18,.333,34,63,.540,.531,20,23,.870,8,31,39,18,14,5,13,16
77,77,2014-04-06,,MEM,W,112,92,,43,77,.558,9,22,.409,34,55,.618,.617,17,18,.944,6,34,40,27,7,3,16,16,38,86,.442,5,14,.357,33,72,.458,.471,11,17,.647,13,24,37,22,8,3,15,19
78,78,2014-04-08,@,MIN,L,91,110,,36,81,.444,4,17,.235,32,64,.500,.469,15,25,.600,11,26,37,19,8,7,16,22,42,91,.462,5,15,.333,37,76,.487,.489,21,26,.808,16,36,52,23,9,3,16,18
79,79,2014-04-10,@,DAL,W,109,100,,38,88,.432,16,34,.471,22,54,.407,.523,17,22,.773,15,33,48,22,9,1,13,22,39,83,.470,5,12,.417,34,71,.479,.500,17,21,.810,8,34,42,16,5,5,10,17
80,80,2014-04-11,,PHO,W,112,104,,43,96,.448,13,30,.433,30,66,.455,.516,13,16,.813,11,31,42,24,10,5,7,15,39,82,.476,9,26,.346,30,56,.536,.530,17,19,.895,10,38,48,18,7,1,20,17
81,81,2014-04-14,@,HOU,L,98,104,,39,89,.438,4,17,.235,35,72,.486,.461,16,18,.889,8,35,43,24,3,2,6,23,38,85,.447,4,22,.182,34,63,.540,.471,24,29,.828,11,39,50,18,4,2,6,16
82,82,2014-04-16,,LAL,L,100,113,,41,99,.414,10,30,.333,31,69,.449,.465,8,10,.800,10,39,49,25,3,6,10,19,45,91,.495,11,27,.407,34,64,.531,.555,12,17,.706,6,44,50,29,4,2,9,17
,,,,,62-20,8639,8006,,3326,6844,.486,698,1757,.397,2628,5087,.517,.537,1289,1642,.785,762,2786,3548,2064,604,420,1180,1495,3096,6976,.444,529,1500,.353,2567,5476,.469,.482,1285,1691,.760,862,2600,3462,1669,628,379,1137,1585
