Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Shareef Abdur-Rahim,2005-06,29,SAC,NBA,PF,72,30,1961,17.2,.588,.035,.440,6.4,14.8,10.6,13.2,1.3,1.6,12.5,20.1,4.0,2.2,6.2,.152,0.5,0.4,0.9,1.4,6MOY-10
Mike Bibby,2005-06,27,SAC,NBA,PG,82,82,3167,17.9,.554,.360,.292,1.1,7.7,4.4,25.2,1.4,0.2,11.3,25.4,6.0,2.4,8.4,.127,2.7,-1.2,1.5,2.8,
Francisco GarcÃ­a,2005-06,24,SAC,NBA,SF,67,11,1301,10.3,.510,.422,.311,3.5,13.0,8.3,11.2,1.6,2.6,16.9,15.7,0.0,1.6,1.6,.060,-2.1,1.3,-0.8,0.4,
Jason Hart,2005-06,27,SAC,NBA,PG,66,0,818,7.1,.444,.140,.253,1.7,8.3,5.1,13.4,2.0,0.4,14.9,16.2,-0.7,0.8,0.1,.006,-5.1,0.4,-4.7,-0.6,
Kevin Martin,2005-06,22,SAC,NBA,SG,72,41,1913,14.8,.604,.328,.407,3.6,12.3,8.0,8.3,1.5,0.3,11.2,17.4,3.6,1.9,5.5,.137,0.4,0.0,0.4,1.2,
Brad Miller,2005-06,29,SAC,NBA,C,79,79,2923,17.5,.576,.100,.385,4.9,19.5,12.3,21.5,1.1,1.6,14.9,18.9,5.5,3.6,9.1,.150,1.5,1.0,2.5,3.3,
Sergei Monia,2005-06,22,SAC,NBA,SF,3,0,7,12.1,.347,.500,1.000,0.0,16.5,8.4,0.0,7.5,0.0,0.0,18.9,0.0,0.0,0.0,.062,-6.6,2.0,-4.6,0.0,
Vitaly Potapenko,2005-06,30,SAC,NBA,C,9,0,32,8.2,.714,.000,.000,3.7,3.6,3.7,10.6,0.0,0.0,22.2,12.9,0.0,0.0,0.0,.068,-4.8,-1.3,-6.1,0.0,
Ronnie Price,2005-06,22,SAC,NBA,PG,29,0,150,10.5,.474,.466,.207,3.9,7.7,5.8,12.1,2.1,0.0,13.6,22.4,-0.1,0.1,0.1,.021,-2.5,-0.7,-3.2,0.0,
Jamal Sampson,2005-06,22,SAC,NBA,PF,12,0,39,24.4,.635,.000,.286,15.2,38.6,27.0,20.8,0.0,7.5,0.0,9.3,0.2,0.1,0.2,.293,4.8,5.0,9.8,0.1,
Brian Skinner,2005-06,29,SAC,NBA,PF,38,0,429,10.8,.544,.000,.391,8.3,19.2,13.8,6.0,1.3,3.4,18.2,10.6,0.2,0.6,0.8,.094,-2.5,1.5,-1.0,0.1,
Peja StojakoviÄ,2005-06,28,SAC,NBA,SF,31,31,1147,13.6,.543,.422,.248,3.5,13.2,8.4,10.0,0.9,0.1,9.8,20.8,1.4,0.9,2.4,.099,0.9,-1.5,-0.6,0.4,
Kenny Thomas,2005-06,28,SAC,NBA,PF,82,55,2293,15.0,.539,.002,.338,10.3,21.2,15.8,12.0,1.6,1.2,16.3,16.6,2.2,3.3,5.5,.115,-0.7,0.6,0.0,1.1,
Bonzi Wells,2005-06,29,SAC,NBA,SG,52,41,1684,16.6,.507,.073,.310,10.0,17.8,13.9,14.8,2.9,1.1,15.3,22.4,0.7,2.7,3.4,.096,-0.4,0.8,0.4,1.0,
Corliss Williamson,2005-06,32,SAC,NBA,SF,37,0,362,8.1,.506,.019,.476,6.9,14.7,10.8,6.2,1.0,0.8,19.4,19.6,-0.2,0.4,0.2,.021,-5.1,-0.8,-5.9,-0.4,
Metta World Peace,2005-06,26,SAC,NBA,SF,40,40,1604,14.1,.474,.316,.292,3.6,11.5,7.6,17.6,2.6,1.4,11.0,22.8,0.1,2.1,2.2,.067,-0.6,1.0,0.4,1.0,
