Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
13,13,2005-11-25,,TOR,W,106,104,,40,80,.500,6,16,.375,34,64,.531,.538,20,28,.714,10,30,40,25,3,2,11,16,42,82,.512,5,17,.294,37,65,.569,.543,15,17,.882,7,30,37,27,6,1,10,27
14,14,2005-11-29,,CHA,W,110,92,,40,80,.500,10,14,.714,30,66,.455,.563,20,23,.870,8,34,42,29,6,3,18,18,39,96,.406,5,17,.294,34,79,.430,.432,9,13,.692,16,30,46,21,12,4,16,24
15,15,2005-11-30,@,GSW,L,106,113,,39,78,.500,8,20,.400,31,58,.534,.551,20,30,.667,8,27,35,25,9,4,15,24,41,92,.446,12,32,.375,29,60,.483,.511,19,26,.731,17,35,52,29,7,2,15,29
16,16,2005-12-02,,MIA,L,87,98,,35,83,.422,3,15,.200,32,68,.471,.440,14,17,.824,8,28,36,28,8,5,14,21,36,74,.486,11,21,.524,25,53,.472,.561,15,18,.833,7,33,40,23,7,12,20,21
17,17,2005-12-04,,MIN,L,77,85,,32,76,.421,1,10,.100,31,66,.470,.428,12,20,.600,9,27,36,17,5,0,17,23,32,74,.432,2,9,.222,30,65,.462,.446,19,27,.704,15,32,47,15,9,3,19,22
18,18,2005-12-06,,CLE,L,97,102,,37,79,.468,3,16,.188,34,63,.540,.487,20,24,.833,9,26,35,25,3,3,15,27,37,75,.493,2,15,.133,35,60,.583,.507,26,36,.722,13,28,41,17,8,4,11,22
19,19,2005-12-08,,HOU,L,95,106,,35,71,.493,4,14,.286,31,57,.544,.521,21,30,.700,5,31,36,23,7,4,16,29,36,74,.486,6,16,.375,30,58,.517,.527,28,34,.824,7,25,32,16,11,6,14,22
20,20,2005-12-10,@,SEA,W,123,104,,43,74,.581,7,14,.500,36,60,.600,.628,30,34,.882,7,26,33,30,6,2,11,24,38,87,.437,5,21,.238,33,66,.500,.466,23,32,.719,15,19,34,16,7,3,11,26
21,21,2005-12-11,,NOK,W,110,100,,38,79,.481,9,19,.474,29,60,.483,.538,25,31,.806,13,26,39,21,8,9,15,18,36,77,.468,6,9,.667,30,68,.441,.506,22,26,.846,14,19,33,22,10,3,15,27
22,22,2005-12-13,@,MIN,W,93,91,,33,72,.458,7,11,.636,26,61,.426,.507,20,25,.800,7,25,32,25,2,3,6,19,35,81,.432,3,12,.250,32,69,.464,.451,18,24,.750,13,31,44,23,5,1,7,24
23,23,2005-12-14,@,DET,L,98,109,,42,84,.500,3,12,.250,39,72,.542,.518,11,15,.733,7,30,37,26,7,2,11,16,44,87,.506,10,20,.500,34,67,.507,.563,11,15,.733,13,29,42,32,8,8,13,13
24,24,2005-12-17,@,SAS,L,89,90,,39,86,.453,3,13,.231,36,73,.493,.471,8,16,.500,12,34,46,20,6,4,13,20,36,79,.456,6,18,.333,30,61,.492,.494,12,19,.632,10,33,43,17,6,7,14,19
25,25,2005-12-19,@,CHA,L,103,106,OT,37,83,.446,4,18,.222,33,65,.508,.470,25,27,.926,11,35,46,25,7,2,20,30,39,88,.443,4,18,.222,35,70,.500,.466,24,36,.667,14,29,43,22,14,5,15,27
26,26,2005-12-22,,DAL,L,95,105,,35,81,.432,4,13,.308,31,68,.456,.457,21,26,.808,11,26,37,16,7,0,12,26,38,76,.500,3,8,.375,35,68,.515,.520,26,34,.765,12,33,45,22,7,4,15,24
27,27,2005-12-26,,POR,L,92,105,,36,83,.434,5,19,.263,31,64,.484,.464,15,21,.714,15,26,41,17,5,5,15,16,43,80,.538,4,13,.308,39,67,.582,.563,15,21,.714,8,31,39,19,10,2,11,17
28,28,2005-12-27,@,LAC,W,110,93,,34,77,.442,7,16,.438,27,61,.443,.487,35,40,.875,5,35,40,26,6,4,14,18,39,88,.443,0,8,.000,39,80,.488,.443,15,20,.750,11,32,43,26,8,11,16,28
29,29,2005-12-30,,BOS,W,116,112,,41,85,.482,5,13,.385,36,72,.500,.512,29,35,.829,13,27,40,27,8,2,21,20,45,87,.517,11,29,.379,34,58,.586,.580,11,17,.647,6,33,39,27,9,8,22,28
30,30,2006-01-03,,PHI,L,98,111,,37,91,.407,5,15,.333,32,76,.421,.434,19,27,.704,11,36,47,23,3,3,9,20,44,92,.478,6,15,.400,38,77,.494,.511,17,27,.630,14,38,52,28,6,6,10,22
31,31,2006-01-06,,LAC,W,118,114,,45,82,.549,3,9,.333,42,73,.575,.567,25,29,.862,10,31,41,23,6,5,17,24,41,92,.446,3,8,.375,38,84,.452,.462,29,32,.906,17,22,39,19,9,7,12,25
32,32,2006-01-08,,IND,L,83,108,,30,76,.395,3,12,.250,27,64,.422,.414,20,22,.909,8,29,37,14,7,3,18,19,36,78,.462,13,22,.591,23,56,.411,.545,23,33,.697,14,37,51,18,14,6,16,22
33,33,2006-01-10,@,MEM,L,85,99,,31,68,.456,7,18,.389,24,50,.480,.507,16,21,.762,9,29,38,18,5,6,19,14,42,81,.519,10,23,.435,32,58,.552,.580,5,9,.556,10,27,37,27,13,5,12,15
34,34,2006-01-11,@,HOU,W,88,80,,28,66,.424,5,15,.333,23,51,.451,.462,27,33,.818,6,37,43,17,4,5,11,16,34,86,.395,3,20,.150,31,66,.470,.413,9,17,.529,19,34,53,13,6,0,14,23
35,35,2006-01-13,@,NOK,L,76,90,,28,77,.364,3,16,.188,25,61,.410,.383,17,20,.850,9,39,48,18,8,5,20,19,34,82,.415,6,9,.667,28,73,.384,.451,16,20,.800,9,37,46,19,16,8,17,22
36,36,2006-01-15,,ORL,W,104,100,,31,65,.477,8,17,.471,23,48,.479,.538,34,40,.850,7,33,40,22,3,5,13,17,41,90,.456,5,10,.500,36,80,.450,.483,13,20,.650,16,26,42,16,7,6,10,25
37,37,2006-01-17,,PHO,W,119,90,,45,88,.511,12,24,.500,33,64,.516,.580,17,21,.810,11,44,55,26,9,1,17,19,33,88,.375,6,23,.261,27,65,.415,.409,18,23,.783,10,32,42,20,10,2,13,21
38,38,2006-01-19,,LAL,W,118,109,OT,41,88,.466,12,26,.462,29,62,.468,.534,24,28,.857,8,33,41,27,6,0,11,22,41,93,.441,10,32,.313,31,61,.508,.495,17,20,.850,13,38,51,24,5,4,15,29
39,39,2006-01-21,@,ORL,L,78,83,OT,32,87,.368,5,26,.192,27,61,.443,.397,9,11,.818,12,37,49,17,6,2,18,28,29,86,.337,0,12,.000,29,74,.392,.337,25,31,.806,14,39,53,14,7,4,14,16
40,40,2006-01-22,@,MIA,L,99,119,,38,88,.432,9,19,.474,29,69,.420,.483,14,18,.778,17,26,43,22,2,2,14,23,47,79,.595,5,15,.333,42,64,.656,.627,20,30,.667,8,29,37,28,10,9,6,16
41,41,2006-01-24,@,PHI,L,103,109,,39,82,.476,9,23,.391,30,59,.508,.530,16,17,.941,6,28,34,24,7,3,17,23,42,86,.488,7,15,.467,35,71,.493,.529,18,27,.667,13,35,48,17,6,5,12,16
42,42,2006-01-25,@,NYK,W,106,102,OT,36,91,.396,4,17,.235,32,74,.432,.418,30,39,.769,12,36,48,18,7,1,9,21,39,88,.443,6,17,.353,33,71,.465,.477,18,26,.692,11,45,56,22,4,2,17,33
43,43,2006-01-27,@,BOS,L,74,84,,23,75,.307,5,20,.250,18,55,.327,.340,23,30,.767,8,23,31,16,14,2,16,18,32,76,.421,5,19,.263,27,57,.474,.454,15,19,.789,15,38,53,15,7,7,24,24
44,44,2006-01-29,@,TOR,L,123,124,OT,39,79,.494,7,18,.389,32,61,.525,.538,38,46,.826,8,43,51,16,7,2,20,25,45,97,.464,10,23,.435,35,74,.473,.515,24,33,.727,11,26,37,21,10,3,8,35
45,45,2006-01-31,,DEN,W,98,91,,34,82,.415,5,20,.250,29,62,.468,.445,25,35,.714,12,34,46,16,7,1,15,18,35,80,.438,3,14,.214,32,66,.485,.456,18,22,.818,10,32,42,17,8,6,13,25
46,46,2006-02-03,@,UTA,L,79,89,,25,73,.342,4,14,.286,21,59,.356,.370,25,35,.714,18,25,43,11,12,4,20,26,27,68,.397,2,8,.250,25,60,.417,.412,33,41,.805,14,30,44,12,11,6,20,26
47,47,2006-02-05,,UTA,W,96,78,,31,73,.425,10,17,.588,21,56,.375,.493,24,28,.857,14,23,37,18,9,10,13,21,29,74,.392,2,11,.182,27,63,.429,.405,18,26,.692,13,24,37,19,3,10,17,20
48,48,2006-02-07,,MEM,W,104,96,,38,67,.567,8,19,.421,30,48,.625,.627,20,23,.870,3,32,35,25,6,6,16,20,36,85,.424,9,27,.333,27,58,.466,.476,15,24,.625,16,21,37,24,12,2,8,19
49,49,2006-02-09,,CHI,W,98,80,,31,76,.408,10,27,.370,21,49,.429,.474,26,29,.897,9,35,44,24,11,7,15,22,30,90,.333,2,15,.133,28,75,.373,.344,18,23,.783,17,34,51,17,10,3,18,21
50,50,2006-02-10,@,PHO,L,104,112,,37,80,.463,4,17,.235,33,63,.524,.488,26,29,.897,8,32,40,16,10,3,15,23,40,78,.513,8,17,.471,32,61,.525,.564,24,25,.960,5,28,33,26,7,6,15,22
51,51,2006-02-12,,ATL,W,109,84,,43,82,.524,4,16,.250,39,66,.591,.549,19,23,.826,11,35,46,27,10,4,18,20,31,79,.392,4,12,.333,27,67,.403,.418,18,21,.857,9,26,35,23,10,3,17,22
52,52,2006-02-14,@,CHI,W,105,101,OT,36,87,.414,5,17,.294,31,70,.443,.443,28,38,.737,13,43,56,20,6,7,18,26,42,102,.412,4,19,.211,38,83,.458,.431,13,22,.591,10,35,45,21,7,2,11,31
53,53,2006-02-15,@,MEM,L,78,84,,32,87,.368,1,19,.053,31,68,.456,.374,13,16,.813,17,28,45,20,10,4,9,19,33,74,.446,4,15,.267,29,59,.492,.473,14,21,.667,11,34,45,13,5,14,14,16
54,54,2006-02-21,,GSW,W,102,77,,40,76,.526,7,17,.412,33,59,.559,.572,15,17,.882,4,38,42,22,6,6,17,16,29,91,.319,3,15,.200,26,76,.342,.335,16,22,.727,14,25,39,13,9,2,11,19
55,55,2006-02-23,@,LAL,L,85,106,,34,82,.415,6,25,.240,28,57,.491,.451,11,15,.733,10,25,35,23,2,6,16,18,41,78,.526,10,16,.625,31,62,.500,.590,14,19,.737,9,27,36,30,10,5,13,20
56,56,2006-02-27,,POR,W,115,91,,44,88,.500,11,25,.440,33,63,.524,.563,16,24,.667,17,31,48,33,8,2,13,16,34,72,.472,6,13,.462,28,59,.475,.514,17,21,.810,4,30,34,17,4,4,16,23
57,57,2006-03-01,@,CLE,W,97,90,,38,75,.507,7,16,.438,31,59,.525,.553,14,14,1.000,8,30,38,24,7,3,16,23,36,79,.456,4,15,.267,32,64,.500,.481,14,19,.737,10,25,35,23,8,4,15,16
58,58,2006-03-03,@,ATL,W,102,93,,36,77,.468,3,10,.300,33,67,.493,.487,27,36,.750,13,27,40,19,8,2,12,19,34,73,.466,6,16,.375,28,57,.491,.507,19,23,.826,10,29,39,16,7,3,16,26
59,59,2006-03-05,@,WAS,L,107,117,,41,80,.513,5,16,.313,36,64,.563,.544,20,33,.606,14,23,37,23,7,5,16,28,40,83,.482,8,19,.421,32,64,.500,.530,29,35,.829,14,29,43,22,7,1,11,25
60,60,2006-03-06,@,NJN,W,109,84,,39,79,.494,6,14,.429,33,65,.508,.532,25,30,.833,6,36,42,29,9,5,9,20,33,89,.371,5,18,.278,28,71,.394,.399,13,20,.650,13,31,44,21,5,4,12,22
61,61,2006-03-08,@,MIL,W,123,116,,41,79,.519,7,15,.467,34,64,.531,.563,34,40,.850,14,29,43,31,6,1,12,20,46,85,.541,9,20,.450,37,65,.569,.594,15,22,.682,10,26,36,24,7,0,12,32
62,62,2006-03-10,,MEM,W,105,93,,36,86,.419,3,12,.250,33,74,.446,.436,30,37,.811,20,29,49,19,11,4,8,17,36,76,.474,9,16,.563,27,60,.450,.533,12,14,.857,10,33,43,20,3,7,19,27
63,63,2006-03-12,,DAL,W,85,80,,34,81,.420,5,14,.357,29,67,.433,.451,12,20,.600,10,33,43,19,3,5,12,16,32,88,.364,4,17,.235,28,71,.394,.386,12,16,.750,13,32,45,14,6,10,10,19
64,64,2006-03-14,,LAL,W,114,98,,39,72,.542,10,19,.526,29,53,.547,.611,26,28,.929,6,29,35,25,7,8,17,17,38,82,.463,11,21,.524,27,61,.443,.530,11,15,.733,10,26,36,22,9,1,18,26
65,65,2006-03-17,@,IND,L,93,98,,37,93,.398,9,21,.429,28,72,.389,.446,10,13,.769,18,33,51,23,4,3,11,17,42,91,.462,4,11,.364,38,80,.475,.484,10,13,.769,14,35,49,27,8,5,9,13
66,66,2006-03-19,@,MIN,L,89,95,,31,74,.419,3,17,.176,28,57,.491,.439,24,31,.774,11,35,46,13,13,4,28,23,38,79,.481,2,5,.400,36,74,.486,.494,17,20,.850,6,27,33,22,13,6,21,31
67,67,2006-03-21,,SEA,W,105,96,,37,87,.425,8,22,.364,29,65,.446,.471,23,29,.793,13,33,46,26,10,4,14,22,35,83,.422,4,18,.222,31,65,.477,.446,22,27,.815,13,35,48,20,8,4,17,23
68,68,2006-03-22,@,LAL,L,80,87,,33,77,.429,5,18,.278,28,59,.475,.461,9,11,.818,10,30,40,19,4,3,19,23,34,79,.430,6,14,.429,28,65,.431,.468,13,23,.565,12,26,38,22,13,3,13,14
69,69,2006-03-25,@,UTA,W,91,89,,31,72,.431,4,13,.308,27,59,.458,.458,25,36,.694,8,25,33,20,14,2,13,25,33,71,.465,3,10,.300,30,61,.492,.486,20,36,.556,15,33,48,20,9,11,21,27
70,70,2006-03-26,,GSW,L,83,90,,30,84,.357,7,26,.269,23,58,.397,.399,16,21,.762,15,29,44,20,9,4,11,18,33,76,.434,9,22,.409,24,54,.444,.493,15,21,.714,13,35,48,20,6,4,15,21
71,71,2006-03-28,,WAS,L,84,97,,33,76,.434,4,17,.235,29,59,.492,.461,14,23,.609,12,27,39,16,10,7,18,21,35,81,.432,4,14,.286,31,67,.463,.457,23,25,.920,11,31,42,14,9,7,16,23
72,72,2006-03-29,@,POR,W,106,90,,40,78,.513,12,18,.667,28,60,.467,.590,14,17,.824,7,26,33,33,6,3,6,16,34,74,.459,7,12,.583,27,62,.435,.507,15,20,.750,10,27,37,20,5,6,9,20
73,73,2006-03-31,@,GSW,W,96,93,,35,71,.493,6,15,.400,29,56,.518,.535,20,26,.769,6,33,39,21,10,6,17,15,39,82,.476,9,28,.321,30,54,.556,.530,6,13,.462,5,31,36,26,10,6,16,21
74,74,2006-04-02,,LAC,W,106,96,,40,82,.488,10,27,.370,30,55,.545,.549,16,21,.762,7,24,31,26,9,3,11,18,36,85,.424,6,16,.375,30,69,.435,.459,18,22,.818,19,35,54,16,5,3,22,21
75,75,2006-04-04,@,DAL,L,101,127,,38,83,.458,5,24,.208,33,59,.559,.488,20,22,.909,11,15,26,25,7,4,9,23,49,80,.613,4,10,.400,45,70,.643,.638,25,28,.893,15,29,44,29,2,5,14,20
76,76,2006-04-05,@,SAS,W,97,87,,38,80,.475,9,18,.500,29,62,.468,.531,12,14,.857,11,31,42,25,9,5,17,18,31,75,.413,7,20,.350,24,55,.436,.460,18,20,.900,10,25,35,17,7,6,16,14
77,77,2006-04-07,@,LAC,W,96,93,,33,75,.440,7,15,.467,26,60,.433,.487,23,36,.639,9,27,36,18,10,1,9,15,38,87,.437,3,17,.176,35,70,.500,.454,14,17,.824,11,41,52,21,4,9,13,24
78,78,2006-04-09,,HOU,W,86,77,,28,69,.406,9,21,.429,19,48,.396,.471,21,30,.700,12,31,43,18,6,1,15,13,33,75,.440,5,15,.333,28,60,.467,.473,6,11,.545,11,28,39,26,8,1,17,21
79,79,2006-04-11,,PHO,L,110,123,,37,69,.536,7,21,.333,30,48,.625,.587,29,43,.674,9,23,32,17,10,2,16,21,49,86,.570,10,18,.556,39,68,.574,.628,15,17,.882,8,30,38,27,10,2,15,31
80,80,2006-04-15,@,DEN,W,100,82,,41,84,.488,6,18,.333,35,66,.530,.524,12,15,.800,13,33,46,28,6,8,13,16,32,80,.400,2,10,.200,30,70,.429,.413,16,22,.727,12,26,38,16,5,9,12,18
81,81,2006-04-16,,NOK,W,96,79,,36,80,.450,9,29,.310,27,51,.529,.506,15,22,.682,9,29,38,21,7,4,8,17,32,73,.438,2,5,.400,30,68,.441,.452,13,21,.619,5,29,34,17,5,7,14,19
82,82,2006-04-18,,SEA,W,111,105,,43,92,.467,8,24,.333,35,68,.515,.511,17,27,.630,18,27,45,26,12,3,13,15,41,80,.513,10,22,.455,31,58,.534,.575,13,20,.650,11,28,39,25,7,4,18,21
,,,,,44-38,8106,7980,,2954,6500,.454,494,1408,.351,2460,5092,.483,.492,1704,2173,.784,852,2473,3325,1825,608,299,1199,1672,3053,6726,.454,462,1316,.351,2591,5410,.479,.488,1412,1891,.747,953,2503,3456,1733,656,403,1199,1886
