Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Bruce Bowen,2003-04,32,SAS,NBA,SF,82,82,2624,8.2,.512,.422,.227,1.9,8.8,5.4,6.7,1.7,0.9,14.0,11.3,0.8,4.6,5.4,.098,-2.6,2.2,-0.5,1.0,"DPOY-4,DEF1"
Devin Brown,2003-04,25,SAS,NBA,SG,58,0,627,13.1,.512,.071,.378,6.9,16.2,11.6,9.0,1.3,0.5,14.3,19.7,0.5,1.2,1.7,.133,-1.9,0.6,-1.4,0.1,
Matt Carroll,2003-04,23,SAS,NBA,SG,3,0,22,-1.5,.444,.000,.800,5.1,10.0,7.6,7.2,2.4,0.0,37.2,22.6,-0.1,0.0,-0.1,-0.129,-12.5,1.0,-11.5,-0.1,
Anthony Carter,2003-04,28,SAS,NBA,PG,5,2,87,0.3,.297,.081,.000,2.6,11.4,7.1,23.3,2.5,0.0,24.5,26.0,-0.5,0.2,-0.3,-0.176,-9.9,-1.0,-10.9,-0.2,
Tim Duncan,2003-04,27,SAS,NBA,PF,69,68,2527,27.1,.534,.010,.498,10.2,27.6,19.0,17.4,1.3,5.3,11.3,29.7,5.9,7.2,13.1,.249,5.2,3.3,8.5,6.7,"MVP-2,DPOY-7,AS,NBA1,DEF2"
Alex Garcia,2003-04,23,SAS,NBA,SG,2,0,13,-4.7,.190,.000,.286,0.0,0.0,0.0,0.0,8.3,0.0,11.3,31.6,-0.1,0.0,-0.1,-0.319,-14.5,0.9,-13.6,0.0,
Manu GinÃ³bili,2003-04,26,SAS,NBA,SG,77,38,2260,18.5,.536,.311,.378,4.3,12.6,8.5,22.5,3.2,0.5,14.9,22.1,4.0,5.1,9.1,.194,1.5,3.1,4.7,3.8,6MOY-3
Jason Hart,2003-04,25,SAS,NBA,PG,53,5,660,12.3,.497,.057,.270,1.7,11.5,6.7,20.1,2.3,0.6,14.0,14.5,0.6,1.3,1.9,.139,-2.8,3.0,0.2,0.4,
Shane Heal,2003-04,33,SAS,NBA,PG,6,0,72,5.3,.420,.750,.208,1.6,4.6,3.1,11.2,0.7,0.0,16.0,20.0,-0.1,0.1,0.0,-0.006,-3.2,-0.4,-3.6,0.0,
Robert Horry,2003-04,33,SAS,NBA,PF,81,1,1290,14.5,.496,.310,.307,9.5,14.0,11.8,12.8,2.0,2.8,12.2,16.1,1.7,2.9,4.6,.171,0.0,2.7,2.7,1.5,
Ron Mercer,2003-04,27,SAS,NBA,SG,39,0,516,9.3,.446,.033,.081,2.2,8.3,5.3,7.8,1.5,0.7,10.6,21.9,-0.4,0.8,0.4,.040,-3.9,0.3,-3.6,-0.2,
Rasho NesteroviÄ,2003-04,27,SAS,NBA,C,82,82,2353,15.3,.473,.000,.163,12.4,17.6,15.0,8.4,1.2,5.1,12.5,16.8,1.6,5.6,7.2,.147,-1.1,2.2,1.1,1.9,
Tony Parker,2003-04,21,SAS,NBA,PG,75,75,2577,15.7,.516,.210,.288,1.9,8.3,5.1,28.7,1.3,0.2,14.4,22.3,3.5,4.0,7.5,.140,0.8,0.0,0.8,1.8,
Malik Rose,2003-04,29,SAS,NBA,PF,67,13,1256,15.0,.526,.007,.557,9.9,18.5,14.2,9.4,1.5,1.4,18.2,22.6,1.1,2.7,3.8,.145,-2.1,1.1,-1.0,0.3,
Hedo TÃ¼rkoÄlu,2003-04,24,SAS,NBA,SF,80,44,2073,14.1,.516,.374,.250,2.8,16.3,9.7,12.5,2.1,1.1,11.6,18.1,2.2,4.5,6.7,.155,0.1,2.4,2.5,2.3,
Charlie Ward,2003-04,33,SAS,NBA,PG,36,0,425,8.7,.449,.523,.046,0.5,12.0,6.3,17.3,2.2,0.5,16.9,17.4,-0.3,0.8,0.6,.064,-2.8,1.7,-1.1,0.1,
Kevin Willis,2003-04,41,SAS,NBA,C,48,0,373,14.9,.491,.007,.260,11.2,18.1,14.7,5.5,3.0,1.8,16.1,24.7,-0.1,1.0,0.9,.111,-3.4,1.5,-1.9,0.0,
