Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Giannis Antetokounmpo,2024-25,30,MIL,NBA,PF,67,67,2289,30.5,.625,.048,.536,7.3,29.7,19.0,36.0,1.2,3.2,11.2,35.2,7.8,3.7,11.5,.241,6.9,2.5,9.5,6.6,"MVP-3,DPOY-8,AS,NBA1"
MarJon Beauchamp,2024-25,24,MIL,NBA,SF,26,0,122,8.5,.497,.447,.255,6.5,21.4,14.3,9.1,1.2,0.8,19.9,23.5,-0.2,0.1,-0.1,-0.041,-4.7,-1.8,-6.5,-0.1,
Jamaree Bouyea,2024-25,25,MIL,NBA,PG,5,1,62,9.7,.581,.417,.500,1.8,6.7,4.4,20.8,3.1,3.0,35.3,16.0,-0.1,0.1,0.0,.007,-4.6,-0.9,-5.4,0.0,
Pat Connaughton,2024-25,32,MIL,NBA,SG,41,1,603,12.1,.567,.458,.175,3.6,15.6,9.8,15.8,0.7,1.7,11.2,15.6,0.6,0.6,1.2,.093,-1.4,-0.8,-2.3,0.0,
A.J. Green,2024-25,25,MIL,NBA,SG,73,7,1659,9.2,.621,.856,.064,1.2,9.8,5.7,8.5,1.1,0.4,8.4,12.6,1.6,1.3,2.8,.082,-1.7,-0.4,-2.2,-0.1,
Andre Jackson Jr.,2024-25,23,MIL,NBA,SG,67,43,980,8.6,.554,.386,.122,7.5,12.5,10.1,10.9,1.7,1.3,21.8,11.9,0.1,1.0,1.2,.059,-3.6,0.2,-3.4,-0.3,
AJ Johnson,2024-25,20,MIL,NBA,SG,7,0,44,10.6,.503,.263,.105,0.0,16.6,8.6,23.1,1.1,0.0,16.8,23.8,-0.1,0.0,0.0,-0.023,-3.1,-1.8,-4.9,0.0,
Kyle Kuzma,2024-25,29,MIL,NBA,PF,33,32,1049,10.5,.545,.389,.265,2.9,15.7,9.6,9.9,0.7,1.1,14.3,21.4,-0.6,0.9,0.3,.014,-2.9,-1.8,-4.7,-0.7,
Damian Lillard,2024-25,34,MIL,NBA,PG,58,58,2093,21.3,.621,.528,.396,1.6,12.1,7.1,29.7,1.6,0.4,12.2,27.8,5.6,2.0,7.6,.175,4.7,-0.6,4.0,3.2,AS
Chris Livingston,2024-25,21,MIL,NBA,SF,21,1,106,9.8,.441,.296,.593,10.7,24.6,17.9,6.0,2.3,0.0,15.0,16.6,-0.1,0.2,0.1,.035,-5.0,-1.1,-6.1,-0.1,
Brook Lopez,2024-25,36,MIL,NBA,C,80,80,2546,14.8,.624,.482,.178,5.0,11.8,8.6,7.8,0.9,5.4,9.1,15.8,3.6,2.9,6.6,.124,0.4,0.4,0.8,1.8,
Khris Middleton,2024-25,33,MIL,NBA,SF,23,7,534,17.8,.627,.408,.218,1.1,15.7,8.7,28.5,1.5,0.9,13.8,22.0,1.1,0.6,1.7,.150,1.7,0.6,2.2,0.6,
Pete Nance,2024-25,24,MIL,NBA,PF,6,1,70,11.5,.676,.706,.000,4.9,11.9,8.5,13.5,0.7,2.7,19.0,13.2,0.1,0.1,0.1,.100,-1.8,-1.6,-3.5,0.0,
Kevin Porter Jr.,2024-25,24,MIL,NBA,SG,30,2,598,20.2,.616,.290,.380,2.5,18.3,10.7,28.0,3.1,0.3,15.4,24.8,1.1,0.9,2.0,.163,0.9,1.2,2.1,0.6,
Bobby Portis,2024-25,29,MIL,NBA,PF,49,7,1244,17.7,.542,.299,.123,8.2,27.0,18.0,12.9,1.4,1.9,8.3,24.1,0.9,1.9,2.7,.106,0.6,-0.4,0.2,0.7,
Taurean Prince,2024-25,30,MIL,NBA,SF,80,73,2166,9.8,.613,.652,.093,1.8,12.2,7.2,9.4,1.7,0.6,13.3,12.5,1.3,2.2,3.5,.077,-2.0,0.3,-1.7,0.1,
Liam Robbins,2024-25,25,MIL,NBA,C,13,0,57,2.6,.363,.250,1.250,13.9,9.2,11.4,4.2,1.7,3.3,32.6,14.2,-0.1,0.1,-0.1,-0.066,-9.2,-1.3,-10.5,-0.1,
Ryan Rollins,2024-25,22,MIL,NBA,PG,56,19,820,14.0,.600,.443,.166,2.9,11.1,7.2,17.8,2.5,1.9,15.4,18.4,0.7,1.0,1.7,.101,-1.4,0.9,-0.5,0.3,
Jericho Sims,2024-25,26,MIL,NBA,C,14,0,210,10.2,.680,.000,.000,10.8,23.9,17.6,6.6,0.5,4.0,32.4,7.7,0.1,0.3,0.4,.097,-2.8,0.9,-1.9,0.0,
Tyler Smith,2024-25,20,MIL,NBA,PF,23,0,122,15.2,.626,.600,.160,5.6,16.3,11.1,4.9,1.2,3.1,13.0,22.1,0.1,0.1,0.2,.083,0.4,-1.2,-0.9,0.0,
Gary Trent Jr.,2024-25,26,MIL,NBA,SG,74,9,1893,11.7,.591,.659,.140,1.2,8.2,4.8,6.4,1.8,0.2,5.7,17.1,1.6,1.7,3.3,.084,-1.2,-0.4,-1.6,0.2,
Stanley Umude,2024-25,25,MIL,NBA,SG,22,0,86,3.4,.270,.577,.154,5.3,15.8,10.7,5.7,1.7,6.5,9.8,15.7,-0.3,0.1,-0.2,-0.086,-7.5,-0.7,-8.1,-0.1,
Delon Wright,2024-25,32,MIL,NBA,PG,26,2,405,7.4,.365,.598,.195,4.2,8.0,6.2,14.5,2.7,2.1,13.6,11.2,-0.3,0.5,0.2,.022,-4.1,1.6,-2.5,-0.1,
