Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Gustavo AyÃ³n,2012-13,27,MIL,NBA,C,12,0,163,16.6,.539,.000,.286,12.7,26.7,19.4,11.6,2.8,1.8,16.0,15.0,0.1,0.3,0.4,.132,-1.8,1.4,-0.5,0.1,
Samuel Dalembert,2012-13,31,MIL,NBA,C,47,23,765,18.6,.565,.004,.217,14.2,24.9,19.4,4.5,1.1,5.1,15.5,18.7,0.9,1.2,2.2,.137,-0.8,0.2,-0.6,0.3,
Marquis Daniels,2012-13,32,MIL,NBA,SF,59,33,1085,9.2,.432,.205,.154,4.6,10.5,7.4,9.0,2.4,0.7,10.7,16.9,-0.6,1.1,0.5,.023,-3.5,0.6,-2.9,-0.2,
Mike Dunleavy,2012-13,32,MIL,NBA,SF,75,3,1943,13.6,.577,.479,.205,1.7,14.9,8.0,11.5,1.0,1.3,11.7,17.3,2.7,1.7,4.4,.109,0.5,-0.2,0.4,1.2,
Monta Ellis,2012-13,27,MIL,NBA,SG,82,82,3076,16.2,.493,.228,.260,1.5,9.8,5.5,27.1,2.8,0.9,13.7,26.3,1.2,3.3,4.6,.071,0.3,0.3,0.6,2.1,
Drew Gooden,2012-13,31,MIL,NBA,C,16,0,151,7.7,.382,.082,.262,8.9,13.3,11.0,6.1,1.7,2.9,11.7,22.2,-0.3,0.2,-0.1,-0.034,-6.1,-0.6,-6.7,-0.2,
Tobias Harris,2012-13,20,MIL,NBA,SF,28,14,325,13.0,.538,.183,.226,5.4,13.7,9.4,6.4,1.2,1.6,12.5,19.4,0.2,0.3,0.5,.080,-1.5,-0.6,-2.1,0.0,
John Henson,2012-13,22,MIL,NBA,PF,63,9,827,18.2,.497,.009,.313,14.5,24.4,19.3,6.3,1.2,3.7,11.0,22.6,0.6,1.2,1.9,.109,-0.7,-1.0,-1.7,0.1,
Ersan Ä°lyasova,2012-13,25,MIL,NBA,PF,73,54,2012,18.3,.552,.267,.196,7.9,20.3,13.9,9.6,1.7,1.3,7.9,20.5,4.1,2.5,6.7,.159,2.0,0.0,2.0,2.0,
Brandon Jennings,2012-13,23,MIL,NBA,PG,80,80,2897,16.1,.510,.370,.225,2.1,7.2,4.6,29.1,2.2,0.3,12.9,23.7,3.6,2.2,5.8,.096,1.7,-0.6,1.1,2.2,
Doron Lamb,2012-13,21,MIL,NBA,SG,23,0,280,3.0,.384,.168,.158,1.1,5.6,3.3,10.6,1.3,0.0,13.6,18.3,-0.6,0.1,-0.4,-0.076,-7.1,-1.8,-8.9,-0.5,
Luc Mbah a Moute,2012-13,26,MIL,NBA,SF,58,45,1326,9.1,.447,.098,.334,7.0,14.0,10.4,6.1,1.6,0.8,13.9,16.5,-0.8,1.2,0.5,.017,-3.5,-0.6,-4.1,-0.7,
Joel Przybilla,2012-13,33,MIL,NBA,C,12,1,68,3.3,.205,.000,.500,7.6,26.2,16.6,7.6,0.7,2.1,45.0,5.7,-0.1,0.1,0.0,-0.005,-7.3,0.2,-7.1,-0.1,
JJ Redick,2012-13,28,MIL,NBA,SG,28,2,804,11.9,.529,.507,.205,1.0,6.1,3.5,14.8,0.6,0.4,9.2,19.4,1.0,0.3,1.3,.078,-0.5,-1.5,-2.0,0.0,
Larry Sanders,2012-13,24,MIL,NBA,C,71,55,1937,18.7,.523,.003,.225,12.0,25.8,18.6,6.8,1.4,7.6,11.6,16.9,2.3,3.7,6.0,.149,-1.1,2.0,1.0,1.5,DPOY-7
Ish Smith,2012-13,24,MIL,NBA,PG,16,0,138,12.1,.442,.233,.000,0.8,11.3,5.8,32.7,2.9,1.6,18.9,16.7,0.0,0.2,0.1,.049,-3.0,1.8,-1.2,0.0,
Ekpe Udoh,2012-13,25,MIL,NBA,C,76,9,1312,12.0,.503,.004,.442,8.9,11.7,10.3,4.7,1.5,4.7,11.8,12.1,1.1,1.5,2.7,.098,-2.8,1.1,-1.7,0.1,
Beno Udrih,2012-13,30,MIL,NBA,SG,39,0,719,13.6,.521,.206,.139,2.5,9.5,5.8,30.4,1.1,0.2,17.3,18.5,0.6,0.4,1.1,.070,-0.4,-1.1,-1.4,0.1,
