Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Malik Allen,2004-05,26,MIA,NBA,PF,14,0,248,13.6,.505,.000,.184,11.8,12.7,12.2,7.0,0.9,3.3,11.8,17.5,0.3,0.3,0.6,.113,-1.3,-0.3,-1.6,0.0,
Shandon Anderson,2004-05,31,MIA,NBA,SF,65,5,1151,9.2,.522,.130,.307,4.2,14.6,9.6,8.8,1.8,0.9,16.7,11.9,0.5,1.6,2.2,.090,-3.0,1.6,-1.4,0.2,
Rasual Butler,2004-05,25,MIA,NBA,SF,65,15,1203,10.3,.488,.374,.117,1.5,12.7,7.3,8.1,0.8,1.8,7.9,18.1,0.3,1.4,1.7,.068,-1.3,-0.2,-1.5,0.1,
Michael Doleac,2004-05,27,MIA,NBA,C,80,8,1175,9.7,.460,.006,.124,7.7,17.7,12.9,6.2,1.0,1.4,9.3,15.3,0.2,1.6,1.9,.076,-3.5,0.1,-3.4,-0.4,
Keyon Dooling,2004-05,24,MIA,NBA,PG,74,0,1184,10.1,.486,.217,.316,1.1,7.5,4.4,17.0,1.7,0.7,14.2,18.0,0.2,1.3,1.5,.061,-3.0,0.4,-2.7,-0.2,
Udonis Haslem,2004-05,24,MIA,NBA,PF,80,80,2675,15.5,.588,.006,.351,10.9,20.4,15.8,6.3,1.2,1.1,13.2,14.9,5.2,4.0,9.2,.165,0.2,0.3,0.4,1.6,
Damon Jones,2004-05,28,MIA,NBA,PG,82,66,2576,15.5,.625,.718,.118,0.7,9.5,5.2,21.0,0.9,0.1,11.4,15.6,6.5,2.3,8.7,.162,3.3,-0.3,3.0,3.2,
Eddie Jones,2004-05,33,MIA,NBA,SF,80,80,2839,13.6,.556,.466,.263,1.6,14.5,8.3,11.5,1.6,1.0,9.8,16.6,4.2,3.8,8.0,.135,0.1,1.1,1.2,2.3,
Christian Laettner,2004-05,35,MIA,NBA,PF,49,0,739,16.3,.619,.038,.321,5.9,14.4,10.3,8.8,2.3,1.5,12.1,15.1,1.5,1.2,2.7,.174,0.1,1.9,1.9,0.7,
Alonzo Mourning,2004-05,34,MIA,NBA,C,19,3,245,18.9,.551,.000,.887,10.9,22.4,16.9,2.5,0.6,9.9,12.2,18.7,0.3,0.5,0.9,.173,-0.5,3.2,2.7,0.3,
Shaquille O'Neal,2004-05,32,MIA,NBA,C,73,73,2492,27.0,.583,.000,.699,12.4,22.8,17.8,15.7,0.8,5.0,12.4,30.5,6.4,4.6,11.0,.211,4.1,1.2,5.3,4.6,"MVP-2,DPOY-8,AS,NBA1"
Wesley Person,2004-05,33,MIA,NBA,SF,16,3,206,10.5,.528,.368,.070,0.6,11.4,6.2,8.2,1.5,0.0,10.6,14.9,0.1,0.2,0.3,.076,-0.9,0.5,-0.4,0.1,
Steve Smith,2004-05,35,MIA,NBA,SG,13,0,114,7.0,.367,.500,.100,2.1,13.8,8.2,17.6,0.9,0.0,8.7,14.0,-0.1,0.1,0.1,.028,-3.6,-0.3,-3.9,-0.1,
Dwyane Wade,2004-05,23,MIA,NBA,SG,77,77,2974,23.1,.561,.034,.578,4.5,10.8,7.8,31.0,2.2,2.0,16.3,30.9,6.7,4.3,11.0,.177,3.9,0.7,4.6,4.9,"MVP-8,DPOY-21,AS,NBA2,DEF2"
Qyntel Woods,2004-05,23,MIA,NBA,SF,3,0,40,7.7,.417,.000,.000,6.1,11.2,8.8,0.0,5.3,0.0,14.3,16.3,-0.1,0.1,0.0,.024,-6.9,1.3,-5.6,0.0,
Dorell Wright,2004-05,19,MIA,NBA,SF,3,0,27,5.2,.306,.364,.091,0.0,4.2,2.2,16.7,7.8,0.0,20.8,24.9,-0.1,0.1,-0.1,-0.134,-9.0,1.7,-7.2,0.0,
Wang Zhizhi,2004-05,27,MIA,NBA,C,20,0,92,16.3,.521,.083,.333,7.9,14.6,11.4,9.2,1.7,1.6,10.8,23.4,0.1,0.1,0.2,.114,-0.3,-0.1,-0.4,0.0,
