Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Quincy Acy,2013-14,23,TOR,NBA,SF,7,0,61,17.2,.542,.357,.571,9.5,19.2,14.3,10.1,3.4,3.9,10.2,14.5,0.1,0.1,0.2,.188,1.2,3.7,5.0,0.1,
D.J. Augustin,2013-14,26,TOR,NBA,PG,10,0,82,1.2,.394,.458,.250,0.0,5.7,2.8,18.4,0.6,0.0,25.3,19.8,-0.2,0.0,-0.2,-0.112,-6.9,-2.2,-9.1,-0.1,
Dwight Buycks,2013-14,24,TOR,NBA,PG,14,0,146,7.2,.414,.354,.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,-0.2,0.2,0.0,-0.009,-4.4,1.1,-3.4,0.0,
Austin Daye,2013-14,25,TOR,NBA,SF,8,0,33,2.4,.279,.615,.231,7.0,17.8,12.4,9.2,0.0,0.0,0.0,19.7,-0.1,0.0,0.0,-0.067,-6.9,-3.4,-10.3,-0.1,
Nando De Colo,2013-14,26,TOR,NBA,SG,21,0,193,12.9,.495,.367,.217,4.8,12.1,8.5,26.9,1.9,1.2,17.6,18.8,0.2,0.2,0.4,.098,-0.5,0.8,0.3,0.1,
DeMar DeRozan,2013-14,24,TOR,NBA,SG,79,79,3017,18.4,.532,.149,.448,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,5.8,3.0,8.8,.141,1.9,-0.3,1.7,2.8,AS
Landry Fields,2013-14,25,TOR,NBA,SF,30,2,322,8.6,.443,.075,.328,5.4,16.0,10.7,9.3,1.6,0.7,12.5,12.4,0.0,0.4,0.4,.057,-2.4,1.0,-1.4,0.1,
Rudy Gay,2013-14,27,TOR,NBA,SF,18,18,639,14.7,.468,.176,.263,5.3,19.1,12.1,11.5,2.3,2.9,13.6,30.8,-0.8,1.1,0.3,.021,-0.1,0.7,0.6,0.4,
Aaron Gray,2013-14,29,TOR,NBA,C,4,0,20,5.7,.644,.000,.667,17.4,29.3,23.3,23.1,0.0,0.0,50.8,17.9,0.0,0.0,0.0,-0.007,-9.9,2.1,-7.8,0.0,
Tyler Hansbrough,2013-14,28,TOR,NBA,PF,64,4,978,14.2,.562,.010,.944,14.2,20.0,17.1,2.7,1.5,1.6,14.5,15.1,1.7,1.4,3.0,.149,-1.3,-0.6,-1.9,0.0,
Chuck Hayes,2013-14,30,TOR,NBA,C,45,0,575,9.6,.467,.010,.184,9.9,23.2,16.5,7.5,2.1,1.4,19.7,10.4,0.1,0.9,1.1,.088,-3.3,1.5,-1.9,0.0,
Amir Johnson,2013-14,26,TOR,NBA,PF,77,72,2214,15.4,.592,.108,.234,9.0,17.6,13.3,8.7,1.3,3.2,15.4,16.4,3.2,3.1,6.3,.136,-0.4,1.1,0.7,1.5,
Kyle Lowry,2013-14,27,TOR,NBA,PG,79,79,2862,20.1,.567,.463,.356,3.6,11.5,7.5,34.7,2.2,0.4,13.4,22.9,8.4,3.3,11.7,.197,4.1,0.6,4.7,4.8,
Steve Novak,2013-14,30,TOR,NBA,PF,54,1,540,11.1,.599,.836,.041,1.7,10.8,6.3,3.8,1.2,0.6,3.3,12.9,1.0,0.5,1.4,.127,1.5,-0.1,1.5,0.5,
Patrick Patterson,2013-14,24,TOR,NBA,PF,48,7,1118,16.2,.559,.305,.150,8.6,16.8,12.7,9.5,2.0,2.4,11.1,17.9,1.8,1.6,3.4,.147,1.0,1.0,2.0,1.1,
Terrence Ross,2013-14,22,TOR,NBA,SG,81,62,2159,12.0,.553,.543,.130,2.3,11.3,6.8,6.1,1.5,1.0,10.0,18.6,2.0,2.2,4.2,.094,0.0,-0.2,-0.2,1.0,
John Salmons,2013-14,34,TOR,NBA,SG,60,0,1281,7.6,.472,.409,.152,1.1,9.6,5.3,12.1,1.4,0.7,11.2,12.6,0.2,1.2,1.4,.052,-2.5,0.7,-1.8,0.1,
Julyan Stone,2013-14,25,TOR,NBA,SG,21,0,120,6.6,.491,.471,.176,1.9,17.6,9.7,14.5,1.3,0.0,21.4,8.8,0.0,0.1,0.2,.061,-3.9,1.0,-2.9,0.0,
Jonas ValanÄiÅ«nas,2013-14,21,TOR,NBA,C,81,81,2282,16.1,.579,.001,.385,11.5,25.1,18.2,4.2,0.5,2.5,14.7,18.5,3.5,3.2,6.7,.141,-0.6,-0.7,-1.3,0.4,
Greivis VÃ¡squez,2013-14,27,TOR,NBA,PG,61,5,1314,14.2,.537,.470,.150,1.3,11.1,6.2,29.5,1.0,0.2,15.7,22.2,1.6,1.1,2.6,.096,1.4,-1.3,0.1,0.7,
