Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Daniel Gibson,2008-09,22,CLE,NBA,PG,75,0,1795,10.1,.519,.537,.163,2.1,7.9,5.1,11.3,1.3,0.7,9.7,16.5,1.5,2.3,3.8,.101,-1.4,0.3,-1.0,0.4,
J.J. Hickson,2008-09,20,CLE,NBA,C,62,0,705,12.5,.548,.000,.345,9.1,18.4,13.9,2.1,1.1,3.4,16.8,18.0,0.2,1.3,1.5,.101,-3.4,0.2,-3.2,-0.2,
Zydrunas Ilgauskas,2008-09,33,CLE,NBA,C,65,65,1765,18.0,.523,.054,.240,11.0,21.6,16.5,6.4,0.9,3.8,10.1,23.8,2.1,3.5,5.6,.151,-0.4,0.1,-0.3,0.8,
Darnell Jackson,2008-09,23,CLE,NBA,PF,51,2,430,7.2,.483,.023,.407,9.2,14.7,12.0,2.7,1.3,0.7,12.1,12.7,0.2,0.7,0.8,.094,-5.4,0.2,-5.2,-0.4,
LeBron James,2008-09,24,CLE,NBA,SF,81,81,3054,31.7,.591,.238,.472,4.3,19.0,11.9,38.0,2.4,2.4,11.0,33.8,13.7,6.5,20.3,.318,9.5,3.7,13.2,11.8,"MVP-1,DPOY-2,AS,NBA1,DEF1"
Trey Johnson,2008-09,24,CLE,NBA,SG,4,0,14,-9.3,.296,.000,.800,0.0,8.2,4.3,0.0,0.0,0.0,12.9,26.2,-0.1,0.0,-0.1,-0.205,-18.6,-4.6,-23.2,-0.1,
Tarence Kinsey,2008-09,24,CLE,NBA,SG,50,3,277,11.0,.595,.261,.551,4.5,11.6,8.2,5.5,2.3,0.0,20.4,18.3,0.2,0.5,0.6,.105,-3.8,0.6,-3.2,-0.1,
Sasha PavloviÄ,2008-09,25,CLE,NBA,SF,66,12,1053,8.6,.510,.425,.196,3.6,10.4,7.2,10.5,1.1,1.2,13.8,15.5,0.2,1.5,1.7,.077,-2.5,0.4,-2.1,0.0,
Joe Smith,2008-09,33,CLE,NBA,C,21,0,411,14.8,.534,.026,.243,10.8,17.8,14.5,6.2,0.9,2.7,7.3,15.8,0.7,0.7,1.4,.168,-0.9,0.9,0.0,0.2,
Wally Szczerbiak,2008-09,31,CLE,NBA,SF,74,5,1527,12.1,.581,.422,.266,3.5,14.2,9.0,8.3,1.0,0.5,11.0,15.4,2.3,2.2,4.5,.140,-0.2,0.3,0.1,0.8,
Anderson VarejÃ£o,2008-09,26,CLE,NBA,PF,81,42,2306,14.6,.565,.004,.496,8.9,20.6,15.0,5.4,1.8,2.3,11.5,14.2,3.3,4.7,8.0,.166,-1.0,1.6,0.6,1.5,DPOY-13
Ben Wallace,2008-09,34,CLE,NBA,PF,56,53,1314,12.2,.450,.000,.413,12.8,19.7,16.4,4.7,2.0,4.5,15.7,7.8,0.8,2.9,3.8,.138,-0.8,2.4,1.6,1.2,
Delonte West,2008-09,25,CLE,NBA,SG,64,64,2152,14.1,.559,.365,.173,1.8,9.2,5.6,16.6,2.4,0.5,12.0,16.7,3.0,3.4,6.4,.142,0.1,1.7,1.7,2.0,
Jawad Williams,2008-09,25,CLE,NBA,SF,10,0,20,14.1,.500,.500,.000,6.2,5.7,6.0,0.0,2.7,0.0,7.7,30.7,0.0,0.0,0.0,.045,-1.1,-2.5,-3.5,0.0,
Mo Williams,2008-09,26,CLE,NBA,PG,81,81,2834,17.2,.588,.373,.202,2.1,9.4,5.9,20.1,1.3,0.3,12.7,23.4,6.1,3.7,9.8,.165,2.4,-0.1,2.3,3.1,AS
Lorenzen Wright,2008-09,33,CLE,NBA,C,17,2,125,4.0,.377,.000,.296,6.9,16.5,11.9,3.5,1.7,3.2,22.8,14.9,-0.3,0.2,-0.1,-0.022,-7.3,0.7,-6.7,-0.1,
