Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Kwame Brown,2006-07,24,LAL,NBA,C,41,28,1132,13.7,.573,.004,.554,8.4,16.7,12.6,10.2,1.8,3.3,20.2,15.0,0.7,1.2,1.9,.080,-1.1,0.8,-0.3,0.5,
Kobe Bryant,2006-07,28,LAL,NBA,SG,77,77,3140,26.1,.580,.227,.437,2.8,13.5,8.2,25.5,1.8,0.9,10.9,33.6,10.8,2.2,13.0,.199,6.4,-0.5,5.9,6.1,"MVP-3,DPOY-24,AS,NBA1,DEF1"
Andrew Bynum,2006-07,19,LAL,NBA,C,82,53,1793,15.4,.593,.007,.483,9.2,22.3,15.8,8.2,0.3,5.4,17.6,16.3,2.3,1.9,4.2,.112,-1.6,0.5,-1.0,0.5,
Brian Cook,2006-07,26,LAL,NBA,PF,65,24,1018,14.8,.525,.282,.115,7.1,17.6,12.4,10.8,1.3,2.0,10.6,21.2,0.9,0.8,1.8,.083,-0.2,-1.1,-1.2,0.2,
Maurice Evans,2006-07,28,LAL,NBA,SG,76,10,1732,12.1,.523,.245,.286,6.3,8.6,7.5,6.7,1.1,0.6,8.5,17.3,2.0,0.6,2.6,.072,-0.4,-1.9,-2.3,-0.1,
Jordan Farmar,2006-07,20,LAL,NBA,PG,72,2,1090,10.8,.515,.466,.129,2.4,10.3,6.4,19.0,2.1,0.5,19.0,15.8,0.2,0.7,0.9,.038,-1.4,-0.3,-1.7,0.1,
Aaron McKie,2006-07,34,LAL,NBA,SF,10,0,131,7.5,.647,.000,.000,0.9,15.1,8.0,14.4,1.6,0.0,32.0,8.6,0.0,0.1,0.1,.039,-4.0,-0.1,-4.2,-0.1,
Lamar Odom,2006-07,27,LAL,NBA,PF,56,56,2202,16.1,.552,.267,.416,5.5,23.5,14.5,19.5,1.2,1.1,16.8,19.8,2.6,2.1,4.7,.102,1.0,0.2,1.1,1.7,
Smush Parker,2006-07,25,LAL,NBA,PG,82,80,2457,11.6,.526,.383,.223,2.2,7.6,4.9,14.6,2.5,0.3,15.1,18.6,0.7,1.6,2.3,.045,-1.7,-0.3,-2.0,0.0,
Vladimir RadmanoviÄ,2006-07,26,LAL,NBA,PF,55,15,986,11.0,.518,.373,.231,6.3,15.0,10.7,10.5,1.3,1.4,16.5,19.0,0.1,0.7,0.8,.040,-1.8,-1.0,-2.8,-0.2,
Ronny Turiaf,2006-07,24,LAL,NBA,C,72,1,1087,15.5,.586,.004,.500,9.6,18.3,13.9,9.1,0.8,5.5,13.7,15.7,1.9,1.1,3.1,.137,-1.7,1.0,-0.7,0.4,
Sasha VujaÄiÄ,2006-07,22,LAL,NBA,SG,73,4,935,11.7,.540,.601,.183,3.5,9.8,6.7,10.3,2.3,0.1,9.4,15.4,1.2,0.6,1.8,.091,-0.9,-0.1,-1.0,0.2,
Luke Walton,2006-07,26,LAL,NBA,SF,60,60,1982,14.7,.551,.223,.260,5.2,12.6,8.9,20.2,1.6,0.8,16.0,16.8,2.6,1.2,3.8,.092,0.9,-0.5,0.4,1.2,
Shammond Williams,2006-07,31,LAL,NBA,PG,30,0,345,10.8,.530,.581,.070,3.8,9.8,6.8,13.3,1.8,0.0,12.8,13.2,0.3,0.2,0.5,.067,-0.5,-0.4,-1.0,0.1,
