Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Bruno Caboclo,2014-15,19,TOR,NBA,SF,8,0,23,-1.8,.417,.250,.000,5.0,5.0,5.0,0.0,0.0,3.5,25.0,31.5,-0.1,0.0,-0.1,-0.275,-11.5,-6.7,-18.2,-0.1,
DeMar DeRozan,2014-15,25,TOR,NBA,SG,60,60,2100,17.4,.510,.089,.438,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,2.6,1.4,4.0,.090,0.5,-1.4,-0.9,0.6,
Landry Fields,2014-15,26,TOR,NBA,SF,26,9,216,10.8,.527,.049,.146,5.3,8.5,6.9,10.1,2.6,0.0,15.5,10.8,0.2,0.1,0.3,.072,-1.4,1.2,-0.1,0.1,
Tyler Hansbrough,2014-15,29,TOR,NBA,PF,74,8,1058,13.3,.597,.042,.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,2.6,0.9,3.4,.156,-0.7,-0.6,-1.3,0.2,
Chuck Hayes,2014-15,31,TOR,NBA,C,29,0,255,10.4,.492,.000,.239,8.1,14.9,11.5,11.3,2.0,1.3,13.6,10.4,0.3,0.2,0.5,.091,-2.1,1.0,-1.0,0.1,
Amir Johnson,2014-15,27,TOR,NBA,PF,75,72,1979,15.4,.603,.089,.249,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,3.5,1.6,5.1,.124,0.0,-0.1,-0.1,0.9,
James Johnson,2014-15,27,TOR,NBA,PF,70,17,1370,17.9,.617,.126,.252,5.1,16.5,10.8,11.4,2.0,4.1,15.0,17.4,2.5,1.6,4.1,.143,0.7,1.7,2.4,1.5,
Kyle Lowry,2014-15,28,TOR,NBA,PG,70,70,2414,19.3,.527,.375,.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,5.1,2.0,7.1,.141,3.2,-0.1,3.0,3.1,AS
Lucas Nogueira,2014-15,22,TOR,NBA,C,6,0,23,5.2,.307,.000,.500,10.0,45.1,27.6,6.2,4.5,0.0,17.0,23.1,-0.1,0.1,0.0,-0.071,-10.0,-0.6,-10.5,0.0,
Patrick Patterson,2014-15,25,TOR,NBA,PF,81,4,2156,14.6,.568,.529,.150,6.8,16.3,11.6,10.7,1.4,1.6,8.7,13.1,4.4,1.7,6.1,.137,2.3,0.2,2.5,2.4,
Terrence Ross,2014-15,23,TOR,NBA,SF,82,61,2092,11.2,.519,.518,.074,1.8,10.7,6.2,6.5,1.3,1.0,8.1,18.3,1.3,1.0,2.4,.054,-0.1,-1.3,-1.4,0.3,
Greg Stiemsma,2014-15,29,TOR,NBA,C,17,0,66,7.8,.717,.000,.500,15.7,10.5,13.1,6.6,1.6,0.0,41.8,11.5,0.0,0.0,0.1,.050,-5.0,-0.9,-6.0,-0.1,
Jonas ValanÄiÅ«nas,2014-15,22,TOR,NBA,C,80,80,2096,20.6,.623,.002,.423,11.8,26.3,19.1,3.1,0.8,3.6,12.4,19.1,5.8,2.4,8.2,.189,1.4,-0.9,0.5,1.3,
Greivis VÃ¡squez,2014-15,28,TOR,NBA,PG,82,29,1991,12.6,.514,.484,.091,1.3,11.2,6.3,23.9,1.2,0.4,13.6,19.8,1.9,0.9,2.8,.066,0.4,-1.4,-1.0,0.5,
Lou Williams,2014-15,28,TOR,NBA,SG,80,0,2016,19.9,.564,.482,.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,5.4,1.1,6.6,.157,3.5,-0.9,2.6,2.3,6MOY-1
