Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Ray Allen,2000-01,25,MIL,NBA,SG,82,82,3129,22.9,.610,.357,.299,3.7,11.8,7.8,20.4,2.1,0.5,12.1,24.4,11.5,2.2,13.7,.211,5.7,-0.3,5.5,5.9,"MVP-11,AS,NBA3"
Rafer Alston,2000-01,24,MIL,NBA,PG,37,2,288,12.1,.429,.357,.155,1.6,10.6,6.1,34.6,2.4,0.0,18.2,17.2,0.1,0.2,0.3,.055,-1.6,-0.5,-2.1,0.0,
Jason Caffey,2000-01,27,MIL,NBA,PF,70,33,1460,13.7,.544,.000,.575,10.6,16.8,13.7,5.5,1.4,1.3,14.3,16.6,2.3,1.2,3.5,.114,-1.2,-1.0,-2.2,-0.1,
Sam Cassell,2000-01,31,MIL,NBA,PG,76,75,2709,20.1,.542,.087,.285,1.9,10.1,6.1,36.4,1.7,0.2,14.7,24.9,7.0,1.4,8.5,.150,2.5,-1.5,1.1,2.1,
Darvin Ham,2000-01,27,MIL,NBA,SF,29,13,540,10.1,.537,.038,.613,11.8,13.6,12.7,6.5,1.6,2.9,24.5,11.3,0.4,0.5,0.9,.079,-2.7,0.2,-2.5,-0.1,
Jason Hart,2000-01,22,MIL,NBA,PG,1,0,10,1.7,1.000,.000,.000,0.0,0.0,0.0,14.6,0.0,0.0,66.7,13.6,0.0,0.0,0.0,-0.159,-5.7,-4.4,-10.2,0.0,
Lindsey Hunter,2000-01,30,MIL,NBA,PG,82,5,2002,14.8,.500,.520,.123,1.8,7.7,4.8,17.4,2.7,0.4,7.6,20.2,3.1,1.4,4.6,.109,1.1,0.1,1.2,1.6,
Ervin Johnson,2000-01,33,MIL,NBA,C,82,19,1981,11.2,.557,.000,.470,11.8,23.2,17.5,2.8,1.2,3.6,16.4,6.5,2.6,2.5,5.1,.123,-1.3,0.5,-0.8,0.6,
Jerome Kersey,2000-01,38,MIL,NBA,SF,22,2,243,12.9,.473,.014,.232,3.8,17.1,10.5,9.4,3.0,2.4,7.3,15.3,0.2,0.3,0.5,.101,-2.5,2.2,-0.3,0.1,
Mark Pope,2000-01,28,MIL,NBA,PF,63,45,942,7.2,.480,.169,.246,6.8,10.9,8.8,5.6,0.9,2.0,9.7,8.4,0.8,0.5,1.3,.068,-3.0,0.1,-2.9,-0.2,
Joel Przybilla,2000-01,21,MIL,NBA,C,33,13,270,5.9,.339,.000,.314,12.3,17.5,14.9,1.0,0.6,8.2,24.6,8.9,-0.2,0.3,0.1,.018,-6.8,0.6,-6.3,-0.3,
Michael Redd,2000-01,21,MIL,NBA,SG,6,0,35,3.4,.300,.158,.316,9.8,3.2,6.5,4.4,1.5,0.0,4.4,29.3,-0.1,0.0,-0.1,-0.163,-6.2,-5.2,-11.4,-0.1,
Glenn Robinson,2000-01,28,MIL,NBA,SF,76,74,2813,20.1,.525,.126,.210,5.0,16.1,10.6,16.5,1.6,1.6,12.1,29.2,4.2,2.5,6.7,.114,2.3,-1.0,1.3,2.4,AS
Tim Thomas,2000-01,23,MIL,NBA,PF,76,16,2086,16.4,.549,.343,.334,4.3,12.6,8.5,10.5,1.9,1.6,11.6,21.3,3.7,1.7,5.5,.126,1.8,-0.3,1.5,1.8,6MOY-2
Scott Williams,2000-01,32,MIL,NBA,C,66,31,1272,14.2,.514,.011,.194,8.7,23.6,16.2,4.2,2.0,1.8,9.5,15.4,1.7,1.7,3.4,.128,-1.7,-0.2,-1.9,0.0,
