Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Tariq Abdul-Wahad,2002-03,28,DAL,NBA,SG,14,0,204,12.4,.470,.017,.103,7.6,14.0,10.8,15.4,1.5,1.1,10.3,15.0,0.2,0.2,0.4,.104,-1.6,0.2,-1.4,0.0,
Raja Bell,2002-03,26,DAL,NBA,SG,75,32,1173,7.9,.509,.242,.161,4.4,9.2,6.8,6.8,2.3,0.5,16.0,10.4,0.5,1.2,1.7,.069,-3.1,1.4,-1.8,0.1,
Shawn Bradley,2002-03,30,DAL,NBA,C,81,39,1731,18.3,.601,.003,.467,9.6,20.7,15.1,4.6,1.9,7.3,12.9,13.6,3.9,3.5,7.4,.204,-0.4,3.0,2.6,2.0,
Evan Eschmeyer,2002-03,27,DAL,NBA,C,17,3,135,7.4,.409,.000,.211,8.2,15.5,11.8,5.9,3.8,3.9,22.4,9.0,0.0,0.3,0.2,.088,-5.9,3.9,-2.0,0.0,
Michael Finley,2002-03,29,DAL,NBA,SF,69,69,2642,17.6,.514,.270,.193,4.5,12.3,8.4,12.8,1.5,0.6,8.1,24.2,4.3,2.5,6.7,.123,2.4,-0.8,1.7,2.4,
Adrian Griffin,2002-03,28,DAL,NBA,SG,74,48,1373,11.5,.463,.071,.095,7.1,14.1,10.6,11.0,2.9,0.3,11.8,13.2,0.9,1.9,2.9,.100,-2.1,1.8,-0.3,0.6,
Adam Harrington,2002-03,22,DAL,NBA,SG,13,0,37,1.4,.308,.176,.118,0.0,6.0,3.0,7.8,1.4,2.0,10.1,24.4,-0.2,0.0,-0.1,-0.164,-8.4,-2.7,-11.1,-0.1,
Avery Johnson,2002-03,37,DAL,NBA,PG,48,0,430,12.2,.467,.013,.260,2.6,5.4,4.0,22.8,1.8,0.2,14.8,20.7,0.1,0.3,0.4,.044,-2.2,-1.0,-3.2,-0.1,
Popeye Jones,2002-03,32,DAL,NBA,PF,26,0,222,7.0,.396,.000,.177,14.4,14.9,14.6,5.2,1.2,0.3,18.3,16.7,-0.2,0.2,0.0,.005,-5.4,-2.7,-8.1,-0.3,
Raef LaFrentz,2002-03,26,DAL,NBA,C,69,43,1611,16.5,.578,.226,.171,8.5,14.0,11.3,5.3,1.1,4.2,7.7,16.9,3.8,2.0,5.8,.173,0.0,0.6,0.6,1.1,
Eduardo NÃ¡jera,2002-03,26,DAL,NBA,SF,48,12,1103,14.8,.590,.004,.394,9.0,13.3,11.1,6.2,1.9,1.5,7.8,12.1,2.7,1.3,4.0,.175,0.1,1.1,1.2,0.9,
Steve Nash,2002-03,28,DAL,NBA,PG,82,82,2711,22.6,.576,.241,.304,2.6,7.0,4.8,36.3,1.6,0.2,13.2,24.4,9.7,1.9,11.6,.206,5.4,-0.8,4.6,4.5,"MVP-11,AS,NBA3"
Dirk Nowitzki,2002-03,24,DAL,NBA,PF,80,80,3117,25.6,.581,.262,.368,2.9,25.1,14.0,13.3,1.8,2.0,8.1,27.4,10.8,5.3,16.1,.249,5.8,1.4,7.2,7.3,"MVP-7,AS,NBA2"
Antoine Rigaudeau,2002-03,31,DAL,NBA,SG,11,0,91,-2.4,.243,.143,.000,4.8,4.8,4.8,9.3,1.7,0.0,14.6,20.4,-0.4,0.1,-0.4,-0.192,-11.0,-3.7,-14.7,-0.3,
Mark Strickland,2002-03,32,DAL,NBA,SF,4,0,13,16.3,.400,.000,.000,42.3,17.0,29.7,0.0,0.0,0.0,16.7,20.9,0.0,0.0,0.0,.101,1.5,-5.3,-3.8,0.0,
Nick Van Exel,2002-03,31,DAL,NBA,SG,73,1,2026,15.6,.510,.375,.173,1.9,9.4,5.7,24.4,1.1,0.1,12.1,22.8,2.6,1.3,4.0,.094,1.8,-1.6,0.2,1.1,6MOY-4
Walt Williams,2002-03,32,DAL,NBA,SF,66,1,1161,11.7,.500,.501,.147,5.0,14.6,9.8,7.4,1.9,1.7,8.8,15.6,1.0,1.5,2.5,.103,-0.7,0.6,-0.1,0.6,
