Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Charlie Bell,2009-10,30,MIL,NBA,SG,71,39,1611,7.9,.486,.451,.151,2.1,7.5,4.7,9.8,1.3,0.6,10.3,14.8,0.1,1.9,2.0,.060,-2.9,0.5,-2.4,-0.2,
Andrew Bogut,2009-10,25,MIL,NBA,C,69,69,2229,20.7,.540,.002,.260,10.1,26.4,17.9,10.3,0.9,6.2,11.4,23.3,2.6,4.8,7.5,.161,0.8,2.2,3.1,2.8,"DPOY-7,NBA3"
PrimoÅ¾ Brezec,2009-10,30,MIL,NBA,C,14,0,59,7.6,.474,.000,.308,11.0,14.2,12.5,2.6,0.0,2.7,11.9,12.9,0.0,0.1,0.1,.057,-5.4,-0.6,-6.0,-0.1,
Carlos Delfino,2009-10,27,MIL,NBA,SF,75,66,2279,12.9,.526,.499,.163,2.4,18.0,9.8,14.0,1.8,0.7,13.2,18.0,1.1,3.7,4.8,.101,-0.1,1.5,1.5,2.0,
Francisco Elson,2009-10,33,MIL,NBA,C,11,0,62,5.4,.360,.000,.154,8.7,15.4,11.9,4.6,0.8,0.0,6.7,10.9,0.0,0.1,0.1,.044,-4.9,-0.9,-5.7,-0.1,
Dan Gadzuric,2009-10,31,MIL,NBA,C,32,6,314,10.5,.440,.000,.281,13.1,20.5,16.6,6.0,1.5,3.3,13.0,16.6,-0.1,0.6,0.5,.077,-5.2,0.7,-4.5,-0.2,
Ersan Ä°lyasova,2009-10,22,MIL,NBA,PF,81,31,1898,15.7,.526,.331,.217,9.0,22.6,15.5,7.5,1.5,1.0,8.2,20.8,2.5,3.3,5.8,.146,0.1,0.3,0.4,1.1,
Royal Ivey,2009-10,28,MIL,NBA,SG,18,0,90,6.8,.381,.393,.179,1.2,9.3,5.0,16.8,5.2,0.0,16.6,18.2,-0.2,0.2,0.0,.003,-7.4,4.2,-3.3,0.0,
Darnell Jackson,2009-10,24,MIL,NBA,PF,1,0,9,-6.3,.200,.200,.000,12.0,13.3,12.6,0.0,0.0,0.0,0.0,25.2,-0.1,0.0,0.0,-0.227,-17.6,-10.3,-27.9,-0.1,
Brandon Jennings,2009-10,20,MIL,NBA,PG,82,82,2671,14.5,.475,.319,.225,2.0,10.4,6.0,29.6,2.1,0.5,13.0,26.1,0.3,3.9,4.2,.075,0.5,0.2,0.7,1.8,ROY-3
Luc Mbah a Moute,2009-10,23,MIL,NBA,PF,73,62,1866,11.8,.530,.046,.360,9.9,14.6,12.2,6.5,1.7,1.6,14.1,12.1,1.8,3.0,4.7,.122,-1.8,1.5,-0.3,0.8,DPOY-17
Jodie Meeks,2009-10,22,MIL,NBA,SG,41,0,486,8.4,.454,.463,.119,1.1,16.4,8.4,7.2,1.4,0.6,9.7,19.2,-0.4,0.7,0.3,.029,-3.1,0.1,-3.0,-0.1,
Michael Redd,2009-10,30,MIL,NBA,SG,18,12,492,12.1,.444,.282,.310,2.4,10.4,6.2,13.0,2.0,0.3,5.8,23.7,-0.1,0.7,0.6,.059,-0.9,1.0,0.1,0.2,
Luke Ridnour,2009-10,28,MIL,NBA,PG,82,0,1759,17.7,.570,.264,.204,1.5,8.1,4.6,31.9,1.6,0.3,12.4,22.0,4.0,2.2,6.2,.168,1.7,0.5,2.2,1.8,
John Salmons,2009-10,30,MIL,NBA,SG,30,28,1129,17.6,.581,.264,.357,1.6,8.3,4.8,15.0,1.6,0.3,9.4,22.7,2.5,1.4,3.9,.165,2.2,0.9,3.2,1.4,
Jerry Stackhouse,2009-10,35,MIL,NBA,SG,42,0,855,11.1,.517,.411,.218,2.4,11.3,6.6,13.4,1.3,0.8,16.0,21.9,-0.3,1.1,0.9,.048,-1.4,-0.3,-1.7,0.1,
Kurt Thomas,2009-10,37,MIL,NBA,C,70,9,1049,9.9,.489,.000,.072,8.7,23.5,15.8,6.7,1.3,3.4,18.3,11.3,0.0,2.0,2.1,.095,-4.4,2.1,-2.2,-0.1,
Roko UkiÄ,2009-10,25,MIL,NBA,PG,13,0,97,12.2,.574,.400,.367,0.0,3.7,1.8,20.0,0.5,0.0,14.7,19.1,0.1,0.1,0.2,.101,-1.1,-0.7,-1.8,0.0,
Hakim Warrick,2009-10,27,MIL,NBA,PF,48,6,1024,15.6,.540,.016,.455,9.2,14.6,11.8,5.8,0.9,0.8,11.2,22.6,1.2,1.3,2.5,.119,-0.4,-0.5,-1.0,0.3,
