Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Kobe Bryant,1999-00,21,LAL,NBA,SG,66,62,2524,21.7,.546,.122,.341,4.6,12.9,8.8,22.4,2.2,1.7,11.8,26.8,6.1,4.5,10.6,.202,3.5,1.6,5.1,4.5,"MVP-12,DPOY-5,AS,NBA2,DEF1"
John Celestand,1999-00,22,LAL,NBA,PG,16,0,185,2.7,.388,.200,.133,0.6,5.7,3.2,15.2,1.9,0.0,25.1,15.1,-0.4,0.2,-0.1,-0.038,-7.7,0.1,-7.6,-0.3,
Derek Fisher,1999-00,25,LAL,NBA,PG,78,22,1803,9.6,.449,.344,.300,1.3,7.1,4.2,17.1,2.3,0.1,12.1,15.1,0.5,2.6,3.1,.083,-2.9,1.3,-1.6,0.2,
Rick Fox,1999-00,30,LAL,NBA,SF,82,1,1473,11.7,.502,.363,.157,4.6,9.7,7.2,14.4,1.8,1.2,14.0,18.5,0.9,2.3,3.2,.104,-1.6,0.9,-0.6,0.5,
Devean George,1999-00,22,LAL,NBA,SF,49,1,345,12.1,.478,.326,.285,9.1,14.1,11.6,5.5,1.5,0.8,11.5,23.3,0.1,0.6,0.7,.093,-2.5,-1.0,-3.5,-0.1,
A.C. Green,1999-00,36,LAL,NBA,PF,82,82,1929,11.2,.482,.010,.245,9.0,17.9,13.5,5.9,1.4,0.7,11.0,11.0,1.7,3.3,5.0,.124,-1.1,0.8,-0.3,0.8,
Ron Harper,1999-00,36,LAL,NBA,PG,80,78,2042,12.0,.468,.200,.277,5.1,12.5,8.8,19.2,2.1,1.3,18.1,15.6,0.4,3.5,4.0,.093,-1.2,1.9,0.6,1.3,
Robert Horry,1999-00,29,LAL,NBA,PF,76,0,1685,14.3,.528,.259,.311,8.6,14.3,11.5,10.0,2.6,3.3,15.0,12.7,2.1,3.6,5.7,.161,-0.1,3.1,3.0,2.2,
Sam Jacobson,1999-00,24,LAL,NBA,PG,3,0,18,14.1,.506,.000,.222,0.0,5.9,3.0,21.6,2.9,0.0,16.8,29.0,0.0,0.0,0.0,-0.006,-3.5,-0.5,-4.0,0.0,
Travis Knight,1999-00,25,LAL,NBA,C,63,0,410,9.5,.418,.000,.237,12.2,21.4,16.9,8.3,0.8,3.9,16.6,16.7,-0.2,0.8,0.6,.074,-6.0,0.7,-5.3,-0.3,
Tyronn Lue,1999-00,22,LAL,NBA,PG,8,0,146,10.5,.564,.205,.205,1.5,7.2,4.4,17.6,1.1,0.0,17.5,15.5,0.2,0.2,0.3,.103,-2.3,0.3,-2.0,0.0,
Shaquille O'Neal,1999-00,27,LAL,NBA,C,79,79,3163,30.6,.578,.001,.495,11.5,24.8,18.3,19.3,0.6,5.3,9.9,31.2,11.7,7.0,18.6,.283,7.3,2.0,9.3,9.0,"MVP-1,DPOY-2,AS,NBA1,DEF2"
Glen Rice,1999-00,32,LAL,NBA,SF,80,80,2530,16.2,.551,.234,.404,2.4,11.3,6.9,11.1,1.0,0.3,9.0,22.0,5.7,3.2,9.0,.170,1.2,-0.3,0.9,1.8,
John Salley,1999-00,35,LAL,NBA,C,45,3,303,8.3,.437,.000,.406,7.2,15.7,11.5,12.1,1.4,3.2,18.1,14.4,-0.1,0.6,0.5,.083,-5.6,2.7,-2.9,-0.1,
Brian Shaw,1999-00,33,LAL,NBA,SG,74,2,1249,10.9,.441,.180,.168,3.9,14.5,9.3,23.2,1.4,0.8,17.8,14.8,0.2,2.0,2.1,.082,-1.9,1.1,-0.8,0.4,
