Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Martynas AndriuÅ¡keviÄius,2005-06,19,CLE,NBA,C,6,0,9,15.5,.000,.000,.000,13.0,39.8,26.3,0.0,11.9,0.0,0.0,5.1,0.0,0.0,0.0,.155,-1.8,7.0,5.2,0.0,
Drew Gooden,2005-06,24,CLE,NBA,PF,79,79,2174,17.6,.552,.005,.396,12.8,23.5,18.1,4.4,1.3,1.7,12.2,18.6,3.6,2.9,6.6,.145,0.5,-0.8,-0.2,1.0,
Stephen Graham,2005-06,23,CLE,NBA,SG,13,0,117,6.7,.487,.030,.273,4.0,13.3,8.6,4.2,1.4,1.3,15.9,17.4,-0.1,0.1,0.1,.025,-6.4,0.2,-6.2,-0.1,
Zendon Hamilton,2005-06,30,CLE,NBA,C,11,0,46,18.2,.624,.000,1.231,7.7,20.8,14.2,0.0,3.5,0.0,23.0,26.2,0.0,0.1,0.1,.108,-1.4,0.1,-1.3,0.0,
Alan Henderson,2005-06,33,CLE,NBA,C,51,3,531,12.2,.564,.000,.538,13.3,17.3,15.3,2.9,0.9,1.7,16.3,11.7,0.7,0.6,1.3,.116,-1.3,-0.8,-2.1,0.0,
Larry Hughes,2005-06,27,CLE,NBA,SG,36,31,1281,14.0,.504,.162,.412,2.4,12.6,7.4,17.5,2.2,1.3,15.2,23.6,0.3,1.5,1.8,.067,-1.4,0.1,-1.3,0.2,
Zydrunas Ilgauskas,2005-06,30,CLE,NBA,C,78,78,2283,21.9,.576,.006,.427,12.6,18.1,15.3,7.4,0.9,4.6,12.8,24.6,5.6,3.1,8.7,.184,1.4,0.2,1.6,2.1,
Luke Jackson,2005-06,24,CLE,NBA,SF,36,0,315,7.9,.482,.424,.388,6.0,9.1,7.5,12.4,1.9,0.5,23.8,19.2,-0.3,0.3,0.0,-0.003,-3.3,-0.7,-4.0,-0.2,
LeBron James,2005-06,21,CLE,NBA,SF,79,79,3361,28.1,.568,.208,.447,2.6,17.1,9.8,32.8,2.0,1.5,10.7,33.6,12.0,4.3,16.3,.232,7.5,1.6,9.1,9.4,"MVP-2,AS,NBA1"
Damon Jones,2005-06,29,CLE,NBA,PG,82,7,2089,9.3,.538,.756,.102,0.8,6.8,3.8,12.6,0.9,0.0,9.7,12.6,2.2,1.1,3.4,.077,-0.6,-0.5,-1.1,0.5,
Donyell Marshall,2005-06,32,CLE,NBA,PF,81,0,2077,13.4,.517,.589,.183,5.9,22.3,14.0,4.8,1.5,1.5,11.0,18.2,1.4,2.8,4.2,.097,0.2,-0.1,0.1,1.1,
Ronald Murray,2005-06,26,CLE,NBA,SG,28,25,1027,11.9,.520,.205,.328,1.7,6.1,3.9,12.6,2.0,0.5,13.4,18.9,0.5,0.9,1.3,.062,-1.5,0.1,-1.4,0.2,
Ira Newble,2005-06,31,CLE,NBA,SG,36,3,353,4.0,.375,.228,.281,7.0,11.9,9.4,3.7,0.8,2.2,15.8,10.0,-0.3,0.3,0.1,.009,-5.3,0.1,-5.2,-0.3,
Sasha PavloviÄ,2005-06,22,CLE,NBA,SG,53,19,813,6.9,.516,.453,.231,2.3,9.4,5.8,4.9,1.2,0.6,15.2,15.7,-0.1,0.6,0.5,.030,-3.5,-0.1,-3.6,-0.3,
Eric Snow,2005-06,32,CLE,NBA,PG,82,82,2351,8.1,.444,.025,.233,1.9,8.1,5.0,22.2,1.7,0.6,20.9,10.9,0.0,2.0,2.1,.042,-3.6,0.6,-3.0,-0.6,
Anderson VarejÃ£o,2005-06,23,CLE,NBA,C,48,4,760,14.8,.541,.007,.793,11.9,24.8,18.3,4.0,2.2,1.9,11.8,14.0,1.1,1.3,2.3,.146,-1.5,0.7,-0.8,0.2,
Mike Wilks,2005-06,26,CLE,NBA,PG,37,0,243,2.0,.327,.237,.203,2.9,10.3,6.6,11.2,1.8,0.3,18.9,15.1,-0.6,0.2,-0.4,-0.075,-7.6,0.1,-7.5,-0.3,
