Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Leandro Barbosa,2015-16,33,GSW,NBA,SG,68,0,1079,11.7,.545,.297,.168,3.0,8.4,5.8,10.6,2.0,0.7,11.8,18.1,0.9,1.2,2.1,.092,-1.9,-0.1,-2.0,0.0,
Harrison Barnes,2015-16,23,GSW,NBA,SF,66,59,2042,12.3,.559,.338,.212,4.3,12.4,8.6,7.8,1.0,0.4,7.6,15.9,3.1,1.9,4.9,.116,-0.2,-1.1,-1.3,0.3,
Andrew Bogut,2015-16,31,GSW,NBA,C,70,66,1451,15.9,.623,.004,.179,9.5,26.0,18.3,14.8,1.1,5.8,21.6,11.4,2.6,2.9,5.4,.180,-0.9,3.2,2.4,1.6,
Ian Clark,2015-16,24,GSW,NBA,SG,66,1,578,11.5,.544,.416,.168,2.6,9.7,6.3,15.3,1.4,1.7,16.5,19.5,0.3,0.6,0.9,.075,-1.5,-0.4,-1.9,0.0,
Stephen Curry,2015-16,27,GSW,NBA,PG,79,79,2700,31.5,.669,.554,.250,2.9,13.6,8.6,33.7,3.0,0.4,12.9,32.6,13.8,4.1,17.9,.318,10.3,1.6,11.9,9.5,"MVP-1,AS,NBA1"
Festus Ezeli,2015-16,26,GSW,NBA,C,46,13,770,17.7,.559,.000,.579,13.5,21.9,18.0,5.8,1.1,4.8,11.7,18.2,1.4,1.3,2.7,.171,-0.6,0.4,-0.1,0.4,
Draymond Green,2015-16,25,GSW,NBA,PF,81,81,2808,19.3,.587,.315,.402,5.5,23.0,14.7,29.0,2.0,3.0,21.2,18.8,6.0,5.1,11.1,.190,2.6,2.9,5.5,5.3,"MVP-7,DPOY-2,AS,NBA2,DEF1"
Andre Iguodala,2015-16,32,GSW,NBA,SF,65,1,1732,12.2,.565,.418,.226,3.4,12.4,8.2,16.3,2.0,0.8,16.3,12.1,2.3,2.1,4.4,.122,-0.2,1.3,1.1,1.4,6MOY-2
Shaun Livingston,2015-16,30,GSW,NBA,PG,78,3,1520,13.8,.581,.032,.245,3.2,8.5,6.0,21.0,1.8,1.3,15.7,14.2,2.9,1.7,4.6,.145,-0.7,1.1,0.3,0.9,6MOY-11
Kevon Looney,2015-16,19,GSW,NBA,PF,5,0,21,18.6,.643,.286,.000,21.8,29.1,25.6,0.0,0.0,0.0,12.5,16.5,0.1,0.0,0.1,.192,1.6,-4.1,-2.5,0.0,
James Michael McAdoo,2015-16,23,GSW,NBA,PF,41,1,262,15.9,.554,.024,.583,13.1,10.9,11.9,9.2,1.8,2.2,13.2,20.1,0.5,0.3,0.8,.146,-1.5,-0.3,-1.8,0.0,
Brandon Rush,2015-16,30,GSW,NBA,SG,72,25,1055,10.1,.560,.604,.108,2.3,15.4,9.2,7.0,0.9,1.6,10.8,12.5,0.8,1.2,2.0,.090,-0.6,-0.2,-0.8,0.3,
Marreese Speights,2015-16,28,GSW,NBA,C,72,0,832,17.1,.506,.136,.250,10.6,19.8,15.5,11.4,1.1,3.0,11.5,29.7,0.5,1.2,1.8,.102,-2.3,-1.5,-3.7,-0.4,
Jason Thompson,2015-16,29,GSW,NBA,C,28,1,179,13.3,.535,.000,.762,6.4,25.0,16.2,13.9,1.1,3.3,11.1,15.2,0.3,0.3,0.6,.169,-3.4,2.2,-1.3,0.0,
Klay Thompson,2015-16,25,GSW,NBA,SG,80,80,2666,18.6,.597,.469,.159,1.5,10.3,6.2,9.8,1.1,1.4,8.5,26.3,5.5,2.6,8.0,.144,3.4,-1.6,1.8,2.5,"AS,NBA3"
Anderson Varej̣o,2015-16,33,GSW,NBA,C,22,0,186,11.0,.477,.000,.604,8.0,20.2,14.5,10.5,1.3,2.0,9.0,15.5,0.2,0.3,0.5,.120,-3.7,0.1,-3.6,-0.1,
