Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Ray Allen,2009-10,34,BOS,NBA,SG,80,80,2819,15.2,.601,.410,.260,2.0,8.8,5.5,12.3,1.2,0.7,10.6,20.2,5.1,2.9,7.9,.135,1.5,-0.3,1.2,2.3,
Tony Allen,2009-10,28,BOS,NBA,SG,54,8,889,14.2,.540,.020,.470,7.4,12.5,10.0,13.0,3.5,1.7,17.8,19.6,0.2,1.6,1.9,.100,-1.8,2.2,0.4,0.5,
Marquis Daniels,2009-10,29,BOS,NBA,SF,51,4,937,9.6,.526,.112,.225,3.6,8.7,6.2,11.1,1.5,0.5,13.3,15.8,0.2,1.0,1.3,.064,-2.9,0.2,-2.7,-0.2,
Glen Davis,2009-10,24,BOS,NBA,PF,54,1,933,11.5,.500,.014,.495,13.7,13.3,13.5,5.9,1.2,1.2,13.5,19.7,0.5,1.2,1.6,.084,-3.2,-1.3,-4.5,-0.6,
Michael Finley,2009-10,36,BOS,NBA,SF,21,1,314,12.1,.608,.471,.069,0.4,12.2,6.4,12.2,0.7,0.5,8.2,14.6,0.4,0.3,0.8,.115,0.8,-0.5,0.3,0.2,
Kevin Garnett,2009-10,33,BOS,NBA,PF,69,69,2060,19.4,.569,.006,.286,4.8,24.8,15.1,15.7,1.7,2.2,10.4,22.1,3.6,3.8,7.3,.171,1.5,1.9,3.5,2.9,AS
J.R. Giddens,2009-10,24,BOS,NBA,SF,21,1,99,7.3,.457,.095,.571,5.1,19.3,12.4,8.9,2.1,0.8,21.0,15.8,-0.1,0.2,0.0,.015,-5.4,0.9,-4.5,-0.1,
Eddie House,2009-10,31,BOS,NBA,PG,50,0,846,11.9,.527,.519,.124,1.0,8.7,5.0,9.2,1.7,0.7,7.4,20.3,0.4,1.0,1.4,.081,-0.4,0.0,-0.4,0.3,
Lester Hudson,2009-10,25,BOS,NBA,PG,16,0,70,8.7,.533,.278,.333,5.4,8.5,7.0,17.1,2.2,2.3,30.4,19.9,-0.1,0.1,0.0,.003,-3.7,0.4,-3.3,0.0,
Oliver Lafayette,2009-10,25,BOS,NBA,SG,1,0,22,12.8,.583,.333,.000,5.7,16.3,11.1,14.4,0.0,0.0,14.3,14.9,0.0,0.0,0.0,.098,1.4,-3.2,-1.9,0.0,
Marcus Landry,2009-10,24,BOS,NBA,SF,1,0,3,-26.8,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,-0.738,-21.4,-13.3,-34.7,0.0,
Kendrick Perkins,2009-10,25,BOS,NBA,C,78,78,2154,15.0,.613,.006,.536,9.1,24.4,16.9,6.0,0.6,4.8,20.4,17.6,1.4,3.8,5.2,.117,-1.7,1.0,-0.7,0.7,DPOY-17
Paul Pierce,2009-10,32,BOS,NBA,SF,71,71,2411,18.2,.613,.303,.499,2.0,13.4,7.9,15.1,1.8,1.0,13.6,23.8,5.0,3.3,8.3,.165,2.3,0.7,3.0,3.0,AS
Nate Robinson,2009-10,25,BOS,NBA,PG,26,0,382,13.9,.522,.554,.083,1.7,10.3,6.1,22.1,3.0,0.0,10.9,22.4,0.2,0.6,0.8,.103,-0.5,0.6,0.2,0.2,
Rajon Rondo,2009-10,23,BOS,NBA,PG,81,81,2963,19.1,.540,.088,.312,4.3,10.5,7.5,43.7,3.3,0.3,19.3,20.2,4.9,4.7,9.6,.156,2.2,1.4,3.6,4.2,"DPOY-5,AS,DEF1"
Brian Scalabrine,2009-10,31,BOS,NBA,PF,52,3,472,3.6,.445,.576,.071,2.4,9.9,6.2,8.1,1.0,0.7,16.2,10.4,-0.3,0.5,0.2,.019,-4.4,0.1,-4.3,-0.3,
Henry Walker,2009-10,22,BOS,NBA,SF,8,0,29,7.6,.581,.000,.333,0.0,20.6,10.6,15.6,0.0,0.0,22.5,14.4,0.0,0.0,0.0,.062,-5.2,0.1,-5.0,0.0,
Rasheed Wallace,2009-10,35,BOS,NBA,C,79,13,1780,13.1,.504,.446,.192,3.0,19.0,11.2,7.3,2.4,3.1,8.2,20.2,0.2,3.4,3.6,.096,-1.6,1.6,0.0,0.9,
Shelden Williams,2009-10,26,BOS,NBA,PF,54,0,597,14.1,.612,.008,.810,9.9,19.8,15.0,5.3,1.1,2.8,15.5,15.3,1.1,0.9,2.0,.162,-2.0,0.6,-1.4,0.1,
