Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
DeJuan Blair,2013-14,24,DAL,NBA,PF,78,13,1214,17.3,.557,.005,.308,13.3,21.6,17.5,8.9,2.5,1.4,14.7,19.6,1.8,1.5,3.4,.133,-1.2,0.1,-1.1,0.3,
JosÃ© CalderÃ³n,2013-14,32,DAL,NBA,PG,81,81,2468,15.2,.596,.568,.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,5.4,0.8,6.3,.122,2.5,-0.7,1.9,2.4,
Vince Carter,2013-14,37,DAL,NBA,SG,81,0,1973,15.9,.539,.457,.242,4.0,12.6,8.3,16.5,1.6,1.5,10.7,23.1,3.0,1.3,4.3,.105,1.8,-0.5,1.2,1.6,6MOY-6
Jae Crowder,2013-14,23,DAL,NBA,SF,78,8,1254,11.9,.551,.510,.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,1.2,1.1,2.3,.089,-0.7,0.8,0.2,0.7,
Samuel Dalembert,2013-14,32,DAL,NBA,C,80,68,1614,16.8,.605,.003,.363,14.4,24.2,19.4,3.4,1.3,4.8,17.1,14.8,2.9,2.1,4.9,.147,-0.9,0.1,-0.8,0.5,
Wayne Ellington,2013-14,26,DAL,NBA,SG,45,1,393,12.2,.554,.468,.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,0.4,0.2,0.7,.084,-0.5,-0.2,-0.8,0.1,
Monta Ellis,2013-14,28,DAL,NBA,SG,82,82,3023,16.8,.532,.164,.336,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26.0,2.8,2.1,4.9,.078,0.3,-0.5,-0.3,1.3,
Devin Harris,2013-14,30,DAL,NBA,PG,40,0,818,14.6,.517,.398,.453,1.1,10.8,6.0,31.0,1.8,0.2,16.2,20.2,1.2,0.4,1.6,.094,0.3,-0.8,-0.5,0.3,
Bernard James,2013-14,28,DAL,NBA,C,30,0,146,8.5,.503,.043,.478,12.0,21.2,16.6,2.8,1.1,4.5,26.4,11.8,0.0,0.2,0.1,.040,-5.0,0.1,-4.9,-0.1,
Shane Larkin,2013-14,21,DAL,NBA,PG,48,0,489,8.3,.446,.277,.182,2.6,7.3,5.0,20.4,2.7,0.2,20.9,17.4,-0.4,0.3,-0.1,-0.010,-3.8,0.0,-3.8,-0.2,
Ricky Ledo,2013-14,21,DAL,NBA,SG,11,0,33,12.7,.506,.471,.235,0.0,7.0,3.5,9.5,1.6,0.0,9.6,28.6,0.0,0.0,0.0,.024,-1.4,-2.5,-3.9,0.0,
Shawn Marion,2013-14,35,DAL,NBA,SF,76,76,2409,13.7,.537,.229,.092,6.4,17.4,11.9,7.6,1.9,1.3,11.4,15.7,2.2,2.1,4.3,.086,0.1,0.1,0.2,1.3,
Gal Mekel,2013-14,25,DAL,NBA,PG,31,1,292,5.4,.400,.233,.140,2.0,8.6,5.3,30.1,0.7,0.3,25.4,19.0,-0.5,0.1,-0.4,-0.073,-4.9,-2.7,-7.6,-0.4,
Dirk Nowitzki,2013-14,35,DAL,NBA,PF,80,80,2628,23.6,.603,.258,.295,1.8,20.0,10.9,14.2,1.4,1.4,7.5,26.9,8.6,2.3,10.9,.199,5.0,0.0,5.0,4.7,"MVP-14,AS"
Brandan Wright,2013-14,26,DAL,NBA,C,58,0,1077,23.5,.695,.000,.320,11.0,15.1,13.1,4.7,1.5,4.2,8.5,17.4,4.1,1.0,5.1,.227,3.4,0.0,3.4,1.5,
