Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Ãlex Abrines,2017-18,24,OKC,NBA,SG,75,8,1134,9.0,.567,.759,.158,2.5,8.9,5.6,3.4,1.7,0.6,7.4,12.7,1.3,0.9,2.2,.094,-1.9,0.4,-1.5,0.1,
Steven Adams,2017-18,24,OKC,NBA,C,76,76,2487,20.6,.630,.003,.402,16.6,13.9,15.3,5.5,1.8,2.8,13.3,16.7,6.7,3.0,9.7,.187,1.7,-0.6,1.1,2.0,DPOY-12
Carmelo Anthony,2017-18,33,OKC,NBA,PF,78,78,2501,12.7,.503,.406,.165,2.9,17.7,10.0,6.5,0.9,1.8,7.3,23.2,1.2,2.5,3.7,.071,-0.6,-1.3,-1.9,0.0,
Corey Brewer,2017-18,31,OKC,NBA,SG,18,16,514,14.2,.565,.465,.271,4.2,9.2,6.6,6.7,3.7,1.1,6.4,14.4,0.9,0.7,1.6,.150,-1.2,2.3,1.1,0.4,
Nick Collison,2017-18,37,OKC,NBA,PF,15,0,75,13.2,.627,.000,.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,0.1,0.0,0.1,.064,-2.3,-1.9,-4.2,0.0,
PJ Dozier,2017-18,21,OKC,NBA,PG,2,0,3,-5.0,.500,.000,.000,0.0,38.3,18.5,0.0,0.0,0.0,33.3,42.9,0.0,0.0,0.0,-0.404,-17.7,-2.7,-20.4,0.0,
Raymond Felton,2017-18,33,OKC,NBA,PG,82,2,1365,13.0,.494,.417,.080,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,0.9,1.3,2.2,.078,-0.3,-0.3,-0.6,0.5,
Terrance Ferguson,2017-18,19,OKC,NBA,SG,61,12,763,7.4,.545,.710,.059,2.7,4.2,3.4,3.4,1.6,1.2,6.0,10.4,0.7,0.5,1.2,.077,-3.2,-0.1,-3.3,-0.3,
Paul George,2017-18,27,OKC,NBA,SF,79,79,2891,18.7,.570,.454,.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5.0,3.9,8.9,.147,2.3,0.6,2.9,3.6,"DPOY-4,AS,NBA3"
Jerami Grant,2017-18,23,OKC,NBA,PF,81,1,1647,16.2,.607,.241,.526,5.6,16.3,10.7,5.1,0.9,4.2,8.8,16.0,3.5,1.9,5.4,.156,0.0,0.3,0.3,1.0,
Daniel Hamilton,2017-18,22,OKC,NBA,SG,6,0,28,18.2,.545,.455,.000,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,0.1,0.0,0.1,.169,1.0,1.3,2.3,0.0,
Josh Huestis,2017-18,26,OKC,NBA,PF,69,10,982,5.4,.417,.632,.110,4.6,13.9,9.1,2.7,0.8,4.0,12.0,9.5,-0.5,1.0,0.5,.024,-3.9,0.0,-3.9,-0.5,
Dakari Johnson,2017-18,22,OKC,NBA,C,31,6,161,16.4,.575,.000,.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,0.4,0.2,0.6,.178,-1.2,0.9,-0.3,0.1,
Patrick Patterson,2017-18,28,OKC,NBA,PF,82,3,1270,10.0,.555,.643,.173,2.7,14.6,8.4,6.1,1.9,1.6,10.3,10.8,1.2,1.4,2.6,.098,-1.2,1.0,-0.2,0.6,
Andre Roberson,2017-18,26,OKC,NBA,SG,39,39,1037,10.9,.543,.222,.235,7.8,12.2,9.9,6.0,2.2,3.1,14.4,8.6,0.8,1.3,2.2,.100,-1.9,1.8,-0.1,0.5,
Kyle Singler,2017-18,29,OKC,NBA,SF,12,0,59,5.9,.430,.238,.619,1.8,17.5,9.4,4.8,0.8,0.0,10.1,21.6,-0.1,0.0,0.0,-0.031,-5.0,-1.6,-6.7,-0.1,
Russell Westbrook,2017-18,29,OKC,NBA,PG,80,80,2914,24.7,.524,.193,.336,5.6,25.7,15.3,49.8,2.5,0.6,16.4,34.1,5.5,4.5,10.1,.166,4.8,1.5,6.3,6.1,"MVP-5,AS,NBA2"
