Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Ray Allen,2013-14,38,MIA,NBA,SG,73,9,1936,12.8,.590,.569,.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,2.5,1.5,4.1,.101,0.5,-0.9,-0.4,0.8,
Chris Andersen,2013-14,35,MIA,NBA,C,72,0,1396,18.5,.683,.044,.615,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,3.8,2.2,6.0,.205,0.6,0.7,1.2,1.1,6MOY-11
Joel Anthony,2013-14,31,MIA,NBA,C,12,0,37,8.0,.436,.000,.333,7.1,16.4,11.9,0.0,0.0,9.4,12.7,10.2,0.0,0.0,0.0,.049,-5.2,-0.3,-5.5,0.0,
Shane Battier,2013-14,35,MIA,NBA,SF,73,56,1468,8.7,.523,.764,.084,3.0,8.6,5.9,6.0,1.8,2.3,6.9,10.0,1.0,1.4,2.4,.078,-0.6,0.6,0.0,0.7,
Michael Beasley,2013-14,25,MIA,NBA,SF,55,2,831,16.8,.559,.152,.223,4.9,20.5,13.0,8.8,1.5,2.2,12.8,25.7,0.5,1.1,1.6,.092,-1.1,-0.9,-2.0,0.0,
Chris Bosh,2013-14,29,MIA,NBA,C,79,79,2531,19.0,.597,.229,.285,5.1,20.3,13.0,5.8,1.7,2.7,10.4,22.6,4.6,3.4,8.0,.152,1.3,-0.4,0.8,1.8,AS
Mario Chalmers,2013-14,27,MIA,NBA,PG,73,73,2178,14.0,.567,.404,.291,2.5,9.6,6.2,24.3,2.9,0.6,20.4,17.4,2.4,2.5,4.8,.106,-0.3,0.5,0.2,1.2,
Norris Cole,2013-14,25,MIA,NBA,PG,82,6,2014,8.8,.497,.348,.136,1.1,8.6,5.0,17.9,2.0,0.2,19.3,15.6,-0.5,1.7,1.2,.029,-2.8,-0.4,-3.1,-0.6,
Toney Douglas,2013-14,27,MIA,NBA,PG,27,17,410,10.9,.494,.413,.250,4.5,13.9,9.3,17.3,1.7,0.6,13.5,15.6,0.3,0.4,0.7,.083,-1.9,0.5,-1.4,0.1,
Justin Hamilton,2013-14,23,MIA,NBA,C,7,0,68,12.6,.586,.450,.250,7.7,5.3,6.5,0.0,3.1,0.0,11.9,17.7,0.1,0.1,0.1,.105,-1.8,-1.7,-3.5,0.0,
Udonis Haslem,2013-14,33,MIA,NBA,PF,46,18,653,10.5,.523,.000,.301,8.4,24.7,16.8,2.9,0.9,2.0,12.7,13.9,0.3,0.8,1.1,.083,-3.1,-0.9,-3.9,-0.3,
LeBron James,2013-14,29,MIA,NBA,PF,77,77,2902,29.3,.649,.226,.432,3.6,18.9,11.5,32.0,2.2,0.8,14.4,31.0,12.3,3.7,15.9,.264,7.8,1.1,8.8,7.9,"MVP-2,DPOY-6,AS,NBA1,DEF2"
James Jones,2013-14,33,MIA,NBA,SF,20,6,236,15.4,.666,.794,.162,1.1,10.8,6.1,5.8,0.7,1.5,5.2,15.6,0.6,0.1,0.7,.147,4.1,-0.9,3.2,0.3,
Rashard Lewis,2013-14,34,MIA,NBA,SF,60,6,971,10.7,.535,.568,.140,3.2,10.7,7.1,8.5,2.9,0.7,12.3,14.1,0.5,1.1,1.7,.083,-1.3,1.0,-0.3,0.4,
DeAndre Liggins,2013-14,25,MIA,NBA,SG,1,0,1,129.1,1.000,.000,.000,100.0,0.0,62.8,0.0,0.0,0.0,0.0,47.8,0.0,0.0,0.0,2.123,42.1,-0.6,41.5,0.0,
Roger Mason,2013-14,33,MIA,NBA,SG,25,2,260,8.2,.528,.716,.104,0.5,9.8,5.3,10.5,1.2,0.3,11.4,14.5,0.1,0.2,0.3,.055,-1.9,-0.8,-2.7,0.0,
Greg Oden,2013-14,26,MIA,NBA,C,23,6,212,12.4,.567,.000,.469,14.2,17.7,16.0,0.7,1.7,5.3,16.9,16.0,0.2,0.3,0.5,.119,-5.0,0.2,-4.8,-0.1,
Dwyane Wade,2013-14,32,MIA,NBA,SG,54,53,1775,22.0,.588,.042,.339,4.4,12.3,8.5,25.5,2.3,1.4,15.5,27.9,3.5,2.0,5.5,.149,2.9,0.0,2.9,2.2,AS
