Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Chris Andersen,2003-04,25,DEN,NBA,PF,71,0,1029,14.4,.486,.005,.527,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,0.5,1.9,2.4,.111,-2.2,2.7,0.4,0.6,
Carmelo Anthony,2003-04,19,DEN,NBA,SF,82,82,2995,17.6,.509,.146,.358,6.8,12.1,9.4,13.8,1.7,1.0,12.7,28.5,3.7,2.4,6.1,.098,1.6,-1.6,0.1,1.6,"MVP-14,ROY-2"
Jon Barry,2003-04,34,DEN,NBA,SG,57,9,1101,14.6,.535,.465,.239,2.5,10.2,6.3,20.6,2.7,0.5,13.9,15.2,1.7,1.1,2.8,.122,0.8,1.2,2.0,1.1,
Ryan Bowen,2003-04,28,DEN,NBA,PF,52,1,392,9.9,.395,.000,.226,11.1,14.0,12.5,6.4,2.4,2.9,9.3,7.2,0.3,0.5,0.8,.097,-2.1,1.8,-0.3,0.2,
Earl Boykins,2003-04,27,DEN,NBA,SG,82,3,1849,16.2,.501,.223,.211,2.5,6.3,4.4,27.3,1.4,0.1,10.7,22.2,3.3,0.8,4.1,.105,2.0,-1.5,0.5,1.2,6MOY-5
Marcus Camby,2003-04,29,DEN,NBA,C,72,72,2162,17.8,.511,.004,.248,10.9,27.4,19.0,9.6,2.0,6.1,13.9,14.3,2.6,4.3,6.9,.154,-0.1,2.5,2.5,2.5,
Michael Doleac,2003-04,26,DEN,NBA,C,26,0,344,9.1,.452,.000,.165,9.1,16.0,12.5,6.3,0.9,1.2,9.6,14.7,0.2,0.3,0.5,.069,-3.5,-0.8,-4.3,-0.2,
Francisco Elson,2003-04,27,DEN,NBA,C,62,14,875,11.2,.498,.005,.226,8.3,18.1,13.1,5.6,2.1,3.1,13.8,12.7,0.6,1.2,1.8,.097,-3.2,1.4,-1.8,0.0,
Nen̻,2003-04,21,DEN,NBA,PF,77,77,2504,14.8,.578,.003,.559,6.8,16.0,11.3,10.7,2.4,1.2,18.9,17.0,3.1,3.0,6.1,.117,-0.9,0.7,-0.3,1.1,
Voshon Lenard,2003-04,30,DEN,NBA,SG,73,70,2233,13.5,.512,.310,.195,2.3,7.9,5.1,11.6,1.4,0.4,9.1,21.9,2.8,1.2,4.0,.086,0.0,-1.4,-1.4,0.3,
Andre Miller,2003-04,27,DEN,NBA,PG,82,82,2838,18.8,.541,.069,.437,5.0,9.7,7.3,29.1,2.6,0.6,16.1,20.7,6.1,2.6,8.8,.148,2.2,0.4,2.5,3.3,
Mark Pope,2003-04,31,DEN,NBA,PF,4,0,20,-9.0,.410,.000,.500,0.0,17.2,8.5,0.0,2.6,0.0,55.1,11.9,-0.1,0.0,-0.1,-0.172,-16.9,1.5,-15.4,-0.1,
Jeff Trepagnier,2003-04,24,DEN,NBA,SG,11,0,96,2.3,.308,.105,.158,7.0,10.7,8.8,6.4,1.6,0.0,12.9,21.3,-0.3,0.1,-0.2,-0.122,-6.3,-3.6,-9.9,-0.2,
Nikoloz Tskitishvili,2003-04,20,DEN,NBA,PF,39,0,307,7.1,.393,.090,.238,8.7,14.6,11.6,5.2,1.0,1.8,11.2,21.7,-0.3,0.3,-0.1,-0.012,-5.2,-1.4,-6.6,-0.4,
Rodney White,2003-04,23,DEN,NBA,SF,72,0,985,16.4,.527,.186,.222,5.0,14.1,9.5,11.3,1.7,1.4,13.2,26.4,0.8,0.9,1.8,.087,0.6,-0.9,-0.3,0.4,
