Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Shannon Brown,2006-07,21,CLE,NBA,SG,23,5,202,7.5,.455,.338,.189,3.4,8.9,6.0,8.1,1.8,1.2,14.9,21.1,-0.2,0.3,0.1,.015,-5.5,-0.2,-5.7,-0.2,
Daniel Gibson,2006-07,20,CLE,NBA,PG,60,16,988,9.4,.556,.537,.169,3.2,7.7,5.4,10.7,1.2,0.6,15.1,13.4,0.8,1.2,2.0,.098,-1.6,0.9,-0.7,0.3,
Drew Gooden,2006-07,25,CLE,NBA,PF,80,80,2238,16.5,.508,.008,.254,13.3,22.3,17.7,6.7,1.7,1.0,11.7,20.0,2.4,4.1,6.5,.139,-0.2,0.0,-0.2,1.0,
Larry Hughes,2006-07,28,CLE,NBA,SG,70,68,2596,12.1,.480,.233,.324,1.8,10.4,6.0,16.4,1.8,0.8,12.4,21.7,0.1,3.8,3.9,.073,-1.5,0.7,-0.8,0.8,
Zydrunas Ilgauskas,2006-07,31,CLE,NBA,C,78,78,2130,18.0,.527,.001,.242,12.9,20.0,16.4,10.2,1.2,3.6,13.8,21.7,2.6,4.0,6.6,.148,-0.5,0.9,0.4,1.3,
LeBron James,2006-07,22,CLE,NBA,SF,78,78,3190,24.5,.552,.191,.432,3.0,16.6,9.6,29.1,2.1,1.3,11.5,31.0,8.0,5.7,13.7,.206,5.9,2.2,8.1,8.1,"MVP-5,AS,NBA2"
Damon Jones,2006-07,30,CLE,NBA,PG,60,0,1173,10.2,.525,.651,.124,0.9,5.8,3.3,12.7,0.7,0.1,8.8,15.9,1.2,1.1,2.4,.097,-0.1,-0.4,-0.5,0.5,
Dwayne Jones,2006-07,23,CLE,NBA,PF,4,0,18,-0.5,.412,.000,6.000,6.3,33.1,19.4,0.0,0.0,0.0,35.5,14.2,-0.1,0.0,0.0,-0.068,-10.8,-1.7,-12.5,0.0,
Donyell Marshall,2006-07,33,CLE,NBA,PF,81,0,1360,15.3,.536,.550,.162,7.2,20.8,13.8,5.7,1.5,2.5,11.3,19.8,1.3,2.6,3.8,.135,0.8,0.8,1.6,1.3,
Ira Newble,2006-07,32,CLE,NBA,SF,15,1,129,14.9,.556,.405,.270,11.4,15.7,13.5,2.5,2.5,0.0,6.8,15.6,0.3,0.2,0.5,.179,-0.4,0.4,0.0,0.1,
Sasha PavloviÄ,2006-07,23,CLE,NBA,SG,67,28,1534,12.1,.554,.302,.257,1.7,10.5,6.0,11.3,1.9,0.9,15.8,19.1,0.8,2.3,3.1,.098,-1.8,1.0,-0.8,0.5,
Scot Pollard,2006-07,31,CLE,NBA,C,24,0,109,8.5,.432,.000,.154,15.6,17.5,16.5,4.2,1.9,0.7,12.6,13.2,0.0,0.2,0.2,.100,-5.8,0.2,-5.6,-0.1,
Eric Snow,2006-07,33,CLE,NBA,PG,82,45,1929,8.6,.458,.012,.349,2.1,9.5,5.7,25.2,1.5,0.6,22.9,11.4,0.2,2.6,2.8,.069,-3.8,1.1,-2.6,-0.3,
Anderson VarejÃ£o,2006-07,24,CLE,NBA,C,81,6,1932,14.4,.527,.022,.668,11.2,21.8,16.4,6.0,2.1,2.1,11.4,13.7,2.6,4.0,6.6,.164,-1.8,1.8,0.0,1.0,
David Wesley,2006-07,36,CLE,NBA,SG,35,5,352,6.6,.418,.507,.373,1.0,10.8,5.8,15.3,1.8,0.9,16.3,13.4,-0.2,0.5,0.3,.043,-4.5,1.3,-3.1,-0.1,
