Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Chucky Brown,1999-00,31,SAS,NBA,PF,30,27,602,10.0,.501,.017,.176,2.2,11.9,7.3,11.2,0.7,1.1,12.9,16.7,0.1,0.8,0.9,.073,-2.5,0.4,-2.1,0.0,
Antonio Daniels,1999-00,24,SAS,NBA,SG,68,1,1195,15.2,.541,.192,.294,1.6,6.4,4.1,24.4,2.4,0.3,13.0,17.2,1.9,1.7,3.6,.144,0.3,1.2,1.5,1.0,
Derrick Dial,1999-00,24,SAS,NBA,SG,8,0,95,12.0,.415,.261,.109,17.5,13.7,15.6,9.3,0.6,0.7,11.1,26.3,-0.1,0.1,0.1,.032,-1.5,-3.1,-4.6,-0.1,
Tim Duncan,1999-00,23,SAS,NBA,PF,74,74,2875,24.8,.555,.009,.471,10.8,24.8,18.1,15.5,1.2,4.0,13.5,28.7,6.7,6.4,13.0,.218,3.8,1.8,5.6,5.5,"MVP-5,AS,NBA1,DEF1"
Mario Elie,1999-00,36,SAS,NBA,SF,79,79,2217,10.4,.565,.407,.326,2.6,9.9,6.4,13.3,1.7,0.3,19.9,13.6,1.5,3.0,4.6,.099,-1.4,1.2,-0.3,1.0,
Sean Elliott,1999-00,31,SAS,NBA,SF,19,19,391,8.8,.475,.349,.302,1.8,11.4,6.8,11.1,1.6,0.4,13.7,16.4,0.0,0.6,0.5,.067,-2.8,0.2,-2.6,-0.1,
Jaren Jackson,1999-00,32,SAS,NBA,SG,81,12,1691,9.7,.503,.627,.105,2.4,9.5,6.1,11.0,1.7,0.3,11.4,15.7,0.8,2.3,3.1,.087,-1.3,0.8,-0.5,0.6,
Avery Johnson,1999-00,34,SAS,NBA,PG,82,82,2571,14.8,.500,.011,.182,1.5,5.3,3.5,32.5,1.6,0.5,13.2,19.0,3.3,3.0,6.3,.117,0.4,-0.1,0.3,1.5,
Steve Kerr,1999-00,34,SAS,NBA,PG,32,0,268,10.6,.564,.419,.149,1.3,6.5,4.0,7.2,0.8,0.0,8.2,14.8,0.4,0.3,0.6,.111,0.0,-0.6,-0.7,0.1,
Jerome Kersey,1999-00,37,SAS,NBA,SF,72,18,1310,10.0,.431,.025,.116,5.3,13.9,9.8,8.3,2.7,2.5,12.1,14.9,-0.5,2.6,2.1,.077,-3.2,2.9,-0.3,0.6,
Terry Porter,1999-00,36,SAS,NBA,PG,68,8,1613,16.6,.596,.447,.367,1.8,11.3,6.7,22.3,1.6,0.4,15.7,18.3,3.4,2.3,5.6,.168,2.5,0.8,3.4,2.2,
David Robinson,1999-00,34,SAS,NBA,C,80,80,2557,24.6,.568,.002,.496,9.0,24.5,17.1,10.3,2.0,4.9,11.6,25.6,6.2,6.4,12.7,.238,3.1,2.7,5.8,5.0,"AS,NBA3"
Malik Rose,1999-00,25,SAS,NBA,PF,74,3,1341,13.2,.525,.008,.514,11.8,16.4,14.2,5.7,1.4,2.7,17.3,19.7,0.9,2.4,3.4,.120,-3.1,0.5,-2.6,-0.2,
Felton Spencer,1999-00,32,SAS,NBA,C,26,0,149,13.6,.541,.000,.909,12.0,17.5,14.9,3.1,2.1,3.7,16.3,17.1,0.2,0.3,0.5,.159,-3.7,1.8,-2.0,0.0,
Samaki Walker,1999-00,23,SAS,NBA,PF,71,7,980,13.1,.499,.000,.413,9.3,21.6,15.8,6.4,0.5,2.5,15.1,20.0,0.3,1.7,2.0,.098,-2.6,-0.1,-2.7,-0.2,
