Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Kelenna Azubuike,2011-12,28,DAL,NBA,SG,3,0,18,-3.4,.438,.375,.000,0.0,0.0,0.0,0.0,2.9,0.0,33.3,30.9,-0.1,0.0,-0.1,-0.325,-10.3,-3.7,-14.0,-0.1,
Rodrigue Beaubois,2011-12,23,DAL,NBA,PG,53,12,1151,15.3,.496,.297,.155,1.9,12.8,7.4,22.7,2.6,1.9,12.8,22.0,0.5,1.7,2.2,.092,-0.4,1.7,1.3,1.0,
Brian Cardinal,2011-12,34,DAL,NBA,SF,44,0,277,3.3,.373,.891,.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11.0,-0.3,0.3,0.0,.004,-5.9,0.8,-5.2,-0.2,
Vince Carter,2011-12,35,DAL,NBA,SG,61,40,1542,13.6,.519,.378,.212,2.3,12.5,7.5,15.0,1.9,1.3,12.4,20.4,1.0,1.8,2.9,.090,-0.7,0.8,0.1,0.8,
Brendan Haywood,2011-12,32,DAL,NBA,C,54,54,1146,12.9,.520,.000,.421,13.7,18.0,15.9,2.6,1.1,3.8,14.5,12.8,1.1,1.6,2.7,.114,-2.1,0.2,-1.9,0.0,
Yi Jianlian,2011-12,24,DAL,NBA,PF,30,0,203,10.4,.433,.122,.256,6.7,20.3,13.6,4.1,1.8,3.1,13.3,24.1,-0.3,0.3,0.0,-0.003,-5.4,-0.3,-5.7,-0.2,
Dominique Jones,2011-12,23,DAL,NBA,SG,33,1,268,11.8,.493,.110,.507,3.8,14.6,9.2,24.6,2.0,1.5,23.9,20.3,-0.1,0.4,0.2,.044,-3.1,1.2,-1.9,0.0,
Jason Kidd,2011-12,38,DAL,NBA,PG,48,48,1379,13.1,.524,.817,.103,1.2,14.8,8.1,28.4,3.1,0.6,24.2,12.7,0.9,2.1,3.0,.104,-0.8,2.4,1.6,1.2,
Ian Mahinmi,2011-12,25,DAL,NBA,C,61,12,1139,13.5,.585,.004,.618,10.7,17.7,14.3,1.7,1.8,2.2,14.2,14.4,1.7,1.7,3.4,.144,-2.8,0.4,-2.3,-0.1,
Shawn Marion,2011-12,33,DAL,NBA,SF,63,63,1919,15.0,.488,.105,.144,8.6,18.6,13.6,11.5,1.8,1.5,12.5,19.0,1.0,2.7,3.7,.092,-0.2,0.6,0.5,1.2,DPOY-8
Dirk Nowitzki,2011-12,33,DAL,NBA,PF,62,62,2079,21.7,.564,.205,.343,2.5,19.9,11.3,12.6,1.1,1.2,9.0,29.2,5.0,2.6,7.6,.175,3.7,0.1,3.7,3.0,"MVP-12,AS,NBA3"
Lamar Odom,2011-12,32,DAL,NBA,SF,50,4,1027,9.2,.423,.318,.281,4.0,18.7,11.4,12.9,1.0,1.4,11.7,20.1,-0.9,1.2,0.3,.014,-3.2,0.1,-3.1,-0.3,
Jason Terry,2011-12,34,DAL,NBA,SG,63,1,2000,15.7,.540,.440,.134,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,2.0,1.8,3.8,.092,1.7,-0.3,1.4,1.7,6MOY-3
Delonte West,2011-12,28,DAL,NBA,PG,44,33,1060,15.3,.539,.211,.194,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,0.8,1.4,2.2,.098,-0.6,1.6,1.0,0.8,
Sean Williams,2011-12,25,DAL,NBA,C,8,0,65,18.8,.778,.000,.375,15.7,6.9,11.2,5.5,0.8,6.1,27.3,18.3,0.2,0.1,0.2,.182,-2.2,0.7,-1.5,0.0,
Brandan Wright,2011-12,24,DAL,NBA,C,49,0,791,21.6,.632,.004,.352,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17.0,2.2,1.3,3.5,.215,1.9,1.8,3.7,1.1,
