Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Kyle Anderson,2014-15,21,SAS,NBA,SF,33,8,358,8.2,.389,.124,.157,1.6,20.8,11.4,10.9,2.1,1.5,9.5,13.4,-0.3,0.6,0.3,.044,-3.8,2.3,-1.4,0.1,
Jeff Ayres,2014-15,27,SAS,NBA,PF,51,0,383,14.4,.618,.000,.379,11.2,23.3,17.3,5.5,1.1,1.6,19.0,16.3,0.6,0.6,1.2,.147,-2.4,0.3,-2.2,0.0,
Aron Baynes,2014-15,28,SAS,NBA,C,70,17,1122,15.9,.618,.012,.318,11.2,20.7,16.1,4.9,0.7,1.5,14.8,17.8,2.3,1.6,3.9,.166,-1.4,-0.4,-1.8,0.1,
Marco Belinelli,2014-15,28,SAS,NBA,SG,62,9,1388,12.4,.553,.489,.211,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,1.5,1.4,2.9,.100,-0.3,-0.7,-1.0,0.4,
Matt Bonner,2014-15,34,SAS,NBA,PF,72,19,935,10.1,.536,.548,.161,3.6,10.2,7.0,7.1,0.5,1.0,4.3,12.5,1.3,0.9,2.1,.110,-0.5,-0.2,-0.7,0.3,
Austin Daye,2014-15,26,SAS,NBA,SF,26,4,268,7.1,.441,.496,.035,2.6,22.8,12.9,5.1,1.5,0.8,13.4,22.9,-0.5,0.4,-0.1,-0.021,-4.6,-0.6,-5.2,-0.2,
Boris Diaw,2014-15,32,SAS,NBA,PF,81,15,1984,12.7,.526,.267,.147,4.5,15.2,10.0,17.9,0.9,0.9,15.8,18.3,1.3,2.3,3.6,.088,-0.6,0.2,-0.4,0.8,
Tim Duncan,2014-15,38,SAS,NBA,C,77,77,2227,22.6,.560,.009,.380,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,4.9,4.7,9.6,.207,2.3,2.8,5.1,4.0,"MVP-10,DPOY-8,AS,NBA3,DEF2"
Manu GinÃ³bili,2014-15,37,SAS,NBA,SG,70,0,1587,16.2,.544,.438,.346,2.0,12.8,7.5,28.6,2.2,0.9,18.5,23.9,1.4,2.3,3.7,.111,0.9,0.9,1.7,1.5,6MOY-8
Danny Green,2014-15,27,SAS,NBA,SG,81,80,2312,16.5,.596,.619,.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,4.0,3.9,7.8,.163,2.6,2.0,4.6,3.8,
JaMychal Green,2014-15,24,SAS,NBA,PF,4,0,25,9.9,.571,.286,.000,13.9,13.4,13.6,0.0,0.0,6.0,22.2,16.4,0.0,0.0,0.0,.071,-5.3,1.1,-4.2,0.0,
Cory Joseph,2014-15,23,SAS,NBA,PG,79,14,1444,15.5,.564,.107,.348,3.5,11.4,7.5,19.7,1.6,0.9,12.4,17.0,2.7,1.8,4.5,.149,0.2,1.3,1.4,1.2,
Kawhi Leonard,2014-15,23,SAS,NBA,SF,64,64,2033,22.0,.567,.234,.307,4.8,20.6,12.9,13.0,3.7,1.8,9.4,23.0,4.2,4.4,8.6,.204,2.8,3.1,5.9,4.1,"MVP-10,DPOY-1,DEF1"
Patty Mills,2014-15,26,SAS,NBA,PG,51,0,801,13.0,.496,.542,.119,3.0,7.5,5.3,16.9,1.8,0.2,9.0,22.1,0.6,0.9,1.4,.087,0.0,-0.2,-0.3,0.4,
Tony Parker,2014-15,32,SAS,NBA,PG,68,68,1953,15.9,.539,.107,.200,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,2.4,1.7,4.1,.100,0.1,-1.4,-1.3,0.3,
Tiago Splitter,2014-15,30,SAS,NBA,C,52,35,1030,18.9,.601,.000,.396,10.2,17.4,13.9,11.8,1.7,2.7,14.4,18.4,2.3,1.7,4.0,.189,0.8,1.5,2.3,1.1,
Reggie Williams,2014-15,28,SAS,NBA,SF,20,0,105,10.5,.454,.487,.103,5.5,12.7,9.2,14.4,0.5,0.0,4.7,18.5,0.1,0.1,0.2,.083,-2.0,-0.9,-3.0,0.0,
