Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
DÄvis BertÄns,2021-22,29,DAL,NBA,PF,22,0,306,11.2,.540,.827,.096,2.2,18.2,10.2,7.1,1.0,1.8,4.4,16.7,0.2,0.4,0.6,.098,-0.4,-0.3,-0.6,0.1,
Charlie Brown Jr.,2021-22,24,DAL,NBA,SG,3,0,15,5.1,.200,.600,.000,0.0,7.4,3.7,8.9,6.7,6.0,0.0,15.0,-0.1,0.0,0.0,-0.050,-7.7,5.1,-2.6,0.0,
Moses Brown,2021-22,22,DAL,NBA,C,26,1,169,15.5,.588,.000,.860,10.5,29.6,20.1,0.9,0.9,4.8,16.9,22.1,0.1,0.3,0.4,.111,-4.7,-0.2,-4.8,-0.1,
Sterling Brown,2021-22,26,DAL,NBA,SG,49,3,628,8.4,.495,.594,.097,4.6,21.8,13.2,7.5,1.1,1.0,12.5,13.2,-0.1,0.9,0.8,.061,-3.4,0.5,-2.9,-0.1,
Jalen Brunson,2021-22,25,DAL,NBA,SG,79,61,2524,17.1,.583,.250,.211,1.9,11.7,6.8,24.3,1.3,0.1,10.1,21.9,4.9,2.7,7.5,.143,0.9,0.0,0.9,1.9,
Reggie Bullock,2021-22,30,DAL,NBA,SF,68,37,1902,9.2,.558,.782,.096,1.9,12.2,7.0,6.1,1.1,0.7,7.1,13.3,1.2,2.0,3.2,.080,-1.4,0.0,-1.4,0.3,
Trey Burke,2021-22,29,DAL,NBA,PG,42,0,441,10.0,.475,.381,.107,1.0,7.3,4.2,20.7,1.4,0.0,10.4,25.6,-0.4,0.4,0.0,.003,-3.6,-1.4,-5.0,-0.3,
Willie Cauley-Stein,2021-22,28,DAL,NBA,C,18,2,177,8.4,.474,.057,.057,8.2,15.7,11.9,7.0,1.7,1.5,16.3,10.9,0.0,0.2,0.2,.063,-4.1,0.9,-3.1,0.0,
Marquese Chriss,2021-22,24,DAL,NBA,PF,34,0,346,14.8,.518,.187,.246,10.6,22.5,16.5,7.7,1.9,3.1,10.3,21.5,0.2,0.6,0.8,.108,-3.8,0.0,-3.8,-0.2,
Spencer Dinwiddie,2021-22,28,DAL,NBA,PG,23,7,650,19.0,.624,.428,.449,1.5,10.8,6.2,22.0,1.3,0.8,9.6,22.3,1.8,0.7,2.5,.182,2.8,0.1,2.9,0.8,
Luka DonÄiÄ,2021-22,22,DAL,NBA,PG,65,65,2301,25.1,.571,.406,.349,2.7,26.0,14.3,46.0,1.6,1.4,15.3,37.4,3.8,3.8,7.6,.159,6.4,1.8,8.2,5.9,"MVP-5,AS,NBA1"
Dorian Finney-Smith,2021-22,28,DAL,NBA,PF,80,80,2644,12.5,.604,.629,.120,5.1,10.7,7.9,8.2,1.7,1.3,9.9,13.8,3.4,3.2,6.6,.121,0.1,0.7,0.8,1.9,
Josh Green,2021-22,21,DAL,NBA,SG,67,3,1039,11.9,.578,.305,.176,5.6,11.7,8.6,11.0,2.2,1.2,13.8,13.9,1.0,1.4,2.4,.111,-2.4,1.4,-1.0,0.3,
Tim Hardaway Jr.,2021-22,29,DAL,NBA,SG,42,20,1245,12.7,.520,.574,.194,1.2,12.8,7.0,11.4,1.5,0.4,5.6,22.0,0.5,1.5,2.0,.077,-0.4,0.2,-0.2,0.6,
Carlik Jones,2021-22,24,DAL,NBA,PG,3,0,19,-4.0,.127,.143,.286,5.8,11.7,8.8,32.3,2.6,0.0,27.6,25.8,-0.2,0.0,-0.1,-0.338,-13.0,-4.3,-17.3,-0.1,
George King,2021-22,28,DAL,NBA,SF,4,0,19,-12.3,.085,.800,.400,0.0,29.3,14.6,0.0,0.0,0.0,14.5,16.3,-0.1,0.0,-0.1,-0.296,-16.5,-3.5,-20.1,-0.1,
Maxi Kleber,2021-22,30,DAL,NBA,PF,59,21,1450,11.0,.537,.720,.184,5.4,21.5,13.4,6.5,1.0,3.6,10.9,13.3,0.7,2.3,3.0,.098,-1.6,1.2,-0.4,0.6,6MOY-11
Brandon Knight,2021-22,30,DAL,NBA,PG,5,0,65,13.0,.561,.680,.320,0.0,13.7,6.8,18.6,0.8,0.0,12.3,22.5,0.1,0.1,0.1,.091,-2.7,-1.9,-4.6,0.0,
Boban MarjanoviÄ,2021-22,33,DAL,NBA,C,23,0,128,18.5,.615,.057,.314,6.9,27.0,16.9,4.8,0.0,2.1,15.8,33.3,-0.1,0.2,0.1,.045,-3.2,-1.2,-4.4,-0.1,
JaQuori McLaughlin,2021-22,24,DAL,NBA,PG,4,0,11,-2.9,.000,.500,.000,0.0,0.0,0.0,22.3,0.0,0.0,0.0,8.2,0.0,0.0,0.0,-0.101,-9.4,-4.2,-13.6,0.0,
Frank Ntilikina,2021-22,23,DAL,NBA,SG,58,5,685,10.4,.513,.498,.112,1.9,10.9,6.4,14.7,2.0,0.9,11.7,17.4,0.1,0.9,0.9,.065,-2.8,0.9,-1.9,0.0,
