Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Ray Allen,2010-11,35,BOS,NBA,SG,80,80,2890,16.4,.615,.387,.224,2.3,9.0,5.8,12.7,1.4,0.4,9.8,19.8,5.8,4.2,10.0,.166,2.3,0.6,2.9,3.6,AS
Carlos Arroyo,2010-11,31,BOS,NBA,PG,15,1,190,6.7,.447,.143,.343,4.8,9.8,7.4,18.6,2.0,0.0,29.7,14.5,-0.2,0.3,0.1,.016,-4.1,1.0,-3.0,-0.1,
Avery Bradley,2010-11,20,BOS,NBA,PG,31,0,162,2.2,.360,.075,.179,3.2,9.3,6.5,11.9,3.0,0.0,18.1,26.1,-0.8,0.3,-0.5,-0.139,-10.8,-0.3,-11.1,-0.4,
Marquis Daniels,2010-11,30,BOS,NBA,SF,49,0,938,11.7,.527,.091,.246,3.3,11.0,7.4,10.6,2.2,1.8,12.9,15.1,0.3,1.7,2.0,.103,-1.7,2.3,0.6,0.6,
Glen Davis,2010-11,25,BOS,NBA,C,78,13,2298,12.8,.499,.019,.331,5.7,16.4,11.4,6.6,1.8,1.0,8.5,20.9,0.6,4.3,4.9,.102,-2.6,0.7,-1.9,0.0,6MOY-4
Semih Erden,2010-11,24,BOS,NBA,C,37,7,531,10.8,.621,.000,.557,7.6,16.6,12.4,5.5,1.3,3.1,20.9,13.8,0.4,1.0,1.4,.128,-4.3,2.0,-2.3,0.0,
Kevin Garnett,2010-11,34,BOS,NBA,PF,71,71,2220,20.6,.575,.006,.264,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,3.4,5.6,9.0,.194,1.8,2.9,4.7,3.8,"DPOY-2,AS,DEF1"
Jeff Green,2010-11,24,BOS,NBA,SF,26,2,612,12.9,.553,.134,.312,3.4,13.3,8.6,5.1,1.1,2.0,9.1,19.8,0.5,1.0,1.5,.118,-1.5,0.8,-0.7,0.2,
Luke Harangody,2010-11,23,BOS,NBA,PF,28,0,241,8.7,.423,.141,.113,9.2,18.3,14.0,6.4,0.9,2.3,6.3,15.8,-0.1,0.4,0.4,.075,-4.9,-0.2,-5.2,-0.2,
Chris Johnson,2010-11,25,BOS,NBA,C,4,0,32,9.9,.773,.000,.667,4.1,14.5,9.6,4.5,0.0,7.3,34.0,8.8,0.0,0.1,0.1,.118,-3.0,2.6,-0.4,0.0,
Nenad KrstiÄ,2010-11,27,BOS,NBA,C,24,20,553,14.3,.598,.000,.544,11.1,17.0,14.2,2.3,0.8,1.1,11.2,17.8,1.0,0.9,2.0,.170,-1.4,-0.3,-1.8,0.0,
Troy Murphy,2010-11,30,BOS,NBA,PF,17,0,178,10.1,.503,.263,.342,8.1,17.6,13.1,5.0,2.4,0.4,13.8,13.7,0.1,0.4,0.4,.111,-2.8,1.5,-1.3,0.0,
Jermaine O'Neal,2010-11,32,BOS,NBA,C,24,10,431,9.2,.504,.009,.394,7.6,17.0,12.6,4.3,0.2,5.4,17.4,17.2,-0.2,0.8,0.6,.065,-5.4,1.3,-4.2,-0.2,
Shaquille O'Neal,2010-11,38,BOS,NBA,C,37,36,752,17.4,.659,.000,.652,8.3,20.1,14.6,5.9,1.1,4.4,17.8,20.1,1.1,1.6,2.7,.174,-1.7,2.0,0.3,0.4,
Sasha PavloviÄ,2010-11,27,BOS,NBA,SG,17,0,149,5.1,.550,.385,.192,0.9,10.1,5.8,2.9,1.8,0.0,17.5,11.0,-0.1,0.2,0.2,.051,-5.3,1.2,-4.1,-0.1,
Kendrick Perkins,2010-11,26,BOS,NBA,C,12,7,313,10.2,.568,.000,.678,9.6,27.5,19.1,4.8,0.3,2.5,24.6,15.6,-0.1,0.6,0.6,.088,-3.6,1.1,-2.5,0.0,
Paul Pierce,2010-11,33,BOS,NBA,SF,80,80,2774,19.7,.620,.291,.440,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24.0,6.5,5.1,11.6,.201,3.0,1.6,4.6,4.6,AS
Nate Robinson,2010-11,26,BOS,NBA,PG,55,11,983,10.2,.512,.532,.111,2.0,8.7,5.6,17.4,1.6,0.3,14.8,21.7,-0.3,1.5,1.1,.054,-2.3,0.0,-2.3,-0.1,
Rajon Rondo,2010-11,24,BOS,NBA,PG,68,68,2527,17.1,.495,.064,.197,4.5,9.7,7.2,47.1,3.2,0.3,24.3,18.3,1.8,4.8,6.6,.126,1.6,1.4,3.1,3.2,"MVP-10,DPOY-5,AS,DEF1"
Von Wafer,2010-11,25,BOS,NBA,SG,58,2,553,10.6,.524,.421,.239,1.7,8.8,5.5,9.8,1.7,0.7,10.2,17.0,0.2,0.9,1.1,.092,-2.3,0.9,-1.4,0.1,
Delonte West,2010-11,27,BOS,NBA,PG,24,2,453,12.3,.533,.275,.125,1.7,8.0,5.0,22.0,2.3,1.7,19.2,16.6,0.1,0.8,0.9,.093,-0.5,2.3,1.8,0.4,
