Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Anthony Bennett,2015-16,22,TOR,NBA,PF,19,0,84,10.4,.446,.519,.370,8.3,22.8,15.7,0.0,3.1,0.0,11.3,19.2,0.0,0.1,0.1,.054,-2.9,-1.1,-3.9,0.0,
Bismack Biyombo,2015-16,23,TOR,NBA,C,82,22,1808,14.9,.586,.003,.785,11.7,29.5,20.8,2.4,0.5,6.1,15.5,11.5,2.8,3.1,5.9,.156,-1.3,1.1,-0.2,0.8,
Bruno Caboclo,2015-16,20,TOR,NBA,SF,6,1,43,-7.7,.125,.583,.000,2.7,2.6,2.7,3.2,2.4,1.9,25.0,16.9,-0.3,0.0,-0.3,-0.283,-14.0,-3.6,-17.6,-0.2,
DeMarre Carroll,2015-16,29,TOR,NBA,SF,26,22,786,11.9,.490,.437,.185,4.6,13.1,8.9,5.5,2.9,0.6,8.8,18.5,0.2,1.0,1.2,.074,-0.8,1.1,0.3,0.5,
DeMar DeRozan,2015-16,26,TOR,NBA,SG,78,78,2804,21.5,.550,.101,.474,2.7,11.5,7.1,20.8,1.5,0.6,9.5,29.8,7.5,2.4,9.9,.169,3.2,-0.7,2.5,3.2,AS
James Johnson,2015-16,28,TOR,NBA,PF,57,32,926,11.4,.532,.275,.283,3.5,11.9,7.8,11.4,1.6,2.9,16.7,15.9,0.3,1.0,1.3,.068,-1.5,0.5,-1.0,0.2,
Cory Joseph,2015-16,24,TOR,NBA,SG,80,4,2046,12.4,.512,.188,.297,2.2,9.4,5.9,19.3,1.6,0.8,13.4,17.0,1.8,1.7,3.5,.082,-1.1,-0.1,-1.2,0.4,
Kyle Lowry,2015-16,29,TOR,NBA,PG,77,77,2851,22.2,.578,.457,.410,2.2,12.3,7.3,29.9,2.9,1.0,13.7,26.1,8.0,3.7,11.6,.196,4.7,1.1,5.8,5.7,"MVP-10,DPOY-13,AS,NBA3"
Lucas Nogueira,2015-16,23,TOR,NBA,C,29,1,225,15.6,.642,.068,.341,9.3,14.0,11.7,4.9,2.8,4.4,17.9,12.4,0.3,0.4,0.7,.154,-1.7,1.7,0.0,0.1,
Patrick Patterson,2015-16,26,TOR,NBA,PF,79,0,2020,10.6,.534,.594,.069,4.4,14.8,9.7,7.1,1.4,1.3,11.3,12.9,1.6,2.0,3.6,.086,-0.1,0.0,-0.1,1.0,6MOY-16
Norman Powell,2015-16,22,TOR,NBA,SG,49,24,725,13.3,.541,.389,.231,2.6,14.8,8.8,10.4,2.1,1.1,11.3,17.8,0.7,0.9,1.6,.105,-0.5,0.3,-0.3,0.3,
Terrence Ross,2015-16,24,TOR,NBA,SF,73,7,1747,12.9,.551,.542,.099,1.4,10.6,6.1,5.3,1.6,1.2,6.6,18.2,2.1,1.6,3.6,.100,0.6,-0.3,0.3,1.0,
Luis Scola,2015-16,35,TOR,NBA,PF,76,76,1636,13.6,.523,.269,.140,6.0,19.0,12.6,6.8,1.5,1.4,9.7,19.5,1.4,1.9,3.3,.098,-0.8,-0.3,-1.1,0.4,
Jason Thompson,2015-16,29,TOR,NBA,C,19,6,292,14.7,.575,.227,.333,8.8,22.4,15.7,5.3,1.4,3.4,9.6,13.0,0.6,0.4,1.0,.163,-1.2,0.6,-0.6,0.1,
Jonas ValanÄiÅ«nas,2015-16,23,TOR,NBA,C,60,59,1557,22.6,.610,.000,.397,13.8,26.3,20.1,4.8,0.8,4.2,11.9,20.9,4.5,2.4,6.9,.211,2.1,-0.5,1.7,1.4,
Delon Wright,2015-16,23,TOR,NBA,PG,27,1,229,17.8,.540,.163,.438,4.1,14.3,9.3,22.5,1.8,1.1,14.4,22.1,0.3,0.2,0.6,.124,1.1,-0.3,0.9,0.2,
