Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Courtney Alexander,2000-01,23,DAL,NBA,PG,38,6,472,6.8,.404,.056,.253,4.9,9.9,7.5,6.9,1.7,0.5,9.6,21.1,-0.5,0.4,-0.1,-0.013,-5.5,-0.8,-6.2,-0.5,
Calvin Booth,2000-01,24,DAL,NBA,C,15,7,293,18.9,.568,.000,.393,9.4,17.8,13.7,10.4,2.1,7.3,14.7,17.9,0.5,0.6,1.1,.176,-0.5,3.6,3.2,0.4,
Shawn Bradley,2000-01,28,DAL,NBA,C,82,35,2001,16.2,.551,.013,.398,9.2,24.4,17.0,2.8,0.9,8.1,14.3,13.9,2.5,3.8,6.3,.151,-1.0,2.5,1.6,1.8,
Mark Bryant,2000-01,35,DAL,NBA,PF,18,1,101,2.1,.428,.000,.250,4.5,18.3,11.6,4.2,0.5,1.4,18.4,12.2,-0.1,0.1,0.0,.005,-9.0,-0.2,-9.2,-0.2,
Greg Buckner,2000-01,24,DAL,NBA,SG,37,9,820,12.1,.503,.036,.422,8.4,12.9,10.7,8.8,2.1,0.8,10.6,14.1,1.1,0.9,2.0,.118,-1.2,0.7,-0.5,0.3,
Bill Curley,2000-01,28,DAL,NBA,PF,5,0,15,-8.3,.260,.250,1.000,0.0,0.0,0.0,0.0,3.4,4.8,25.8,23.5,-0.1,0.0,-0.1,-0.314,-15.9,-0.2,-16.1,-0.1,
Hubert Davis,2000-01,30,DAL,NBA,PG,51,7,1261,9.1,.559,.424,.131,1.6,7.9,4.8,7.2,1.2,0.1,14.4,14.0,0.8,0.7,1.5,.058,-1.1,-0.6,-1.7,0.1,
Howard Eisley,2000-01,28,DAL,NBA,SG,82,40,2426,11.7,.507,.399,.187,1.1,7.8,4.5,18.2,2.1,0.4,12.3,15.6,2.4,2.0,4.4,.087,-0.5,0.6,0.0,1.2,
Obinna Ekezie,2000-01,25,DAL,NBA,PF,4,0,8,-20.0,.000,.000,.000,0.0,27.2,14.0,0.0,0.0,0.0,0.0,22.7,-0.1,0.0,-0.1,-0.490,-20.7,-6.9,-27.6,0.0,
Michael Finley,2000-01,27,DAL,NBA,SF,82,82,3443,18.2,.521,.169,.209,3.6,10.0,6.9,18.3,1.8,0.7,10.1,24.9,5.6,2.9,8.5,.119,2.4,-0.5,1.9,3.4,"MVP-15,AS"
Donnell Harvey,2000-01,20,DAL,NBA,PF,18,0,65,9.8,.523,.000,1.143,10.6,23.4,17.2,4.7,2.4,1.1,25.0,19.6,-0.1,0.1,0.1,.039,-6.6,0.1,-6.5,-0.1,
Juwan Howard,2000-01,27,DAL,NBA,PF,27,27,993,16.6,.538,.008,.325,5.8,15.7,10.9,12.0,1.5,1.1,14.0,23.8,1.1,1.1,2.2,.106,-0.3,-0.3,-0.6,0.4,
Christian Laettner,2000-01,31,DAL,NBA,C,53,35,930,16.7,.554,.009,.254,9.2,16.0,12.7,12.0,2.2,2.1,16.3,21.0,1.3,1.3,2.6,.134,-0.5,1.3,0.8,0.6,
Vernon Maxwell,2000-01,35,DAL,NBA,PG,19,0,285,4.9,.396,.480,.102,0.4,10.7,5.7,10.5,1.6,0.8,14.2,19.0,-0.6,0.2,-0.3,-0.052,-5.0,-0.3,-5.3,-0.2,
Eduardo NÃ¡jera,2000-01,24,DAL,NBA,PF,40,4,431,14.0,.522,.027,.297,10.9,13.6,12.3,9.7,1.6,1.3,11.9,15.0,0.6,0.4,1.1,.120,0.1,-0.2,-0.1,0.2,
Steve Nash,2000-01,26,DAL,NBA,PG,70,70,2387,19.6,.603,.277,.326,2.2,8.1,5.2,34.6,1.6,0.1,18.5,21.1,6.8,1.6,8.4,.169,3.8,-1.1,2.8,2.9,
Dirk Nowitzki,2000-01,22,DAL,NBA,PF,82,82,3125,22.8,.601,.313,.431,4.4,22.1,13.5,9.4,1.3,2.3,9.5,23.8,10.3,4.3,14.6,.224,4.9,0.5,5.4,5.9,NBA3
Gary Trent,2000-01,26,DAL,NBA,PF,33,4,319,13.8,.456,.008,.277,14.0,18.1,16.1,5.2,2.1,1.8,13.1,23.9,-0.1,0.5,0.4,.057,-3.2,-1.2,-4.3,-0.2,
Loy Vaught,2000-01,32,DAL,NBA,PF,37,1,392,11.9,.461,.000,.050,10.2,24.4,17.5,6.4,2.0,0.9,12.7,16.4,0.1,0.6,0.7,.084,-2.4,0.1,-2.3,0.0,
Wang Zhizhi,2000-01,23,DAL,NBA,C,5,0,38,14.9,.513,.105,.526,3.0,17.2,10.3,0.0,0.0,0.0,4.1,29.2,0.1,0.0,0.1,.122,-4.6,-4.2,-8.8,-0.1,
