Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
38,38,2000-01-15,@,MIN,W,104,91,,40,82,.488,11,22,.500,29,60,.483,.555,13,24,.542,12,40,52,31,2,10,12,22,33,85,.388,6,12,.500,27,73,.370,.424,19,26,.731,8,30,38,27,6,7,6,18
39,39,2000-01-17,,SEA,L,81,82,,33,83,.398,3,21,.143,30,62,.484,.416,12,20,.600,11,31,42,19,9,11,16,18,30,74,.405,8,26,.308,22,48,.458,.459,14,20,.700,6,34,40,15,7,2,20,20
40,40,2000-01-19,,CLE,W,95,86,,28,81,.346,4,17,.235,24,64,.375,.370,35,50,.700,18,41,59,16,2,10,14,29,32,84,.381,1,8,.125,31,76,.408,.387,21,32,.656,12,38,50,15,10,3,10,38
41,41,2000-01-22,,POR,L,91,95,,37,82,.451,3,11,.273,34,71,.479,.470,14,20,.700,8,29,37,22,8,10,11,19,40,87,.460,3,13,.231,37,74,.500,.477,12,17,.706,10,35,45,23,8,4,11,19
42,42,2000-01-24,@,UTA,L,101,105,2OT,40,98,.408,3,14,.214,37,84,.440,.423,18,23,.783,12,32,44,23,11,11,20,32,37,83,.446,3,12,.250,34,71,.479,.464,28,32,.875,14,37,51,22,4,6,27,31
43,43,2000-01-28,,MIL,W,117,89,,45,85,.529,5,17,.294,40,68,.588,.559,22,28,.786,10,33,43,31,13,11,12,19,34,89,.382,4,15,.267,30,74,.405,.404,17,21,.810,12,28,40,16,7,3,17,25
44,44,2000-01-30,@,HOU,L,83,89,,31,86,.360,3,9,.333,28,77,.364,.378,18,29,.621,13,28,41,18,7,0,11,25,29,68,.426,8,23,.348,21,45,.467,.485,23,31,.742,5,42,47,16,3,8,17,23
45,45,2000-02-01,@,SAS,L,81,105,,34,78,.436,1,10,.100,33,68,.485,.442,12,20,.600,8,25,33,22,5,8,11,20,43,82,.524,5,11,.455,38,71,.535,.555,14,19,.737,9,37,46,23,6,3,12,19
46,46,2000-02-04,,UTA,W,113,67,,34,69,.493,5,12,.417,29,57,.509,.529,40,55,.727,14,39,53,27,12,10,16,26,24,81,.296,0,7,.000,24,74,.324,.296,19,26,.731,13,26,39,15,8,2,20,39
47,47,2000-02-07,,DEN,W,106,98,,42,83,.506,6,11,.545,36,72,.500,.542,16,28,.571,11,36,47,27,5,9,10,18,39,93,.419,9,21,.429,30,72,.417,.468,11,14,.786,15,33,48,24,4,7,11,23
48,48,2000-02-09,,MIN,W,114,81,,38,79,.481,3,11,.273,35,68,.515,.500,35,42,.833,13,41,54,25,8,7,18,25,30,88,.341,2,14,.143,28,74,.378,.352,19,27,.704,12,27,39,17,9,8,12,32
49,49,2000-02-15,@,CHI,W,88,76,,33,82,.402,5,18,.278,28,64,.438,.433,17,20,.850,14,35,49,23,9,8,14,16,29,77,.377,5,9,.556,24,68,.353,.409,13,15,.867,9,28,37,23,5,5,15,24
50,50,2000-02-16,@,CHH,W,92,85,,34,88,.386,1,8,.125,33,80,.413,.392,23,28,.821,12,34,46,25,7,6,10,15,32,77,.416,2,12,.167,30,65,.462,.429,19,22,.864,7,35,42,19,6,10,13,22
51,51,2000-02-18,@,ORL,W,107,99,OT,40,81,.494,4,11,.364,36,70,.514,.519,23,27,.852,6,32,38,30,10,5,17,18,44,97,.454,4,16,.250,40,81,.494,.474,7,11,.636,12,32,44,26,6,2,17,27
52,52,2000-02-20,@,PHI,W,87,84,,36,80,.450,4,12,.333,32,68,.471,.475,11,19,.579,12,27,39,25,6,11,14,21,33,85,.388,5,9,.556,28,76,.368,.418,13,21,.619,21,30,51,23,9,3,18,20
53,53,2000-02-22,@,NJN,W,97,89,,38,82,.463,1,6,.167,37,76,.487,.470,20,29,.690,13,29,42,22,5,6,8,23,34,78,.436,2,17,.118,32,61,.525,.449,19,26,.731,11,31,42,21,4,6,10,24
54,54,2000-02-23,@,CLE,W,116,98,,46,89,.517,11,20,.550,35,69,.507,.579,13,16,.813,8,28,36,34,7,8,8,23,37,79,.468,6,12,.500,31,67,.463,.506,18,23,.783,12,29,41,20,6,2,17,24
55,55,2000-02-25,,BOS,W,109,96,,41,77,.532,2,7,.286,39,70,.557,.545,25,38,.658,8,39,47,35,8,8,19,24,37,89,.416,2,10,.200,35,79,.443,.427,20,30,.667,11,27,38,23,13,1,12,28
56,56,2000-02-27,,HOU,W,101,85,,41,77,.532,6,13,.462,35,64,.547,.571,13,23,.565,8,41,49,26,7,10,18,23,29,81,.358,7,21,.333,22,60,.367,.401,20,25,.800,9,30,39,18,13,1,14,24
57,57,2000-02-29,@,POR,W,90,87,,31,69,.449,6,15,.400,25,54,.463,.493,22,27,.815,11,32,43,21,6,6,19,17,36,89,.404,4,17,.235,32,72,.444,.427,11,14,.786,17,27,44,18,13,0,11,22
58,58,2000-03-01,,VAN,W,103,91,,39,87,.448,6,17,.353,33,70,.471,.483,19,27,.704,17,25,42,27,9,8,12,20,34,76,.447,8,15,.533,26,61,.426,.500,15,19,.789,12,27,39,17,5,3,20,25
59,59,2000-03-03,,IND,W,107,92,,41,89,.461,4,7,.571,37,82,.451,.483,21,26,.808,17,33,50,22,5,6,13,31,30,76,.395,6,15,.400,24,61,.393,.434,26,36,.722,10,29,39,14,7,6,18,29
60,60,2000-03-05,,MIA,W,93,80,,30,76,.395,6,20,.300,24,56,.429,.434,27,36,.750,12,36,48,22,7,5,13,22,30,72,.417,4,9,.444,26,63,.413,.444,16,24,.667,6,36,42,19,6,3,17,29
61,61,2000-03-06,@,LAC,W,123,103,,50,82,.610,3,7,.429,47,75,.627,.628,20,34,.588,15,35,50,31,3,1,14,26,38,93,.409,4,16,.250,34,77,.442,.430,23,31,.742,18,22,40,13,7,5,10,32
62,62,2000-03-09,@,GSW,W,109,92,,40,83,.482,6,14,.429,34,69,.493,.518,23,27,.852,14,35,49,24,9,3,15,26,35,82,.427,0,6,.000,35,76,.461,.427,22,37,.595,15,31,46,22,8,7,16,22
63,63,2000-03-12,,SAC,W,109,106,,46,98,.469,3,11,.273,43,87,.494,.485,14,21,.667,26,33,59,28,6,6,17,21,41,85,.482,9,23,.391,32,62,.516,.535,15,19,.789,9,24,33,24,8,3,14,26
64,64,2000-03-13,@,DEN,W,118,108,,41,80,.513,6,12,.500,35,68,.515,.550,30,37,.811,11,36,47,25,5,2,12,26,39,88,.443,7,16,.438,32,72,.444,.483,23,27,.852,12,24,36,23,6,3,11,28
65,65,2000-03-16,@,WAS,L,102,109,,37,74,.500,5,13,.385,32,61,.525,.534,23,32,.719,15,23,38,24,5,5,17,30,38,76,.500,5,7,.714,33,69,.478,.533,28,35,.800,12,25,37,25,7,3,11,28
66,66,2000-03-17,@,DET,W,110,82,,45,92,.489,4,14,.286,41,78,.526,.511,16,22,.727,13,36,49,31,7,6,15,25,30,85,.353,2,15,.133,28,70,.400,.365,20,29,.690,14,31,45,16,6,0,18,26
67,67,2000-03-19,@,NYK,W,92,85,,34,80,.425,5,15,.333,29,65,.446,.456,19,32,.594,12,34,46,19,6,4,9,19,33,81,.407,5,10,.500,28,71,.394,.438,14,20,.700,13,35,48,19,2,2,12,25
68,68,2000-03-20,@,MIA,W,100,89,,38,75,.507,4,9,.444,34,66,.515,.533,20,23,.870,7,30,37,19,5,7,14,22,34,81,.420,2,15,.133,32,66,.485,.432,19,24,.792,7,25,32,19,7,2,8,24
69,69,2000-03-22,,GSW,W,119,96,,42,84,.500,6,19,.316,36,65,.554,.536,29,38,.763,17,36,53,30,8,6,22,30,36,90,.400,2,10,.200,34,80,.425,.411,22,34,.647,18,22,40,17,14,3,17,32
70,70,2000-03-24,,PHO,W,109,101,,40,83,.482,5,16,.313,35,67,.522,.512,24,32,.750,11,27,38,23,11,6,8,19,40,85,.471,8,16,.500,32,69,.464,.518,13,18,.722,17,31,48,17,6,0,18,29
71,71,2000-03-26,@,SAC,W,90,89,,34,89,.382,4,11,.364,30,78,.385,.404,18,25,.720,15,38,53,15,5,5,9,15,38,87,.437,4,18,.222,34,69,.493,.460,9,13,.692,11,33,44,20,5,6,12,24
72,72,2000-03-29,@,VAN,W,108,99,,45,90,.500,6,13,.462,39,77,.506,.533,12,19,.632,16,21,37,27,9,5,8,21,40,74,.541,5,14,.357,35,60,.583,.574,14,19,.737,11,27,38,27,5,5,17,20
73,73,2000-03-31,,PHI,W,100,88,,42,79,.532,2,10,.200,40,69,.580,.544,14,18,.778,12,38,50,30,6,13,16,20,36,96,.375,2,9,.222,34,87,.391,.385,14,20,.700,16,22,38,20,12,3,9,19
74,74,2000-04-02,,NYK,W,106,82,,39,76,.513,4,11,.364,35,65,.538,.539,24,29,.828,10,40,50,31,4,9,8,13,34,91,.374,6,14,.429,28,77,.364,.407,8,8,1.000,12,25,37,17,4,2,7,23
75,75,2000-04-04,@,PHO,W,84,83,,33,82,.402,1,7,.143,32,75,.427,.409,17,25,.680,14,34,48,18,8,2,18,19,33,84,.393,3,15,.200,30,69,.435,.411,14,19,.737,10,35,45,24,5,7,13,27
76,76,2000-04-05,@,GSW,W,111,104,,40,79,.506,8,14,.571,32,65,.492,.557,23,30,.767,7,33,40,26,7,3,10,21,40,96,.417,6,15,.400,34,81,.420,.448,18,26,.692,23,35,58,28,10,2,12,23
77,77,2000-04-08,,SAS,L,80,98,,30,95,.316,3,20,.150,27,75,.360,.332,17,24,.708,19,31,50,18,8,5,9,26,35,75,.467,2,9,.222,33,66,.500,.480,26,32,.813,8,42,50,19,7,6,10,23
78,78,2000-04-10,,SEA,W,106,103,OT,38,95,.400,4,16,.250,34,79,.430,.421,26,30,.867,16,40,56,23,6,1,13,27,39,96,.406,9,23,.391,30,73,.411,.453,16,28,.571,14,35,49,22,7,3,13,30
79,79,2000-04-14,,SAC,W,121,114,,49,89,.551,4,12,.333,45,77,.584,.573,19,27,.704,14,29,43,25,10,8,21,24,42,93,.452,5,20,.250,37,73,.507,.478,25,33,.758,14,24,38,22,13,4,16,21
80,80,2000-04-16,,MIN,W,101,95,,36,74,.486,2,12,.167,34,62,.548,.500,27,31,.871,11,29,40,28,11,5,16,18,39,90,.433,1,6,.167,38,84,.452,.439,16,21,.762,20,26,46,22,10,3,11,23
81,81,2000-04-18,@,DAL,L,102,112,,43,92,.467,7,18,.389,36,74,.486,.505,9,20,.450,25,31,56,28,4,3,24,26,42,87,.483,3,10,.300,39,77,.506,.500,25,28,.893,14,27,41,19,15,5,11,25
82,82,2000-04-19,@,SAS,L,98,103,OT,41,102,.402,4,23,.174,37,79,.468,.422,12,20,.600,22,36,58,23,4,3,11,22,41,88,.466,6,14,.429,35,74,.473,.500,15,24,.625,11,40,51,27,6,4,15,23
,,,,,67-15,8267,7566,,3137,6836,.459,344,1047,.329,2793,5789,.482,.484,1649,2368,.696,1117,2738,3855,1921,613,534,1143,1841,2838,6824,.416,372,1142,.326,2466,5682,.434,.443,1518,2045,.742,1006,2531,3537,1597,627,345,1196,2099
