Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
DeMar DeRozan,2025-26,36,SAC,NBA,PF,77,77,2406,17.8,.594,.146,.429,1.6,9.1,5.3,20.0,1.6,0.9,7.4,22.8,5.2,0.4,5.6,.112,0.9,-1.0,-0.1,1.1,
Nique Clifford,2025-26,23,SAC,NBA,SG,75,28,1882,9.0,.505,.388,.163,3.8,13.3,8.4,13.0,1.7,1.2,15.4,17.0,-1.2,0.6,-0.6,-0.014,-3.7,-1.2,-4.9,-1.4,
Maxime Raynaud,2025-26,22,SAC,NBA,C,74,56,1964,16.0,.619,.110,.250,7.9,24.3,15.8,7.6,0.9,1.8,11.2,18.2,2.6,1.0,3.6,.088,-0.9,-1.6,-2.4,-0.2,
Precious Achiuwa,2025-26,26,SAC,NBA,C,73,57,1745,16.2,.558,.162,.232,11.0,20.8,15.8,8.5,1.8,2.6,9.0,17.6,1.8,1.2,2.9,.081,-0.5,-1.1,-1.6,0.2,
Russell Westbrook,2025-26,37,SAC,NBA,SF,64,58,1853,15.1,.528,.452,.218,4.7,16.6,10.5,34.3,2.2,0.6,18.5,25.9,-0.6,0.9,0.4,.009,0.6,-1.0,-0.4,0.7,
Malik Monk,2025-26,27,SAC,NBA,SG,62,3,1364,14.2,.568,.497,.169,1.2,8.6,4.8,20.6,1.3,1.6,11.8,24.0,0.8,0.2,1.0,.034,0.8,-2.1,-1.3,0.2,
Dylan Cardwell,2025-26,24,SAC,NBA,C,44,1,907,15.8,.591,.022,.285,17.6,23.5,20.5,9.2,1.6,6.8,16.2,11.3,1.4,0.9,2.3,.122,-2.5,0.6,-1.9,0.0,
Drew Eubanks,2025-26,28,SAC,NBA,C,42,11,552,13.6,.605,.045,.365,7.7,18.3,12.9,5.0,1.3,4.3,14.2,16.3,0.3,0.3,0.6,.053,-3.0,-0.7,-3.7,-0.2,
Zach LaVine,2025-26,30,SAC,NBA,SG,39,37,1224,14.7,.614,.464,.260,0.7,9.4,4.9,11.2,1.1,0.8,10.8,23.7,1.3,0.0,1.3,.051,0.6,-2.2,-1.5,0.2,
Devin Carter,2025-26,23,SAC,NBA,PG,38,12,700,13.8,.508,.390,.322,5.6,14.6,10.0,20.9,2.3,1.2,13.9,23.5,-0.2,0.4,0.2,.012,-1.5,-1.2,-2.6,-0.1,
Daeqwon Plowden,2025-26,27,SAC,NBA,SG,32,7,844,10.7,.572,.667,.176,4.2,8.7,6.4,6.7,1.3,0.8,8.0,16.4,0.7,0.1,0.8,.043,-2.1,-2.3,-4.4,-0.5,
Doug McDermott,2025-26,34,SAC,NBA,SF,29,0,439,8.6,.574,.885,.065,1.7,7.9,4.7,6.8,0.7,0.8,8.3,15.1,0.2,-0.1,0.2,.018,-1.4,-3.0,-4.4,-0.3,
Keegan Murray,2025-26,25,SAC,NBA,PF,23,22,793,11.7,.499,.373,.163,4.5,14.4,9.3,6.8,1.5,4.2,7.7,18.7,-0.2,0.4,0.2,.011,-2.0,-1.0,-3.1,-0.2,
Killian Hayes,2025-26,24,SAC,NBA,PG,23,3,406,8.8,.422,.457,.203,1.1,14.2,7.4,26.3,2.5,0.9,15.7,18.7,-0.5,0.2,-0.3,-0.031,-5.1,-0.9,-6.0,-0.4,
Domantas Sabonis,2025-26,29,SAC,NBA,C,19,15,564,19.2,.590,.122,.348,12.3,31.0,21.4,21.3,1.5,0.7,16.7,23.0,0.7,0.4,1.1,.095,0.7,-0.2,0.6,0.4,
Patrick Baldwin Jr.,2025-26,23,SAC,NBA,SF,6,1,88,10.3,.456,.478,.217,14.8,11.8,13.3,7.4,1.6,5.2,13.7,14.1,0.0,0.1,0.0,.027,-4.0,-1.6,-5.6,-0.1,
Isaiah Stevens,2025-26,25,SAC,NBA,PG,3,0,43,16.5,.571,.143,.571,5.1,2.7,3.9,29.3,5.6,0.0,18.6,10.6,0.1,0.0,0.1,.133,-1.2,3.4,2.2,0.0,
De'Andre Hunter,2025-26,28,SAC,NBA,SF,2,2,51,-3.4,.347,.474,.316,2.1,4.5,3.3,2.5,0.0,0.0,15.6,21.4,-0.2,0.0,-0.2,-0.225,-11.0,-5.5,-16.5,-0.2,
