Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
29,29,2013-12-29,@,SAS,L,104,112,,41,91,.451,7,14,.500,34,77,.442,.489,15,20,.750,16,35,51,20,3,6,9,18,44,94,.468,8,24,.333,36,70,.514,.511,16,19,.842,10,34,44,29,5,4,4,17
30,30,2013-12-31,@,HOU,W,110,106,,42,85,.494,7,22,.318,35,63,.556,.535,19,23,.826,9,30,39,22,9,2,13,26,39,81,.481,7,28,.250,32,53,.604,.525,21,33,.636,14,29,43,16,10,7,16,23
31,31,2014-01-02,,PHI,L,104,113,,35,83,.422,7,23,.304,28,60,.467,.464,27,37,.730,16,35,51,14,4,7,23,27,42,90,.467,5,19,.263,37,71,.521,.494,24,31,.774,13,34,47,23,12,11,12,31
32,32,2014-01-04,,CHA,L,103,113,,42,92,.457,6,17,.353,36,75,.480,.489,13,19,.684,17,35,52,17,8,5,15,23,45,83,.542,9,15,.600,36,68,.529,.596,14,23,.609,6,32,38,22,5,4,12,19
33,33,2014-01-07,,POR,W,123,119,,40,85,.471,7,15,.467,33,70,.471,.512,36,50,.720,12,36,48,20,9,3,9,25,39,90,.433,10,27,.370,29,63,.460,.489,31,36,.861,14,37,51,24,3,6,16,37
34,34,2014-01-10,,ORL,W,103,83,,41,80,.513,3,14,.214,38,66,.576,.531,18,19,.947,11,43,54,23,7,3,14,22,26,78,.333,8,27,.296,18,51,.353,.385,23,29,.793,11,26,37,15,9,2,13,19
35,35,2014-01-12,,CLE,W,124,80,,42,81,.519,15,30,.500,27,51,.529,.611,25,30,.833,12,38,50,21,6,8,15,23,31,80,.388,7,21,.333,24,59,.407,.431,11,23,.478,6,26,32,23,6,3,15,23
36,36,2014-01-14,@,IND,L,92,116,,39,92,.424,4,13,.308,35,79,.443,.446,10,17,.588,15,25,40,13,8,5,15,21,45,82,.549,6,16,.375,39,66,.591,.585,20,25,.800,11,35,46,24,7,5,14,17
37,37,2014-01-15,@,MIN,W,111,108,,45,82,.549,5,12,.417,40,70,.571,.579,16,19,.842,9,36,45,19,6,4,20,22,39,88,.443,8,20,.400,31,68,.456,.489,22,29,.759,9,26,35,23,11,4,12,23
38,38,2014-01-17,@,MEM,L,90,91,,33,81,.407,5,11,.455,28,70,.400,.438,19,23,.826,10,33,43,17,4,2,15,16,36,78,.462,6,17,.353,30,61,.492,.500,13,18,.722,4,33,37,18,8,13,10,23
39,39,2014-01-19,@,OKC,L,93,108,,33,77,.429,5,17,.294,28,60,.467,.461,22,28,.786,14,30,44,17,7,6,21,22,39,86,.453,9,21,.429,30,65,.462,.506,21,30,.700,17,28,45,23,13,4,16,24
40,40,2014-01-21,@,NOP,W,114,97,,42,82,.512,9,21,.429,33,61,.541,.567,21,31,.677,15,31,46,25,7,10,12,25,33,69,.478,5,11,.455,28,58,.483,.514,26,38,.684,9,26,35,18,8,7,15,28
41,41,2014-01-22,@,HOU,L,98,119,,34,86,.395,12,30,.400,22,56,.393,.465,18,30,.600,11,31,42,19,5,6,14,26,43,90,.478,8,31,.258,35,59,.593,.522,25,40,.625,14,41,55,29,8,9,11,21
42,42,2014-01-24,,IND,L,111,116,OT,39,101,.386,12,32,.375,27,69,.391,.446,21,29,.724,19,34,53,14,3,2,18,32,41,95,.432,8,24,.333,33,71,.465,.474,26,33,.788,14,35,49,25,10,9,12,24
43,43,2014-01-26,,DEN,L,117,125,,42,81,.519,4,16,.250,38,65,.585,.543,29,34,.853,9,32,41,23,10,1,16,31,42,81,.519,10,25,.400,32,56,.571,.580,31,40,.775,6,31,37,28,11,5,12,25
44,44,2014-01-27,@,UTA,L,99,106,,37,90,.411,5,22,.227,32,68,.471,.439,20,26,.769,20,35,55,15,3,5,10,36,32,80,.400,7,20,.350,25,60,.417,.444,35,53,.660,19,35,54,20,6,3,8,23
45,45,2014-01-29,,MEM,L,89,99,,38,79,.481,5,21,.238,33,58,.569,.513,8,8,1.000,13,21,34,20,5,2,17,12,41,75,.547,4,14,.286,37,61,.607,.573,13,16,.813,9,22,31,24,11,4,12,15
46,46,2014-01-31,@,DAL,L,103,107,,38,75,.507,7,21,.333,31,54,.574,.553,20,23,.870,10,29,39,20,4,6,15,26,38,80,.475,2,19,.105,36,61,.590,.488,29,36,.806,12,25,37,21,10,2,4,18
47,47,2014-02-01,@,SAS,L,93,95,,34,83,.410,5,14,.357,29,69,.420,.440,20,25,.800,8,35,43,15,8,4,10,26,36,75,.480,6,22,.273,30,53,.566,.520,17,26,.654,7,35,42,23,4,7,13,19
48,48,2014-02-03,,CHI,W,99,70,,36,69,.522,2,8,.250,34,61,.557,.536,25,34,.735,10,43,53,18,7,3,23,26,22,78,.282,4,20,.200,18,58,.310,.308,22,34,.647,8,22,30,17,11,2,14,24
49,49,2014-02-05,,TOR,W,109,101,,32,81,.395,4,12,.333,28,69,.406,.420,41,51,.804,15,26,41,15,10,4,11,23,36,84,.429,10,25,.400,26,59,.441,.488,19,24,.792,16,28,44,25,7,6,18,35
50,50,2014-02-07,@,BOS,L,89,99,,31,87,.356,5,15,.333,26,72,.361,.385,22,24,.917,15,32,47,17,3,5,10,15,40,88,.455,9,22,.409,31,66,.470,.506,10,15,.667,15,37,52,24,8,6,14,21
51,51,2014-02-09,@,WAS,L,84,93,,29,82,.354,2,11,.182,27,71,.380,.366,24,28,.857,17,32,49,17,9,3,18,19,34,79,.430,8,21,.381,26,58,.448,.481,17,22,.773,10,28,38,20,9,8,15,18
52,52,2014-02-11,@,CLE,L,99,109,,34,74,.459,8,26,.308,26,48,.542,.514,23,33,.697,9,27,36,18,4,6,14,18,41,86,.477,12,21,.571,29,65,.446,.547,15,23,.652,15,30,45,30,8,1,13,27
53,53,2014-02-12,@,NYK,W,106,101,OT,40,85,.471,10,23,.435,30,62,.484,.529,16,19,.842,11,31,42,16,7,1,16,18,41,90,.456,9,24,.375,32,66,.485,.506,10,14,.714,13,32,45,27,7,3,18,21
54,54,2014-02-19,,GSW,L,92,101,,33,79,.418,6,17,.353,27,62,.435,.456,20,28,.714,15,34,49,13,4,3,21,19,39,86,.453,3,19,.158,36,67,.537,.471,20,24,.833,6,29,35,26,14,3,7,23
55,55,2014-02-22,,BOS,W,105,98,,38,73,.521,5,9,.556,33,64,.516,.555,24,28,.857,3,35,38,18,6,3,18,27,34,87,.391,6,21,.286,28,66,.424,.425,24,36,.667,15,27,42,17,8,3,14,19
56,56,2014-02-23,@,DEN,W,109,95,,37,78,.474,5,13,.385,32,65,.492,.506,30,36,.833,10,35,45,18,12,10,21,21,33,88,.375,15,32,.469,18,56,.321,.460,14,21,.667,10,30,40,23,11,7,19,28
57,57,2014-02-25,,HOU,L,103,129,,36,90,.400,5,18,.278,31,72,.431,.428,26,31,.839,12,25,37,17,13,1,12,27,41,72,.569,11,22,.500,30,50,.600,.646,36,42,.857,7,38,45,25,5,6,21,26
58,58,2014-02-28,@,LAL,L,122,126,,47,93,.505,5,15,.333,42,78,.538,.532,23,32,.719,15,29,44,29,11,3,11,16,48,80,.600,19,27,.704,29,53,.547,.719,11,16,.688,2,29,31,35,5,11,17,25
59,59,2014-03-01,,MIN,L,97,108,,37,82,.451,7,22,.318,30,60,.500,.494,16,21,.762,11,36,47,22,4,7,19,28,37,81,.457,5,21,.238,32,60,.533,.488,29,38,.763,11,29,40,23,7,4,10,23
60,60,2014-03-03,,NOP,W,96,89,,32,68,.471,1,7,.143,31,61,.508,.478,31,41,.756,16,31,47,11,4,3,19,25,32,75,.427,6,20,.300,26,55,.473,.467,19,28,.679,7,23,30,16,8,5,9,35
61,61,2014-03-05,@,MIL,W,116,102,,43,83,.518,4,14,.286,39,69,.565,.542,26,32,.813,12,34,46,21,7,3,9,23,36,82,.439,6,17,.353,30,65,.462,.476,24,29,.828,11,26,37,25,3,2,8,24
62,62,2014-03-07,@,TOR,L,87,99,,30,72,.417,5,19,.263,25,53,.472,.451,22,37,.595,9,30,39,14,9,2,17,23,34,73,.466,10,21,.476,24,52,.462,.534,21,28,.750,6,31,37,21,9,6,14,29
63,63,2014-03-09,@,BRK,L,89,104,,36,81,.444,5,23,.217,31,58,.534,.475,12,21,.571,20,33,53,11,3,4,25,18,41,77,.532,12,25,.480,29,52,.558,.610,10,16,.625,1,26,27,25,14,1,11,24
64,64,2014-03-11,@,DET,L,89,99,,34,84,.405,3,15,.200,31,69,.449,.423,18,30,.600,13,37,50,18,6,7,16,19,38,87,.437,7,18,.389,31,69,.449,.477,16,19,.842,10,37,47,26,9,7,12,24
65,65,2014-03-12,@,PHI,W,115,98,,34,74,.459,7,18,.389,27,56,.482,.507,40,50,.800,12,36,48,21,12,1,21,25,33,84,.393,8,23,.348,25,61,.410,.440,24,28,.857,11,27,38,20,7,4,20,31
66,66,2014-03-15,@,CHI,L,87,94,,31,85,.365,2,14,.143,29,71,.408,.376,23,37,.622,19,36,55,12,6,6,18,22,31,78,.397,6,20,.300,25,58,.431,.436,26,33,.788,7,33,40,21,6,8,11,26
67,67,2014-03-16,@,MIN,L,102,104,,41,85,.482,6,19,.316,35,66,.530,.518,14,19,.737,11,37,48,17,5,4,17,25,34,78,.436,6,17,.353,28,61,.459,.474,30,38,.789,7,28,35,23,9,5,9,17
68,68,2014-03-18,,WAS,W,117,111,OT,40,87,.460,6,18,.333,34,69,.493,.494,31,40,.775,16,41,57,18,8,2,20,29,40,91,.440,11,28,.393,29,63,.460,.500,20,30,.667,11,30,41,28,11,2,15,32
69,69,2014-03-21,,SAS,L,79,99,,32,80,.400,4,14,.286,28,66,.424,.425,11,18,.611,7,41,48,17,3,9,15,22,36,93,.387,5,25,.200,31,68,.456,.414,22,27,.815,13,39,52,18,7,7,9,17
70,70,2014-03-23,,MIL,W,124,107,,44,86,.512,7,20,.350,37,66,.561,.552,29,36,.806,13,31,44,19,5,3,12,23,42,85,.494,4,18,.222,38,67,.567,.518,19,30,.633,11,29,40,25,3,6,13,31
71,71,2014-03-26,,NYK,L,99,107,,33,69,.478,6,17,.353,27,52,.519,.522,27,35,.771,8,24,32,19,7,2,11,18,40,73,.548,15,26,.577,25,47,.532,.651,12,13,.923,7,27,34,25,3,4,14,30
72,72,2014-03-28,@,OKC,L,81,94,,31,85,.365,9,18,.500,22,67,.328,.418,10,16,.625,17,32,49,17,6,1,17,22,33,69,.478,9,23,.391,24,46,.522,.543,19,25,.760,3,35,38,26,8,8,14,22
73,73,2014-03-29,@,DAL,L,100,103,,42,81,.519,3,10,.300,39,71,.549,.537,13,19,.684,14,33,47,17,10,2,20,29,34,70,.486,7,23,.304,27,47,.574,.536,28,35,.800,6,29,35,28,6,7,13,18
74,74,2014-03-31,@,NOP,W,102,97,,38,80,.475,3,11,.273,35,69,.507,.494,23,31,.742,15,32,47,20,7,3,19,19,36,73,.493,5,14,.357,31,59,.525,.527,20,26,.769,3,27,30,22,11,10,13,26
75,75,2014-04-02,,LAL,W,107,102,,42,86,.488,5,15,.333,37,71,.521,.517,18,27,.667,8,39,47,16,8,4,8,18,37,96,.385,12,28,.429,25,68,.368,.448,16,20,.800,14,38,52,26,7,6,10,21
76,76,2014-04-04,@,GSW,L,69,102,,25,78,.321,1,10,.100,24,68,.353,.327,18,25,.720,10,34,44,12,4,2,16,14,42,93,.452,10,30,.333,32,63,.508,.505,8,12,.667,15,42,57,25,6,5,13,22
77,77,2014-04-06,,DAL,L,91,93,,36,76,.474,5,18,.278,31,58,.534,.507,14,20,.700,6,34,40,21,6,3,13,17,36,89,.404,13,31,.419,23,58,.397,.478,8,14,.571,16,29,45,23,7,5,10,16
78,78,2014-04-08,,OKC,L,92,107,,34,82,.415,3,14,.214,31,68,.456,.433,21,28,.750,13,31,44,13,5,4,10,18,38,80,.475,12,22,.545,26,58,.448,.550,19,27,.704,10,29,39,23,5,4,6,23
79,79,2014-04-09,@,POR,L,99,100,,39,91,.429,5,11,.455,34,80,.425,.456,16,22,.727,14,31,45,19,10,2,12,19,38,75,.507,7,23,.304,31,52,.596,.553,17,22,.773,5,38,43,26,4,4,18,19
80,80,2014-04-12,@,LAC,L,101,117,,35,82,.427,4,9,.444,31,73,.425,.451,27,33,.818,12,26,38,21,5,4,10,26,41,81,.506,9,19,.474,32,62,.516,.562,26,36,.722,10,33,43,31,6,8,11,26
81,81,2014-04-13,,MIN,W,106,103,,41,82,.500,6,17,.353,35,65,.538,.537,18,27,.667,8,39,47,25,6,6,15,23,35,88,.398,7,22,.318,28,66,.424,.438,26,30,.867,10,31,41,26,6,5,10,20
82,82,2014-04-16,,PHO,L,99,104,,37,86,.430,4,19,.211,33,67,.493,.453,21,30,.700,13,41,54,19,8,3,17,20,40,86,.465,8,20,.400,32,66,.485,.512,16,22,.727,7,33,40,16,9,5,11,21
,,,,,28-54,8241,8479,,3026,6766,.447,491,1475,.333,2535,5291,.479,.484,1698,2237,.759,990,2656,3646,1547,587,318,1249,1849,3103,6734,.461,696,1833,.380,2407,4901,.491,.512,1577,2139,.737,813,2568,3381,1927,637,459,1116,1897
