Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
19,19,2014-12-06,@,CHI,W,112,102,,40,89,.449,12,30,.400,28,59,.475,.517,20,25,.800,15,25,40,27,14,6,11,21,36,83,.434,7,21,.333,29,62,.468,.476,23,27,.852,17,33,50,24,6,3,23,23
20,20,2014-12-08,@,MIN,W,102,86,,42,91,.462,5,22,.227,37,69,.536,.489,13,14,.929,15,36,51,24,15,6,17,18,32,88,.364,2,11,.182,30,77,.390,.375,20,29,.690,18,31,49,22,12,4,19,10
21,21,2014-12-10,,HOU,W,105,93,,40,81,.494,8,23,.348,32,58,.552,.543,17,20,.850,6,37,43,21,9,5,15,16,37,90,.411,9,35,.257,28,55,.509,.461,10,15,.667,12,32,44,15,9,2,15,17
22,22,2014-12-13,@,DAL,W,105,98,,37,83,.446,10,32,.313,27,51,.529,.506,21,27,.778,9,36,45,21,7,7,14,24,36,89,.404,5,25,.200,31,64,.484,.433,21,30,.700,17,36,53,14,11,0,15,23
23,23,2014-12-14,@,NOP,W,128,122,OT,44,86,.512,11,24,.458,33,62,.532,.576,29,35,.829,8,38,46,22,7,9,20,19,47,101,.465,8,27,.296,39,74,.527,.505,20,25,.800,12,32,44,22,14,6,14,27
24,24,2014-12-16,@,MEM,L,98,105,,39,95,.411,9,31,.290,30,64,.469,.458,11,12,.917,15,34,49,18,9,11,14,19,42,92,.457,5,14,.357,37,78,.474,.484,16,19,.842,10,38,48,24,9,4,13,16
25,25,2014-12-18,,OKC,W,114,109,,48,94,.511,12,31,.387,36,63,.571,.574,6,10,.600,10,29,39,32,9,7,10,15,41,86,.477,11,25,.440,30,61,.492,.541,16,24,.667,8,35,43,17,5,4,16,15
26,26,2014-12-22,,SAC,W,128,108,,49,91,.538,9,25,.360,40,66,.606,.588,21,24,.875,10,35,45,36,9,6,12,19,43,90,.478,8,17,.471,35,73,.479,.522,14,21,.667,9,30,39,31,5,5,13,17
27,27,2014-12-23,@,LAL,L,105,115,,39,84,.464,12,26,.462,27,58,.466,.536,15,17,.882,11,28,39,20,8,2,20,18,46,89,.517,12,26,.462,34,63,.540,.584,11,17,.647,13,29,42,28,11,10,16,15
28,28,2014-12-25,@,LAC,L,86,100,,34,80,.425,6,28,.214,28,52,.538,.463,12,22,.545,8,36,44,24,11,4,16,21,34,87,.391,9,32,.281,25,55,.455,.443,23,31,.742,11,39,50,18,10,4,13,20
29,29,2014-12-27,,MIN,W,110,97,,41,88,.466,11,28,.393,30,60,.500,.528,17,21,.810,9,34,43,32,17,6,16,21,34,77,.442,8,19,.421,26,58,.448,.494,21,36,.583,13,34,47,29,10,5,25,18
30,30,2014-12-30,,PHI,W,126,86,,46,82,.561,12,28,.429,34,54,.630,.634,22,27,.815,8,34,42,38,19,11,14,20,33,86,.384,6,20,.300,27,66,.409,.419,14,23,.609,18,30,48,16,11,2,28,16
31,31,2015-01-02,,TOR,W,126,105,,49,92,.533,12,28,.429,37,64,.578,.598,16,20,.800,14,31,45,35,8,8,9,18,40,86,.465,10,25,.400,30,61,.492,.523,15,20,.750,11,26,37,23,7,1,17,16
32,32,2015-01-05,,OKC,W,117,91,,41,88,.466,15,28,.536,26,60,.433,.551,20,32,.625,10,44,54,27,8,4,12,22,30,98,.306,5,28,.179,25,70,.357,.332,26,34,.765,20,39,59,19,10,5,12,25
33,33,2015-01-07,,IND,W,117,102,,45,91,.495,12,28,.429,33,63,.524,.560,15,20,.750,10,29,39,30,11,3,11,23,37,81,.457,6,26,.231,31,55,.564,.494,22,23,.957,5,36,41,24,4,2,17,19
34,34,2015-01-09,,CLE,W,112,94,,43,86,.500,10,30,.333,33,56,.589,.558,16,17,.941,9,35,44,35,9,8,13,20,35,86,.407,7,23,.304,28,63,.444,.448,17,23,.739,14,31,45,13,8,1,16,14
35,35,2015-01-13,@,UTA,W,116,105,,46,91,.505,13,25,.520,33,66,.500,.577,11,13,.846,6,25,31,32,10,5,10,16,39,81,.481,7,21,.333,32,60,.533,.525,20,24,.833,11,33,44,14,7,7,17,18
36,36,2015-01-14,,MIA,W,104,89,,38,81,.469,13,29,.448,25,52,.481,.549,15,19,.789,10,26,36,29,5,5,13,21,30,71,.423,6,18,.333,24,53,.453,.465,23,27,.852,11,30,41,19,5,4,19,19
37,37,2015-01-16,@,OKC,L,115,127,,42,92,.457,9,24,.375,33,68,.485,.505,22,28,.786,13,30,43,24,10,2,14,14,51,97,.526,10,22,.455,41,75,.547,.577,15,19,.789,16,38,54,27,8,2,14,21
38,38,2015-01-17,@,HOU,W,131,106,,50,91,.549,9,22,.409,41,69,.594,.599,22,33,.667,12,37,49,32,11,11,14,21,37,88,.420,7,23,.304,30,65,.462,.460,25,34,.735,10,29,39,22,10,2,18,24
39,39,2015-01-19,,DEN,W,122,79,,44,81,.543,13,27,.481,31,54,.574,.623,21,27,.778,7,46,53,30,10,6,13,14,30,87,.345,7,24,.292,23,63,.365,.385,12,19,.632,8,31,39,17,9,3,16,19
40,40,2015-01-21,,HOU,W,126,113,,49,98,.500,13,29,.448,36,69,.522,.566,15,18,.833,16,30,46,26,13,9,18,23,37,87,.425,13,32,.406,24,55,.436,.500,26,31,.839,17,29,46,23,9,3,20,22
41,41,2015-01-23,,SAC,W,126,101,,45,94,.479,17,40,.425,28,54,.519,.569,19,22,.864,12,34,46,32,13,8,18,22,34,82,.415,4,17,.235,30,65,.462,.439,29,34,.853,11,32,43,19,12,3,22,17
42,42,2015-01-25,,BOS,W,114,111,,42,89,.472,8,23,.348,34,66,.515,.517,22,25,.880,9,38,47,29,9,3,13,20,41,95,.432,10,28,.357,31,67,.463,.484,19,27,.704,13,35,48,23,5,3,14,21
43,43,2015-01-27,,CHI,L,111,113,OT,48,113,.425,9,33,.273,39,80,.488,.465,6,12,.500,15,33,48,31,9,2,13,15,42,98,.429,8,29,.276,34,69,.493,.469,21,23,.913,19,42,61,19,6,6,21,18
44,44,2015-01-30,@,UTA,L,100,110,,37,86,.430,8,27,.296,29,59,.492,.477,18,25,.720,11,30,41,21,8,2,13,19,42,94,.447,9,25,.360,33,69,.478,.495,17,28,.607,17,38,55,21,10,6,14,20
45,45,2015-01-31,,PHO,W,106,87,,40,87,.460,12,32,.375,28,55,.509,.529,14,18,.778,9,35,44,27,11,8,15,20,33,91,.363,9,26,.346,24,65,.369,.412,12,17,.706,15,37,52,22,10,5,22,17
46,46,2015-02-03,@,SAC,W,121,96,,46,91,.505,10,23,.435,36,68,.529,.560,19,26,.731,14,35,49,33,13,5,11,23,35,79,.443,7,16,.438,28,63,.444,.487,19,24,.792,6,28,34,17,7,4,18,21
47,47,2015-02-04,,DAL,W,128,114,,45,86,.523,19,38,.500,26,48,.542,.634,19,25,.760,10,36,46,29,5,5,13,22,41,98,.418,10,30,.333,31,68,.456,.469,22,28,.786,14,28,42,24,8,1,8,19
48,48,2015-02-06,@,ATL,L,116,124,,47,103,.456,12,33,.364,35,70,.500,.515,10,15,.667,19,32,51,31,7,7,14,24,38,77,.494,15,27,.556,23,50,.460,.591,33,37,.892,4,34,38,28,13,4,13,19
49,49,2015-02-07,@,NYK,W,106,92,,37,81,.457,12,25,.480,25,56,.446,.531,20,24,.833,12,36,48,21,8,5,14,19,35,87,.402,8,18,.444,27,69,.391,.448,14,17,.824,15,29,44,23,7,1,15,20
50,50,2015-02-09,@,PHI,W,89,84,,34,85,.400,7,29,.241,27,56,.482,.441,14,19,.737,6,34,40,26,15,5,14,14,33,79,.418,7,24,.292,26,55,.473,.462,11,14,.786,10,42,52,21,9,4,27,19
51,51,2015-02-11,@,MIN,W,94,91,,40,90,.444,7,27,.259,33,63,.524,.483,7,9,.778,10,39,49,26,7,6,15,18,33,86,.384,5,14,.357,28,72,.389,.413,20,27,.741,11,39,50,18,7,2,14,14
52,52,2015-02-20,,SAS,W,110,99,,41,84,.488,17,33,.515,24,51,.471,.589,11,18,.611,7,33,40,29,10,5,12,18,39,81,.481,6,19,.316,33,62,.532,.519,15,20,.750,10,34,44,25,6,4,16,20
53,53,2015-02-22,@,IND,L,98,104,,34,89,.382,9,26,.346,25,63,.397,.433,21,22,.955,13,32,45,19,9,5,10,25,39,81,.481,8,19,.421,31,62,.500,.531,18,23,.783,7,39,46,20,3,4,15,23
54,54,2015-02-24,@,WAS,W,114,107,,45,90,.500,12,23,.522,33,67,.493,.567,12,17,.706,4,25,29,27,12,1,9,17,42,79,.532,5,18,.278,37,61,.607,.563,18,21,.857,9,36,45,23,4,4,26,20
55,55,2015-02-26,@,CLE,L,99,110,,39,92,.424,11,29,.379,28,63,.444,.484,10,19,.526,14,30,44,32,10,6,14,24,36,77,.468,9,28,.321,27,49,.551,.526,29,35,.829,8,43,51,15,10,2,16,19
56,56,2015-02-27,@,TOR,W,113,89,,42,87,.483,13,28,.464,29,59,.492,.557,16,19,.842,9,38,47,31,11,5,13,22,31,77,.403,4,22,.182,27,55,.491,.429,23,28,.821,8,34,42,15,6,3,19,17
57,57,2015-03-01,@,BOS,W,106,101,,40,95,.421,12,34,.353,28,61,.459,.484,14,17,.824,15,40,55,19,4,8,10,18,40,109,.367,8,31,.258,32,78,.410,.404,13,17,.765,21,39,60,21,4,3,8,17
58,58,2015-03-02,@,BRK,L,108,110,,42,90,.467,11,30,.367,31,60,.517,.528,13,18,.722,17,33,50,26,11,7,15,20,44,89,.494,10,21,.476,34,68,.500,.551,12,16,.750,11,27,38,20,7,1,13,12
59,59,2015-03-04,,MIL,W,102,93,,37,73,.507,14,34,.412,23,39,.590,.603,14,25,.560,4,30,34,30,16,8,18,24,34,80,.425,5,14,.357,29,66,.439,.456,20,25,.800,16,31,47,17,11,1,24,19
60,60,2015-03-06,,DAL,W,104,89,,38,81,.469,11,23,.478,27,58,.466,.537,17,19,.895,9,42,51,28,5,11,22,21,32,87,.368,6,20,.300,26,67,.388,.402,19,26,.731,3,31,34,17,15,1,13,20
61,61,2015-03-08,,LAC,W,106,98,,40,80,.500,10,22,.455,30,58,.517,.563,16,23,.696,7,30,37,23,13,3,15,15,40,83,.482,8,25,.320,32,58,.552,.530,10,14,.714,9,30,39,25,8,3,18,22
62,62,2015-03-09,@,PHO,W,98,80,,35,83,.422,13,31,.419,22,52,.423,.500,15,19,.789,9,39,48,17,11,8,18,21,29,77,.377,4,11,.364,25,66,.379,.403,18,23,.783,6,31,37,13,11,1,19,19
63,63,2015-03-11,,DET,W,105,98,,44,84,.524,7,20,.350,37,64,.578,.565,10,13,.769,10,32,42,29,5,6,17,11,42,98,.429,4,12,.333,38,86,.442,.449,10,12,.833,19,30,49,18,6,5,15,16
64,64,2015-03-13,@,DEN,L,103,114,,39,92,.424,8,19,.421,31,73,.425,.467,17,22,.773,9,26,35,29,5,10,8,25,41,82,.500,8,17,.471,33,65,.508,.549,24,37,.649,13,39,52,23,4,3,14,22
65,65,2015-03-14,,NYK,W,125,94,,45,90,.500,19,34,.559,26,56,.464,.606,16,17,.941,8,34,42,34,13,6,11,16,38,96,.396,9,25,.360,29,71,.408,.443,9,16,.563,20,31,51,25,6,10,16,16
66,66,2015-03-16,,LAL,W,108,105,,40,84,.476,7,27,.259,33,57,.579,.518,21,23,.913,7,30,37,28,16,7,15,21,39,85,.459,8,15,.533,31,70,.443,.506,19,21,.905,10,35,45,24,11,5,19,19
67,67,2015-03-18,,ATL,W,114,95,,44,84,.524,14,30,.467,30,54,.556,.607,12,20,.600,10,34,44,39,8,7,18,23,31,87,.356,8,22,.364,23,65,.354,.402,25,30,.833,15,29,44,24,14,4,15,20
68,68,2015-03-20,,NOP,W,112,96,,44,88,.500,5,19,.263,39,69,.565,.528,19,23,.826,12,30,42,29,9,6,10,19,33,77,.429,11,22,.500,22,55,.400,.500,19,22,.864,9,33,42,22,4,3,21,17
69,69,2015-03-21,,UTA,W,106,91,,38,78,.487,8,18,.444,30,60,.500,.538,22,26,.846,7,30,37,25,11,3,12,17,32,73,.438,10,22,.455,22,51,.431,.507,17,21,.810,8,27,35,19,5,2,16,19
70,70,2015-03-23,,WAS,W,107,76,,39,95,.411,13,33,.394,26,62,.419,.479,16,21,.762,19,43,62,23,9,6,11,14,27,81,.333,3,11,.273,24,70,.343,.352,19,26,.731,5,33,38,15,5,2,12,15
71,71,2015-03-24,@,POR,W,122,108,,50,83,.602,12,26,.462,38,57,.667,.675,10,11,.909,6,40,46,37,4,5,14,18,39,92,.424,15,34,.441,24,58,.414,.505,15,19,.789,12,23,35,23,9,2,10,14
72,72,2015-03-27,@,MEM,W,107,84,,39,90,.433,16,31,.516,23,59,.390,.522,13,17,.765,14,29,43,28,15,5,14,17,34,76,.447,5,13,.385,29,63,.460,.480,11,15,.733,8,32,40,19,9,2,19,18
73,73,2015-03-28,@,MIL,W,108,95,,42,82,.512,12,25,.480,30,57,.526,.585,12,14,.857,7,38,45,27,7,8,22,23,33,87,.379,2,15,.133,31,72,.431,.391,27,32,.844,15,27,42,24,14,5,15,20
74,74,2015-03-31,@,LAC,W,110,106,,38,85,.447,8,21,.381,30,64,.469,.494,26,34,.765,10,33,43,28,6,1,9,20,36,82,.439,6,22,.273,30,60,.500,.476,28,33,.848,10,31,41,19,4,8,13,24
75,75,2015-04-02,,PHO,W,107,106,,43,93,.462,10,26,.385,33,67,.493,.516,11,17,.647,15,35,50,29,6,5,13,20,42,90,.467,5,19,.263,37,71,.521,.494,17,26,.654,9,38,47,25,6,3,11,16
76,76,2015-04-04,@,DAL,W,123,110,,43,95,.453,14,36,.389,29,59,.492,.526,23,32,.719,17,38,55,28,12,4,14,37,34,80,.425,3,16,.188,31,64,.484,.444,39,54,.722,10,34,44,14,6,2,16,23
77,77,2015-04-05,@,SAS,L,92,107,,39,91,.429,9,28,.321,30,63,.476,.478,5,10,.500,10,29,39,25,4,2,11,13,44,83,.530,7,21,.333,37,62,.597,.572,12,15,.800,6,41,47,27,8,4,14,13
78,78,2015-04-07,@,NOP,L,100,103,,42,95,.442,9,22,.409,33,73,.452,.489,7,10,.700,11,39,50,25,6,12,12,21,36,83,.434,9,19,.474,27,64,.422,.488,22,30,.733,8,37,45,25,8,8,12,13
79,79,2015-04-09,,POR,W,116,105,,48,90,.533,12,26,.462,36,64,.563,.600,8,9,.889,9,35,44,27,6,5,14,12,46,98,.469,7,24,.292,39,74,.527,.505,6,8,.750,11,30,41,28,6,5,9,12
80,80,2015-04-11,,MIN,W,110,101,,42,93,.452,11,31,.355,31,62,.500,.511,15,21,.714,13,37,50,28,10,5,12,19,35,79,.443,11,24,.458,24,55,.436,.513,20,26,.769,8,32,40,27,9,4,15,22
81,81,2015-04-13,,MEM,W,111,107,,39,74,.527,13,24,.542,26,50,.520,.615,20,27,.741,6,33,39,30,9,7,21,22,41,98,.418,5,15,.333,36,83,.434,.444,20,25,.800,18,26,44,24,11,4,15,22
82,82,2015-04-15,,DEN,W,133,126,,47,90,.522,13,28,.464,34,62,.548,.594,26,34,.765,14,27,41,30,11,6,13,25,45,83,.542,6,18,.333,39,65,.600,.578,30,36,.833,9,31,40,28,10,4,21,25
,,,,,67-15,9016,8188,,3410,7137,.478,883,2217,.398,2527,4920,.514,.540,1313,1709,.768,853,2814,3667,2248,762,496,1185,1628,3031,7084,.428,592,1757,.337,2439,5327,.458,.470,1534,2011,.763,963,2690,3653,1718,680,293,1329,1541
