Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
16,16,2007-12-02,,CLE,W,80,70,,27,72,.375,2,14,.143,25,58,.431,.389,24,32,.750,11,40,51,15,11,4,15,19,25,76,.329,6,23,.261,19,53,.358,.368,14,24,.583,11,36,47,12,4,6,18,23
17,17,2007-12-05,@,PHI,W,113,103,,40,76,.526,10,22,.455,30,54,.556,.592,23,26,.885,9,23,32,22,10,3,11,18,44,79,.557,4,14,.286,40,65,.615,.582,11,16,.688,8,21,29,22,5,2,13,21
18,18,2007-12-07,,TOR,W,112,84,,39,74,.527,9,21,.429,30,53,.566,.588,25,30,.833,8,36,44,29,9,5,20,21,34,80,.425,6,17,.353,28,63,.444,.463,10,12,.833,9,23,32,19,9,4,19,25
19,19,2007-12-08,@,CHI,W,92,81,,33,64,.516,7,23,.304,26,41,.634,.570,19,22,.864,7,38,45,22,5,9,19,20,31,86,.360,3,16,.188,28,70,.400,.378,16,22,.727,13,24,37,20,8,3,9,18
20,20,2007-12-12,,SAC,W,90,78,,27,69,.391,6,22,.273,21,47,.447,.435,30,32,.938,11,22,33,16,10,3,8,18,31,70,.443,5,18,.278,26,52,.500,.479,11,12,.917,9,26,35,15,5,4,22,25
21,21,2007-12-14,,MIL,W,104,82,,35,75,.467,8,20,.400,27,55,.491,.520,26,30,.867,11,30,41,19,12,3,13,14,34,79,.430,4,19,.211,30,60,.500,.456,10,13,.769,13,29,42,20,8,0,20,23
22,22,2007-12-16,@,TOR,W,90,77,,37,75,.493,7,18,.389,30,57,.526,.540,9,16,.563,4,31,35,18,8,5,9,19,28,72,.389,7,18,.389,21,54,.389,.438,14,19,.737,9,33,42,16,3,5,18,20
23,23,2007-12-19,,DET,L,85,87,,34,69,.493,4,14,.286,30,55,.545,.522,13,21,.619,10,27,37,18,9,3,15,18,29,72,.403,9,20,.450,20,52,.385,.465,20,23,.870,10,24,34,14,7,1,14,17
24,24,2007-12-21,,CHI,W,107,82,,31,70,.443,12,26,.462,19,44,.432,.529,33,42,.786,8,38,46,25,12,4,22,26,27,76,.355,4,11,.364,23,65,.354,.382,24,36,.667,14,26,40,15,9,3,21,30
25,25,2007-12-23,,ORL,W,103,91,,38,73,.521,8,19,.421,30,54,.556,.575,19,24,.792,6,32,38,24,7,5,14,24,30,68,.441,8,18,.444,22,50,.440,.500,23,36,.639,8,26,34,20,5,4,16,22
26,26,2007-12-26,@,SAC,W,89,69,,31,76,.408,11,22,.500,20,54,.370,.480,16,22,.727,16,29,45,19,11,4,18,20,26,68,.382,2,15,.133,24,53,.453,.397,15,21,.714,9,27,36,11,11,4,21,20
27,27,2007-12-27,@,SEA,W,104,96,,34,86,.395,9,19,.474,25,67,.373,.448,27,36,.750,14,28,42,21,4,3,5,15,37,81,.457,4,13,.308,33,68,.485,.481,18,23,.783,11,39,50,19,3,10,12,23
28,28,2007-12-29,@,UTA,W,104,98,,37,80,.463,10,21,.476,27,59,.458,.525,20,26,.769,14,27,41,22,10,1,12,19,40,73,.548,5,12,.417,35,61,.574,.582,13,19,.684,6,24,30,23,6,7,12,23
29,29,2007-12-30,@,LAL,W,110,91,,37,80,.463,7,22,.318,30,58,.517,.506,29,39,.744,10,39,49,17,11,4,16,30,29,82,.354,7,24,.292,22,58,.379,.396,26,34,.765,10,31,41,17,6,5,16,31
30,30,2008-01-02,,HOU,W,97,93,,41,77,.532,4,16,.250,37,61,.607,.558,11,19,.579,7,27,34,27,8,5,13,20,35,83,.422,5,21,.238,30,62,.484,.452,18,23,.783,13,28,41,18,6,2,13,19
31,31,2008-01-04,,MEM,W,100,96,,36,78,.462,6,16,.375,30,62,.484,.500,22,25,.880,7,36,43,22,9,1,14,21,36,84,.429,8,24,.333,28,60,.467,.476,16,21,.762,9,30,39,21,4,8,11,21
32,32,2008-01-05,@,DET,W,92,85,,31,74,.419,4,16,.250,27,58,.466,.446,26,33,.788,15,35,50,14,4,4,13,27,31,79,.392,7,21,.333,24,58,.414,.437,16,23,.696,10,26,36,23,5,6,8,24
33,33,2008-01-09,,CHA,L,83,95,,30,72,.417,4,20,.200,26,52,.500,.444,19,24,.792,10,30,40,19,7,6,17,24,39,80,.488,4,14,.286,35,66,.530,.513,13,18,.722,9,33,42,19,7,3,13,19
34,34,2008-01-11,@,NJN,W,86,77,,34,71,.479,5,17,.294,29,54,.537,.514,13,21,.619,5,39,44,18,8,7,15,18,31,85,.365,6,22,.273,25,63,.397,.400,9,24,.375,19,33,52,22,4,6,15,23
35,35,2008-01-12,@,WAS,L,78,85,,26,63,.413,9,25,.360,17,38,.447,.484,17,23,.739,7,23,30,21,13,9,21,23,28,76,.368,2,18,.111,26,58,.448,.382,27,30,.900,20,29,49,13,14,5,20,20
36,36,2008-01-14,,WAS,L,83,88,,31,74,.419,5,20,.250,26,54,.481,.453,16,22,.727,11,26,37,17,4,7,15,22,27,70,.386,7,21,.333,20,49,.408,.436,27,30,.900,9,28,37,16,6,5,15,23
37,37,2008-01-16,,POR,W,100,90,,34,78,.436,7,26,.269,27,52,.519,.481,25,38,.658,13,28,41,20,5,4,10,24,32,69,.464,9,20,.450,23,49,.469,.529,17,24,.708,6,33,39,19,2,4,21,28
38,38,2008-01-18,,PHI,W,116,89,,43,73,.589,14,22,.636,29,51,.569,.685,16,21,.762,10,20,30,31,6,6,16,29,34,75,.453,2,10,.200,32,65,.492,.467,19,33,.576,18,21,39,20,10,4,23,25
39,39,2008-01-21,@,NYK,W,109,93,,41,75,.547,4,11,.364,37,64,.578,.573,23,29,.793,11,31,42,18,10,1,16,22,32,74,.432,1,15,.067,31,59,.525,.439,28,33,.848,9,27,36,16,9,0,16,25
40,40,2008-01-23,,TOR,L,112,114,,44,89,.494,7,21,.333,37,68,.544,.534,17,22,.773,16,23,39,30,11,5,12,19,40,69,.580,15,21,.714,25,48,.521,.688,19,19,1.000,4,25,29,32,8,2,19,20
41,41,2008-01-25,,MIN,W,87,86,,29,69,.420,4,16,.250,25,53,.472,.449,25,30,.833,12,35,47,17,7,7,23,17,34,83,.410,6,21,.286,28,62,.452,.446,12,16,.750,9,26,35,16,13,3,13,22
42,42,2008-01-27,@,ORL,L,93,96,,35,84,.417,7,18,.389,28,66,.424,.458,16,18,.889,13,25,38,14,11,2,12,23,34,74,.459,9,25,.360,25,49,.510,.520,19,20,.950,14,29,43,16,4,8,20,20
43,43,2008-01-29,@,MIA,W,117,87,,40,78,.513,10,21,.476,30,57,.526,.577,27,35,.771,10,41,51,22,12,5,16,27,28,78,.359,5,17,.294,23,61,.377,.391,26,36,.722,8,28,36,15,7,2,17,23
44,44,2008-01-31,,DAL,W,96,90,,33,77,.429,5,11,.455,28,66,.424,.461,25,29,.862,12,25,37,13,6,3,9,25,31,70,.443,4,22,.182,27,48,.563,.471,24,28,.857,11,29,40,20,4,7,13,27
45,45,2008-02-05,@,CLE,L,113,114,,42,74,.568,9,18,.500,33,56,.589,.628,20,22,.909,7,22,29,21,8,2,19,29,40,79,.506,10,21,.476,30,58,.517,.570,24,32,.750,17,22,39,24,9,8,19,23
46,46,2008-02-06,,LAC,W,111,100,,42,79,.532,8,16,.500,34,63,.540,.582,19,25,.760,10,30,40,24,10,5,20,29,30,73,.411,6,11,.545,24,62,.387,.452,34,39,.872,9,25,34,22,13,9,15,22
47,47,2008-02-08,@,MIN,W,88,86,,34,74,.459,6,16,.375,28,58,.483,.500,14,17,.824,5,31,36,21,6,8,15,15,35,84,.417,3,17,.176,32,67,.478,.435,13,15,.867,15,29,44,21,11,5,16,23
48,48,2008-02-10,,SAS,W,98,90,,33,71,.465,9,23,.391,24,48,.500,.528,23,34,.676,10,36,46,24,9,0,15,19,35,79,.443,11,31,.355,24,48,.500,.513,9,13,.692,7,30,37,20,5,3,15,28
49,49,2008-02-12,@,IND,W,104,97,,35,83,.422,10,28,.357,25,55,.455,.482,24,29,.828,8,34,42,20,10,6,10,23,37,87,.425,7,24,.292,30,63,.476,.466,16,21,.762,14,34,48,19,2,11,16,25
50,50,2008-02-13,,NYK,W,111,103,,38,75,.507,7,21,.333,31,54,.574,.553,28,36,.778,10,29,39,29,6,6,15,25,35,79,.443,5,17,.294,30,62,.484,.475,28,30,.933,9,28,37,20,11,0,17,25
51,51,2008-02-19,@,DEN,L,118,124,,44,99,.444,11,33,.333,33,66,.500,.500,19,28,.679,14,33,47,19,8,6,14,33,41,80,.513,8,17,.471,33,63,.524,.563,34,49,.694,8,37,45,29,9,12,16,26
52,52,2008-02-20,@,GSW,L,117,119,,37,77,.481,11,23,.478,26,54,.481,.552,32,46,.696,8,29,37,24,8,3,15,28,42,89,.472,4,15,.267,38,74,.514,.494,31,43,.721,16,33,49,24,8,4,16,28
53,53,2008-02-22,@,PHO,L,77,85,,30,78,.385,4,17,.235,26,61,.426,.410,13,16,.813,8,24,32,14,13,5,21,27,31,73,.425,5,11,.455,26,62,.419,.459,18,28,.643,12,38,50,14,7,7,24,20
54,54,2008-02-24,@,POR,W,112,102,,44,76,.579,14,21,.667,30,55,.545,.671,10,15,.667,10,27,37,25,6,1,19,26,34,75,.453,12,21,.571,22,54,.407,.533,22,26,.846,15,16,31,21,13,3,15,20
55,55,2008-02-25,@,LAC,W,104,76,,38,69,.551,8,18,.444,30,51,.588,.609,20,25,.800,3,34,37,22,10,8,13,22,30,75,.400,2,11,.182,28,64,.438,.413,14,25,.560,10,26,36,22,8,2,14,22
56,56,2008-02-27,,CLE,W,92,87,,34,65,.523,4,12,.333,30,53,.566,.554,20,29,.690,5,32,37,27,10,2,20,25,31,81,.383,6,19,.316,25,62,.403,.420,19,24,.792,15,29,44,16,7,2,17,24
57,57,2008-02-29,,CHA,W,108,100,,41,86,.477,9,19,.474,32,67,.478,.529,17,21,.810,12,32,44,33,9,5,17,20,33,82,.402,11,26,.423,22,56,.393,.470,23,29,.793,13,31,44,22,9,2,16,23
58,58,2008-03-02,,ATL,W,98,88,,37,83,.446,7,21,.333,30,62,.484,.488,17,21,.810,12,36,48,26,9,7,15,22,32,81,.395,3,16,.188,29,65,.446,.414,21,28,.750,12,31,43,18,4,7,13,16
59,59,2008-03-05,,DET,W,90,78,,35,76,.461,3,8,.375,32,68,.471,.480,17,24,.708,10,40,50,23,2,5,11,20,28,77,.364,4,16,.250,24,61,.393,.390,18,25,.720,9,29,38,16,6,5,8,23
60,60,2008-03-07,,CHI,W,116,93,,36,79,.456,6,18,.333,30,61,.492,.494,38,43,.884,12,43,55,23,9,9,21,26,27,85,.318,6,23,.261,21,62,.339,.353,33,38,.868,11,24,35,20,13,6,15,28
61,61,2008-03-08,@,MEM,W,119,89,,47,81,.580,15,30,.500,32,51,.627,.673,10,15,.667,11,34,45,31,5,6,16,28,29,73,.397,6,23,.261,23,50,.460,.438,25,35,.714,11,20,31,14,5,4,14,17
62,62,2008-03-10,@,PHI,W,100,86,,37,78,.474,9,23,.391,28,55,.509,.532,17,21,.810,13,37,50,24,4,6,14,30,30,95,.316,2,17,.118,28,78,.359,.326,24,35,.686,24,27,51,18,7,7,8,17
63,63,2008-03-12,,SEA,W,111,82,,45,89,.506,5,11,.455,40,78,.513,.534,16,24,.667,10,36,46,31,7,7,11,17,35,92,.380,1,14,.071,34,78,.436,.386,11,15,.733,17,30,47,19,3,9,22,23
64,64,2008-03-14,,UTA,L,92,110,,32,66,.485,3,15,.200,29,51,.569,.508,25,34,.735,11,18,29,20,6,7,14,25,37,73,.507,7,14,.500,30,59,.508,.555,29,33,.879,12,26,38,20,5,2,13,18
65,65,2008-03-15,@,MIL,W,99,77,,41,79,.519,4,14,.286,37,65,.569,.544,13,19,.684,12,30,42,28,7,1,11,21,28,82,.341,5,26,.192,23,56,.411,.372,16,25,.640,22,25,47,15,5,3,14,18
66,66,2008-03-17,@,SAS,W,93,91,,34,73,.466,3,11,.273,31,62,.500,.486,22,25,.880,10,30,40,13,9,6,14,24,32,73,.438,8,22,.364,24,51,.471,.493,19,22,.864,8,26,34,19,7,5,13,21
67,67,2008-03-18,@,HOU,W,94,74,,38,88,.432,3,12,.250,35,76,.461,.449,15,17,.882,15,30,45,18,10,4,11,19,29,70,.414,5,19,.263,24,51,.471,.450,11,18,.611,11,24,35,16,8,5,17,17
68,68,2008-03-20,@,DAL,W,94,90,,30,87,.345,4,16,.250,26,71,.366,.368,30,35,.857,12,37,49,16,10,9,9,21,33,84,.393,6,18,.333,27,66,.409,.429,18,24,.750,9,42,51,19,2,12,14,22
69,69,2008-03-22,@,NOH,L,106,113,,41,74,.554,7,21,.333,34,53,.642,.601,17,22,.773,11,33,44,21,4,2,21,26,39,77,.506,10,23,.435,29,54,.537,.571,25,29,.862,7,22,29,19,13,3,9,21
70,70,2008-03-24,,PHI,L,90,95,,34,75,.453,7,20,.350,27,55,.491,.500,15,20,.750,6,28,34,28,8,5,16,28,32,72,.444,1,9,.111,31,63,.492,.451,30,44,.682,12,30,42,15,10,4,16,16
71,71,2008-03-26,,PHO,W,117,97,,45,86,.523,5,13,.385,40,73,.548,.552,22,28,.786,17,24,41,27,10,4,14,21,38,68,.559,4,13,.308,34,55,.618,.588,17,19,.895,4,23,27,27,6,3,21,20
72,72,2008-03-28,,NOH,W,112,92,,44,74,.595,4,16,.250,40,58,.690,.622,20,22,.909,2,38,40,26,2,3,8,24,34,78,.436,9,24,.375,25,54,.463,.494,15,26,.577,7,22,29,17,4,4,8,21
73,73,2008-03-30,,MIA,W,88,62,,32,83,.386,7,27,.259,25,56,.446,.428,17,22,.773,22,32,54,23,13,4,14,25,17,59,.288,4,21,.190,13,38,.342,.322,24,29,.828,6,25,31,12,9,6,20,16
74,74,2008-04-01,@,CHI,W,106,92,,35,71,.493,14,25,.560,21,46,.457,.592,22,28,.786,11,34,45,24,7,8,20,26,30,72,.417,8,17,.471,22,55,.400,.472,24,31,.774,8,25,33,22,12,7,16,20
75,75,2008-04-02,,IND,W,92,77,,35,79,.443,6,24,.250,29,55,.527,.481,16,21,.762,12,39,51,27,9,3,19,24,26,73,.356,6,29,.207,20,44,.455,.397,19,31,.613,14,27,41,13,11,3,21,20
76,76,2008-04-05,@,CHA,W,101,78,,34,78,.436,6,17,.353,28,61,.459,.474,27,34,.794,15,39,54,14,13,5,14,18,33,78,.423,3,13,.231,30,65,.462,.442,9,16,.563,7,28,35,17,6,4,15,19
77,77,2008-04-08,@,MIL,W,107,104,OT,36,73,.493,7,22,.318,29,51,.569,.541,28,39,.718,8,34,42,21,11,3,26,28,34,85,.400,9,20,.450,25,65,.385,.453,27,34,.794,14,28,42,24,12,5,23,30
78,78,2008-04-09,@,WAS,L,95,109,,34,76,.447,13,30,.433,21,46,.457,.533,14,21,.667,14,32,46,24,6,4,21,21,40,78,.513,9,24,.375,31,54,.574,.571,20,29,.690,9,27,36,25,11,2,10,19
79,79,2008-04-11,,MIL,W,102,86,,44,87,.506,10,20,.500,34,67,.507,.563,4,5,.800,11,35,46,33,6,4,13,24,31,81,.383,3,12,.250,28,69,.406,.401,21,30,.700,17,28,45,21,8,2,12,11
80,80,2008-04-12,@,ATL,W,99,89,,34,72,.472,5,12,.417,29,60,.483,.507,26,29,.897,8,31,39,21,7,6,13,23,35,81,.432,4,18,.222,31,63,.492,.457,15,24,.625,17,24,41,24,6,5,14,24
81,81,2008-04-14,@,NYK,W,99,93,,37,77,.481,7,16,.438,30,61,.492,.526,18,26,.692,9,34,43,13,7,5,14,20,34,85,.400,10,29,.345,24,56,.429,.459,15,20,.750,13,33,46,23,8,2,14,22
82,82,2008-04-16,,NJN,W,105,94,,37,82,.451,8,15,.533,29,67,.433,.500,23,30,.767,12,32,44,22,10,6,13,24,31,71,.437,8,19,.421,23,52,.442,.493,24,30,.800,4,32,36,28,7,4,15,20
,,,,,66-16,8245,7404,,2986,6286,.475,596,1564,.381,2390,4722,.506,.522,1677,2176,.771,830,2615,3445,1833,696,379,1246,1864,2657,6341,.419,485,1535,.316,2172,4806,.452,.457,1605,2160,.743,899,2290,3189,1539,594,389,1308,1818
