Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
18,18,2006-12-04,,GSW,W,129,89,,49,94,.521,13,23,.565,36,71,.507,.590,18,19,.947,11,40,51,37,5,5,13,18,37,91,.407,4,16,.250,33,75,.440,.429,11,16,.688,7,27,34,20,5,5,10,17
19,19,2006-12-06,@,CHA,W,96,76,,36,78,.462,5,15,.333,31,63,.492,.494,19,21,.905,10,25,35,24,5,5,11,18,29,71,.408,3,11,.273,26,60,.433,.430,15,21,.714,11,26,37,16,7,7,15,19
20,20,2006-12-08,,LAC,W,111,82,,45,85,.529,10,24,.417,35,61,.574,.588,11,16,.688,8,36,44,31,7,4,7,13,36,81,.444,2,4,.500,34,77,.442,.457,8,16,.500,9,26,35,17,4,4,10,18
21,21,2006-12-10,@,LAL,L,99,106,,37,72,.514,12,23,.522,25,49,.510,.597,13,20,.650,5,28,33,28,9,1,19,27,43,88,.489,8,18,.444,35,70,.500,.534,12,17,.706,14,28,42,25,10,3,17,19
22,22,2006-12-11,@,LAC,W,103,81,,39,75,.520,7,15,.467,32,60,.533,.567,18,21,.857,5,27,32,26,10,2,9,23,32,71,.451,0,8,.000,32,63,.508,.451,17,23,.739,11,26,37,20,7,2,18,19
23,23,2006-12-13,,MIN,W,95,82,,36,73,.493,8,15,.533,28,58,.483,.548,15,18,.833,6,26,32,18,13,3,15,16,33,70,.471,1,11,.091,32,59,.542,.479,15,20,.750,11,28,39,18,5,3,23,14
24,24,2006-12-14,@,NOK,W,103,77,,40,80,.500,7,19,.368,33,61,.541,.544,16,22,.727,11,33,44,26,6,6,14,19,32,79,.405,2,7,.286,30,72,.417,.418,11,17,.647,10,23,33,17,6,1,14,16
25,25,2006-12-16,,PHI,W,103,98,,38,79,.481,8,18,.444,30,61,.492,.532,19,24,.792,13,28,41,24,6,2,14,20,39,80,.488,4,9,.444,35,71,.493,.513,16,22,.727,14,26,40,18,9,7,14,19
26,26,2006-12-20,,MEM,W,105,98,,37,67,.552,12,26,.462,25,41,.610,.642,19,27,.704,8,24,32,30,8,5,16,21,39,75,.520,7,13,.538,32,62,.516,.567,13,15,.867,8,22,30,13,9,2,15,28
27,27,2006-12-22,,HOU,L,78,97,,29,72,.403,6,15,.400,23,57,.404,.444,14,20,.700,8,25,33,18,10,4,17,22,38,74,.514,4,17,.235,34,57,.596,.541,17,21,.810,7,31,38,24,10,7,13,21
28,28,2006-12-23,@,NOK,W,112,77,,44,70,.629,12,16,.750,32,54,.593,.714,12,17,.706,3,29,32,33,11,7,12,13,31,83,.373,5,11,.455,26,72,.361,.404,10,10,1.000,15,25,40,11,7,1,17,16
29,29,2006-12-26,,MIL,L,107,114,,38,84,.452,10,29,.345,28,55,.509,.512,21,28,.750,14,26,40,24,3,5,12,17,50,88,.568,1,11,.091,49,77,.636,.574,13,14,.929,9,31,40,19,7,5,11,22
30,30,2006-12-28,,UTA,W,106,83,,40,80,.500,6,18,.333,34,62,.548,.538,20,28,.714,12,35,47,19,9,8,13,25,30,71,.423,4,12,.333,26,59,.441,.451,19,32,.594,9,30,39,18,10,4,17,27
31,31,2006-12-31,,ATL,W,95,81,,37,80,.463,2,9,.222,35,71,.493,.475,19,27,.704,14,32,46,20,8,4,18,20,29,74,.392,6,14,.429,23,60,.383,.432,17,19,.895,8,27,35,19,10,3,21,25
32,32,2007-01-02,@,CLE,L,78,82,,28,73,.384,5,19,.263,23,54,.426,.418,17,20,.850,9,36,45,14,8,4,18,26,27,75,.360,7,18,.389,20,57,.351,.407,21,34,.618,11,33,44,16,12,8,14,17
33,33,2007-01-03,@,MIN,L,101,103,OT,37,87,.425,6,20,.300,31,67,.463,.460,21,25,.840,11,28,39,16,6,7,5,20,37,77,.481,1,8,.125,36,69,.522,.487,28,29,.966,8,33,41,26,1,7,11,23
34,34,2007-01-05,,DAL,L,85,90,,30,68,.441,4,12,.333,26,56,.464,.471,21,31,.677,8,25,33,13,5,7,10,17,35,77,.455,4,14,.286,31,63,.492,.481,16,20,.800,10,31,41,16,5,4,10,25
35,35,2007-01-07,@,MEM,W,110,96,,38,76,.500,14,29,.483,24,47,.511,.592,20,26,.769,4,35,39,27,13,2,16,22,36,78,.462,4,17,.235,32,61,.525,.487,20,26,.769,9,27,36,17,10,6,14,21
36,36,2007-01-09,,POR,W,98,84,,33,68,.485,11,21,.524,22,47,.468,.566,21,26,.808,12,22,34,18,10,4,15,23,32,71,.451,3,13,.231,29,58,.500,.472,17,22,.773,14,20,34,13,8,1,19,20
37,37,2007-01-10,@,DEN,W,92,83,,40,83,.482,3,15,.200,37,68,.544,.500,9,21,.429,11,35,46,23,11,9,11,16,35,77,.455,2,9,.222,33,68,.485,.468,11,15,.733,7,34,41,15,5,2,17,19
38,38,2007-01-13,,WAS,W,93,80,,35,79,.443,5,17,.294,30,62,.484,.475,18,22,.818,11,42,53,22,9,7,23,22,27,87,.310,3,13,.231,24,74,.324,.328,23,33,.697,19,25,44,8,14,6,16,21
39,39,2007-01-15,@,CHI,L,87,99,,34,86,.395,6,23,.261,28,63,.444,.430,13,19,.684,15,28,43,18,7,4,14,22,41,83,.494,5,16,.313,36,67,.537,.524,12,16,.750,11,34,45,18,4,7,13,23
40,40,2007-01-17,,LAL,L,96,100,,34,78,.436,6,22,.273,28,56,.500,.474,22,31,.710,8,32,40,14,9,5,19,21,38,81,.469,5,13,.385,33,68,.485,.500,19,23,.826,7,32,39,20,11,6,17,28
41,41,2007-01-19,,NOK,W,99,86,,35,77,.455,7,26,.269,28,51,.549,.500,22,29,.759,12,35,47,21,7,9,16,17,34,83,.410,5,11,.455,29,72,.403,.440,13,20,.650,10,29,39,14,6,3,15,24
42,42,2007-01-21,@,PHI,W,99,85,,38,83,.458,11,23,.478,27,60,.450,.524,12,17,.706,12,33,45,24,4,7,11,13,35,88,.398,1,8,.125,34,80,.425,.403,14,19,.737,16,30,46,14,6,8,9,16
43,43,2007-01-22,@,BOS,W,93,89,,36,74,.486,5,20,.250,31,54,.574,.520,16,19,.842,7,33,40,22,7,6,18,19,36,82,.439,3,7,.429,33,75,.440,.457,14,15,.933,12,23,35,15,8,3,13,20
44,44,2007-01-24,,HOU,L,85,90,,37,88,.420,2,16,.125,35,72,.486,.432,9,14,.643,10,30,40,23,7,5,11,16,36,72,.500,6,15,.400,30,57,.526,.542,12,14,.857,6,32,38,20,7,7,21,14
45,45,2007-01-26,,MEM,W,112,96,,45,74,.608,4,15,.267,41,59,.695,.635,18,25,.720,8,33,41,28,10,12,17,17,35,78,.449,11,19,.579,24,59,.407,.519,15,22,.682,8,23,31,22,9,3,16,17
46,46,2007-01-28,@,LAL,W,96,94,OT,32,95,.337,10,29,.345,22,66,.333,.389,22,24,.917,16,37,53,21,5,6,11,26,35,82,.427,6,16,.375,29,66,.439,.463,18,31,.581,5,39,44,17,7,2,10,20
47,47,2007-01-31,@,UTA,L,93,97,,30,68,.441,10,26,.385,20,42,.476,.515,23,29,.793,8,24,32,17,4,6,13,28,32,76,.421,5,14,.357,27,62,.435,.454,28,36,.778,18,32,50,20,8,3,13,22
48,48,2007-02-01,@,PHO,L,87,103,,32,83,.386,6,24,.250,26,59,.441,.422,17,19,.895,12,29,41,12,8,8,18,19,37,84,.440,6,16,.375,31,68,.456,.476,23,27,.852,15,36,51,18,11,2,16,14
49,49,2007-02-07,@,WAS,W,110,83,,42,78,.538,10,22,.455,32,56,.571,.603,16,19,.842,12,34,46,29,6,8,14,19,29,89,.326,1,10,.100,28,79,.354,.331,24,28,.857,23,24,47,11,9,3,11,18
50,50,2007-02-09,@,ORL,L,104,106,,40,79,.506,8,18,.444,32,61,.525,.557,16,24,.667,12,23,35,26,10,3,13,21,42,77,.545,6,14,.429,36,63,.571,.584,16,20,.800,7,21,28,22,6,7,12,15
51,51,2007-02-11,@,MIA,L,85,100,,33,77,.429,8,25,.320,25,52,.481,.481,11,20,.550,10,21,31,15,6,2,13,19,38,72,.528,6,14,.429,32,58,.552,.569,18,23,.783,12,34,46,13,5,6,16,22
52,52,2007-02-13,@,NJN,W,107,82,,39,73,.534,6,18,.333,33,55,.600,.575,23,24,.958,4,37,41,26,7,6,13,14,32,82,.390,3,14,.214,29,68,.426,.409,15,19,.789,9,25,34,19,8,0,12,20
53,53,2007-02-14,@,DET,W,90,81,,36,71,.507,4,14,.286,32,57,.561,.535,14,18,.778,7,38,45,22,8,4,16,15,32,78,.410,6,19,.316,26,59,.441,.449,11,12,.917,5,30,35,18,7,4,10,20
54,54,2007-02-20,,DEN,W,95,80,,38,82,.463,5,19,.263,33,63,.524,.494,14,27,.519,12,29,41,21,9,3,9,20,31,73,.425,5,13,.385,26,60,.433,.459,13,20,.650,11,31,42,15,7,6,20,24
55,55,2007-02-21,@,ATL,W,103,96,,35,82,.427,4,16,.250,31,66,.470,.451,29,32,.906,11,32,43,16,6,4,14,24,37,84,.440,1,6,.167,36,78,.462,.446,21,35,.600,16,32,48,19,6,6,12,26
56,56,2007-02-24,,SEA,W,102,71,,41,77,.532,8,16,.500,33,61,.541,.584,12,15,.800,9,32,41,32,9,7,11,13,27,80,.338,7,18,.389,20,62,.323,.381,10,12,.833,10,25,35,14,7,3,15,19
57,57,2007-02-26,,TOR,W,107,91,,42,79,.532,7,18,.389,35,61,.574,.576,16,22,.727,4,41,45,26,4,9,10,15,37,88,.420,4,16,.250,33,72,.458,.443,13,19,.684,10,31,41,20,7,2,7,19
58,58,2007-03-02,,ORL,W,98,74,,36,79,.456,10,22,.455,26,57,.456,.519,16,18,.889,12,31,43,24,8,4,12,23,28,65,.431,1,12,.083,27,53,.509,.438,17,23,.739,6,29,35,10,3,3,18,21
59,59,2007-03-03,@,HOU,W,97,74,,36,69,.522,6,14,.429,30,55,.545,.565,19,22,.864,5,31,36,26,9,3,13,24,25,65,.385,7,23,.304,18,42,.429,.438,17,24,.708,8,26,34,17,6,2,19,21
60,60,2007-03-05,@,LAC,W,88,74,,30,63,.476,6,17,.353,24,46,.522,.524,22,27,.815,7,36,43,24,5,3,20,17,30,80,.375,1,9,.111,29,71,.408,.381,13,17,.765,11,23,34,19,12,5,13,24
61,61,2007-03-06,@,POR,W,99,94,,38,78,.487,9,21,.429,29,57,.509,.545,14,16,.875,8,26,34,22,3,3,9,15,40,80,.500,4,11,.364,36,69,.522,.525,10,20,.500,13,28,41,24,8,3,9,17
62,62,2007-03-08,@,SAC,W,100,93,,35,81,.432,8,20,.400,27,61,.443,.481,22,33,.667,6,32,38,22,11,6,9,23,36,75,.480,3,10,.300,33,65,.508,.500,18,24,.750,8,37,45,16,5,2,19,25
63,63,2007-03-10,,NJN,W,93,77,,34,73,.466,7,16,.438,27,57,.474,.514,18,30,.600,7,37,44,22,10,7,14,16,34,81,.420,2,13,.154,32,68,.471,.432,7,13,.538,7,35,42,18,3,2,13,23
64,64,2007-03-13,,LAC,W,93,84,,35,74,.473,5,13,.385,30,61,.492,.507,18,23,.783,7,32,39,17,8,0,12,11,39,79,.494,3,11,.273,36,68,.529,.513,3,7,.429,6,29,35,22,5,8,13,22
65,65,2007-03-15,@,MIL,L,90,101,,31,72,.431,10,26,.385,21,46,.457,.500,18,28,.643,7,19,26,21,8,4,11,20,39,73,.534,8,18,.444,31,55,.564,.589,15,18,.833,11,35,46,25,6,2,20,19
66,66,2007-03-17,,BOS,L,85,91,,28,75,.373,1,17,.059,27,58,.466,.380,28,34,.824,9,30,39,20,6,12,13,22,34,77,.442,4,15,.267,30,62,.484,.468,19,25,.760,10,36,46,15,5,6,19,24
67,67,2007-03-21,,IND,W,90,72,,34,70,.486,3,15,.200,31,55,.564,.507,19,25,.760,7,34,41,25,8,6,15,21,28,79,.354,0,5,.000,28,74,.378,.354,16,21,.762,15,26,41,10,7,4,15,23
68,68,2007-03-23,,DET,W,90,89,,32,71,.451,8,16,.500,24,55,.436,.507,18,29,.621,13,33,46,15,6,1,17,19,36,80,.450,2,13,.154,34,67,.507,.463,15,18,.833,12,28,40,15,6,6,11,21
69,69,2007-03-25,@,SEA,W,120,79,,41,77,.532,16,31,.516,25,46,.543,.636,22,26,.846,9,29,38,26,10,6,11,20,26,71,.366,3,12,.250,23,59,.390,.387,24,30,.800,12,25,37,10,6,6,17,22
70,70,2007-03-26,@,GSW,W,126,89,,43,72,.597,10,17,.588,33,55,.600,.667,30,35,.857,3,43,46,33,9,3,19,22,33,89,.371,5,22,.227,28,67,.418,.399,18,25,.720,10,23,33,19,7,4,13,23
71,71,2007-03-28,,NOK,W,92,88,,34,78,.436,11,28,.393,23,50,.460,.506,13,16,.813,6,29,35,22,5,3,10,18,31,66,.470,8,13,.615,23,53,.434,.530,18,20,.900,4,34,38,15,6,6,20,18
72,72,2007-03-30,,UTA,W,102,93,,39,75,.520,6,15,.400,33,60,.550,.560,18,23,.783,9,31,40,24,9,9,14,20,33,77,.429,3,12,.250,30,65,.462,.448,24,26,.923,9,25,34,20,8,2,13,21
73,73,2007-04-01,@,IND,L,99,100,,35,74,.473,7,24,.292,28,50,.560,.520,22,33,.667,12,27,39,16,9,5,15,18,37,80,.463,6,14,.429,31,66,.470,.500,20,22,.909,14,28,42,21,10,5,15,21
74,74,2007-04-03,,SEA,W,110,91,,39,70,.557,9,21,.429,30,49,.612,.621,23,27,.852,11,30,41,26,5,4,15,20,37,75,.493,2,8,.250,35,67,.522,.507,15,18,.833,7,15,22,18,1,4,10,21
75,75,2007-04-05,,PHO,W,92,85,,33,79,.418,6,14,.429,27,65,.415,.456,20,33,.606,9,41,50,15,5,5,15,22,32,83,.386,2,11,.182,30,72,.417,.398,19,27,.704,7,36,43,14,9,5,12,25
76,76,2007-04-07,,GSW,W,112,99,,42,80,.525,7,18,.389,35,62,.565,.569,21,31,.677,9,36,45,30,5,8,14,18,40,94,.426,11,32,.344,29,62,.468,.484,8,14,.571,12,22,34,17,4,4,11,28
77,77,2007-04-09,,POR,W,112,96,,39,66,.591,4,9,.444,35,57,.614,.621,30,39,.769,6,25,31,20,2,4,9,17,38,73,.521,5,14,.357,33,59,.559,.555,15,19,.789,7,23,30,15,3,3,11,27
78,78,2007-04-11,,SAC,W,109,100,,42,75,.560,6,16,.375,36,59,.610,.600,19,27,.704,10,37,47,27,8,6,15,19,35,81,.432,10,19,.526,25,62,.403,.494,20,24,.833,10,26,36,18,8,0,11,19
79,79,2007-04-13,@,MIN,W,110,91,,39,76,.513,14,29,.483,25,47,.532,.605,18,24,.750,6,37,43,20,4,6,13,14,36,86,.419,8,19,.421,28,67,.418,.465,11,15,.733,9,28,37,10,3,1,11,22
80,80,2007-04-15,@,DAL,L,86,91,,34,78,.436,2,13,.154,32,65,.492,.449,16,18,.889,7,33,40,15,9,5,13,21,34,77,.442,3,11,.273,31,66,.470,.461,20,27,.741,7,30,37,16,7,4,12,22
81,81,2007-04-16,@,MEM,L,91,101,,36,84,.429,8,15,.533,28,69,.406,.476,11,12,.917,14,26,40,24,8,6,14,20,38,72,.528,6,12,.500,32,60,.533,.569,19,26,.731,7,31,38,17,5,6,13,19
82,82,2007-04-18,,DEN,L,77,100,,29,81,.358,5,20,.250,24,61,.393,.389,14,21,.667,8,31,39,14,7,3,11,17,42,85,.494,11,26,.423,31,59,.525,.559,5,16,.313,12,43,55,28,5,3,15,21
,,,,,58-24,8079,7388,,2999,6328,.474,595,1561,.381,2404,4767,.504,.521,1486,1980,.751,761,2577,3338,1814,587,417,1137,1588,2860,6463,.443,368,1101,.334,2492,5362,.465,.471,1300,1756,.740,829,2379,3208,1416,580,337,1176,1739
