Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
37,37,2017-01-08,,GSW,L,106,117,,36,74,.486,11,28,.393,25,46,.543,.561,23,29,.793,1,30,31,21,13,5,19,17,45,89,.506,10,29,.345,35,60,.583,.562,17,20,.850,13,33,46,33,11,6,17,22
38,38,2017-01-10,,DET,W,100,94,,32,73,.438,13,23,.565,19,50,.380,.527,23,29,.793,12,33,45,21,6,3,17,17,36,82,.439,12,27,.444,24,55,.436,.512,10,16,.625,8,27,35,14,12,9,12,24
39,39,2017-01-13,,CLE,L,108,120,,42,80,.525,9,25,.360,33,55,.600,.581,15,19,.789,11,31,42,23,7,5,21,22,44,87,.506,15,37,.405,29,50,.580,.592,17,22,.773,10,29,39,27,11,3,12,20
40,40,2017-01-15,,OKC,L,118,122,,37,81,.457,9,25,.360,28,56,.500,.512,35,40,.875,14,30,44,24,13,6,22,29,40,90,.444,9,28,.321,31,62,.500,.494,33,41,.805,17,27,44,20,14,4,19,28
41,41,2017-01-18,,IND,L,100,106,,35,72,.486,9,21,.429,26,51,.510,.549,21,27,.778,10,26,36,28,9,5,21,22,39,75,.520,7,21,.333,32,54,.593,.567,21,25,.840,8,24,32,22,11,3,15,21
42,42,2017-01-20,@,MEM,L,91,107,,31,76,.408,6,29,.207,25,47,.532,.447,23,32,.719,5,30,35,18,9,6,10,21,38,83,.458,11,28,.393,27,55,.491,.524,20,25,.800,15,43,58,21,6,4,15,24
43,43,2017-01-21,@,CHI,L,99,102,,37,84,.440,9,26,.346,28,58,.483,.494,16,21,.762,9,31,40,20,7,5,10,23,34,83,.410,6,17,.353,28,66,.424,.446,28,33,.848,14,34,48,22,7,7,11,18
44,44,2017-01-23,@,DET,W,109,104,,40,82,.488,9,21,.429,31,61,.508,.543,20,26,.769,10,33,43,25,10,3,14,15,41,82,.500,10,28,.357,31,54,.574,.561,12,17,.706,6,32,38,27,8,1,16,21
45,45,2017-01-25,@,CLE,W,116,112,OT,43,95,.453,11,31,.355,32,64,.500,.511,19,22,.864,11,36,47,29,13,3,12,28,40,82,.488,15,38,.395,25,44,.568,.579,17,34,.500,13,34,47,29,9,6,18,21
46,46,2017-01-27,@,IND,L,111,115,OT,35,70,.500,13,25,.520,22,45,.489,.593,28,36,.778,10,33,43,22,7,1,19,30,38,78,.487,10,28,.357,28,50,.560,.551,29,33,.879,7,22,29,19,14,4,10,24
47,47,2017-01-28,@,CHO,W,109,106,,41,79,.519,11,27,.407,30,52,.577,.589,16,26,.615,8,30,38,27,6,5,10,23,36,75,.480,12,37,.324,24,38,.632,.560,22,24,.917,7,27,34,24,4,7,11,25
48,48,2017-01-30,@,PHI,L,119,122,,41,74,.554,13,29,.448,28,45,.622,.642,24,29,.828,9,24,33,31,7,3,21,28,45,83,.542,11,31,.355,34,52,.654,.608,21,26,.808,9,20,29,32,13,2,16,18
49,49,2017-01-31,@,HOU,L,83,105,,30,86,.349,8,29,.276,22,57,.386,.395,15,26,.577,10,35,45,22,9,7,11,17,38,85,.447,14,45,.311,24,40,.600,.529,15,22,.682,11,49,60,28,4,4,14,24
50,50,2017-02-03,,PHO,L,103,105,,38,85,.447,10,27,.370,28,58,.483,.506,17,22,.773,6,37,43,23,5,4,13,25,32,77,.416,12,29,.414,20,48,.417,.494,29,35,.829,6,33,39,11,7,3,12,21
51,51,2017-02-04,,GSW,W,109,106,OT,43,88,.489,7,23,.304,36,65,.554,.528,16,19,.842,8,38,46,25,11,4,19,18,36,87,.414,15,44,.341,21,43,.488,.500,19,24,.792,7,33,40,22,10,10,18,17
52,52,2017-02-06,,CHI,L,107,112,,41,79,.519,11,28,.393,30,51,.588,.589,14,16,.875,9,31,40,27,4,5,17,25,43,81,.531,6,19,.316,37,62,.597,.568,20,31,.645,8,27,35,21,10,3,8,17
53,53,2017-02-08,,BOS,W,108,92,,42,84,.500,10,25,.400,32,59,.542,.560,14,15,.933,4,36,40,24,11,1,14,18,29,73,.397,10,32,.313,19,41,.463,.466,24,27,.889,7,32,39,18,8,2,18,19
54,54,2017-02-10,,ATL,W,108,107,,38,80,.475,18,36,.500,20,44,.455,.588,14,21,.667,8,31,39,27,12,2,18,27,36,71,.507,11,30,.367,25,41,.610,.585,24,31,.774,3,34,37,19,6,5,17,17
55,55,2017-02-12,,NOP,W,105,99,,35,78,.449,11,31,.355,24,47,.511,.519,24,27,.889,8,38,46,23,11,5,20,18,34,82,.415,13,31,.419,21,51,.412,.494,18,21,.857,6,30,36,23,10,2,18,23
56,56,2017-02-14,@,LAL,W,97,96,,36,73,.493,7,24,.292,29,49,.592,.541,18,25,.720,7,31,38,23,9,3,17,12,38,83,.458,12,29,.414,26,54,.481,.530,8,15,.533,13,30,43,22,10,3,17,21
57,57,2017-02-15,@,GSW,L,86,109,,33,89,.371,7,24,.292,26,65,.400,.410,13,17,.765,12,38,50,23,4,6,18,17,41,84,.488,13,36,.361,28,48,.583,.565,14,21,.667,6,40,46,32,10,10,8,16
58,58,2017-02-23,,DEN,W,116,100,,46,88,.523,7,14,.500,39,74,.527,.563,17,19,.895,9,37,46,26,8,4,14,16,39,88,.443,12,35,.343,27,53,.509,.511,10,14,.714,10,33,43,23,10,2,16,18
59,59,2017-02-25,,CHO,L,85,99,,31,79,.392,11,28,.393,20,51,.392,.462,12,15,.800,9,32,41,18,3,6,14,19,34,85,.400,14,38,.368,20,47,.426,.482,17,18,.944,13,37,50,26,10,3,11,13
60,60,2017-02-27,,MIN,L,88,102,,36,82,.439,6,17,.353,30,65,.462,.476,10,15,.667,7,35,42,23,6,4,18,18,40,95,.421,8,23,.348,32,72,.444,.463,14,20,.700,16,36,52,25,11,7,10,15
61,61,2017-03-01,,BRK,L,100,109,,35,81,.432,11,22,.500,24,59,.407,.500,19,22,.864,10,28,38,12,8,3,15,28,34,74,.459,11,28,.393,23,46,.500,.534,30,36,.833,10,33,43,16,8,2,19,25
62,62,2017-03-05,,UTA,L,109,110,OT,43,83,.518,8,17,.471,35,66,.530,.566,15,20,.750,5,32,37,24,8,3,13,21,41,90,.456,10,33,.303,31,57,.544,.511,18,27,.667,12,35,47,24,8,3,14,15
63,63,2017-03-06,@,DEN,L,96,108,,36,83,.434,6,16,.375,30,67,.448,.470,18,21,.857,11,29,40,20,9,1,16,18,37,74,.500,13,30,.433,24,44,.545,.588,21,28,.750,7,33,40,28,11,2,19,18
64,64,2017-03-08,@,SAS,L,104,114,,42,86,.488,7,19,.368,35,67,.522,.529,13,16,.813,5,37,42,20,7,3,14,22,42,84,.500,14,29,.483,28,55,.509,.583,16,21,.762,6,37,43,33,9,5,12,15
65,65,2017-03-10,,WAS,L,122,130,OT,44,92,.478,12,23,.522,32,69,.464,.543,22,28,.786,8,32,40,27,5,1,11,21,52,104,.500,9,26,.346,43,78,.551,.543,17,19,.895,12,40,52,29,7,5,11,22
66,66,2017-03-11,,DEN,L,92,105,,36,82,.439,8,23,.348,28,59,.475,.488,12,20,.600,10,31,41,24,4,2,13,15,40,85,.471,9,34,.265,31,51,.608,.524,16,18,.889,9,35,44,21,8,8,9,16
67,67,2017-03-13,,ORL,W,120,115,,44,82,.537,16,30,.533,28,52,.538,.634,16,21,.762,2,39,41,24,8,6,15,14,45,98,.459,13,34,.382,32,64,.500,.526,12,12,1.000,9,35,44,32,10,4,12,18
68,68,2017-03-15,@,PHO,W,107,101,,38,79,.481,6,14,.429,32,65,.492,.519,25,34,.735,8,40,48,22,8,11,18,18,43,107,.402,6,25,.240,37,82,.451,.430,9,14,.643,16,31,47,24,9,11,13,25
69,69,2017-03-18,@,OKC,L,94,110,,35,85,.412,5,21,.238,30,64,.469,.441,19,23,.826,9,26,35,16,9,2,14,22,41,82,.500,10,26,.385,31,56,.554,.561,18,25,.720,13,36,49,23,7,4,16,21
70,70,2017-03-19,@,SAS,L,102,118,,41,83,.494,7,10,.700,34,73,.466,.536,13,17,.765,9,31,40,29,4,4,11,20,43,87,.494,11,28,.393,32,59,.542,.557,21,27,.778,15,30,45,31,9,3,8,20
71,71,2017-03-22,,MIL,L,98,116,,41,84,.488,10,26,.385,31,58,.534,.548,6,10,.600,8,29,37,19,6,6,13,15,43,81,.531,16,35,.457,27,46,.587,.630,14,19,.737,7,31,38,28,9,4,11,11
72,72,2017-03-24,@,GSW,L,100,114,,40,83,.482,10,21,.476,30,62,.484,.542,10,13,.769,6,31,37,27,7,4,21,16,44,89,.494,10,31,.323,34,58,.586,.551,16,18,.889,13,31,44,37,14,8,13,15
73,73,2017-03-26,@,LAC,W,98,97,,38,84,.452,13,28,.464,25,56,.446,.530,9,13,.692,6,40,46,23,5,4,12,25,32,78,.410,10,29,.345,22,49,.449,.474,23,28,.821,6,39,45,20,7,2,10,14
74,74,2017-03-27,,MEM,W,91,90,,31,67,.463,6,25,.240,25,42,.595,.507,23,30,.767,8,28,36,16,4,6,12,23,31,90,.344,5,26,.192,26,64,.406,.372,23,29,.793,19,26,45,15,4,2,8,18
75,75,2017-03-29,,UTA,L,82,112,,34,75,.453,2,15,.133,32,60,.533,.467,12,18,.667,2,30,32,14,7,1,13,17,42,79,.532,13,31,.419,29,48,.604,.614,15,19,.789,7,36,43,22,10,3,11,18
76,76,2017-03-31,@,NOP,L,89,117,,35,90,.389,6,20,.300,29,70,.414,.422,13,17,.765,14,38,52,18,7,6,21,17,46,95,.484,10,33,.303,36,62,.581,.537,15,19,.789,10,35,45,28,16,12,12,13
77,77,2017-04-01,@,MIN,W,123,117,,44,78,.564,11,19,.579,33,59,.559,.635,24,33,.727,7,33,40,27,5,4,17,27,39,87,.448,9,27,.333,30,60,.500,.500,30,38,.789,10,31,41,27,8,4,11,23
78,78,2017-04-04,,DAL,W,98,87,,36,81,.444,12,22,.545,24,59,.407,.519,14,17,.824,11,40,51,17,11,2,19,10,32,80,.400,12,43,.279,20,37,.541,.475,11,14,.786,8,31,39,21,9,9,16,13
79,79,2017-04-07,@,LAL,L,94,98,,38,75,.507,8,20,.400,30,55,.545,.560,10,13,.769,10,30,40,27,5,6,23,19,38,86,.442,4,24,.167,34,62,.548,.465,18,25,.720,16,25,41,20,12,1,14,15
80,80,2017-04-09,,HOU,L,128,135,,47,94,.500,9,31,.290,38,63,.603,.548,25,30,.833,7,31,38,26,8,2,5,18,45,80,.563,18,43,.419,27,37,.730,.675,27,31,.871,5,36,41,26,3,2,18,22
81,81,2017-04-11,,PHO,W,129,104,,43,83,.518,9,19,.474,34,64,.531,.572,34,43,.791,8,47,55,28,7,2,13,23,41,109,.376,8,30,.267,33,79,.418,.413,14,24,.583,18,30,48,19,8,3,9,23
82,82,2017-04-12,@,LAC,L,95,115,,40,81,.494,5,11,.455,35,70,.500,.525,10,14,.714,7,30,37,27,2,1,11,18,43,83,.518,10,28,.357,33,55,.600,.578,19,25,.760,11,32,43,29,4,6,6,15
,,,,,32-50,8430,8748,,3105,6734,.461,737,1960,.376,2368,4774,.496,.516,1483,1913,.775,715,2652,3367,1844,627,324,1201,1667,3153,6824,.462,896,2462,.364,2257,4362,.517,.528,1546,1988,.778,826,2689,3515,1941,694,420,1145,1646
